20 190
1 2 15
1 3 43
1 4 12
1 5 59
1 6 28
1 7 53
1 8 22
1 9 58
1 10 35
1 11 3
1 12 42
1 13 21
1 14 24
1 15 53
1 16 23
1 17 31
1 18 8
1 19 40
1 20 3
2 3 50
2 4 12
2 5 24
2 6 46
2 7 12
2 8 26
2 9 17
2 10 24
2 11 26
2 12 19
2 13 24
2 14 52
2 15 49
2 16 10
2 17 35
2 18 2
2 19 51
2 20 28
3 4 35
3 5 34
3 6 25
3 7 3
3 8 58
3 9 31
3 10 7
3 11 14
3 12 53
3 13 14
3 14 54
3 15 1
3 16 42
3 17 19
3 18 20
3 19 17
3 20 35
4 5 11
4 6 15
4 7 36
4 8 50
4 9 4
4 10 28
4 11 45
4 12 20
4 13 24
4 14 52
4 15 13
4 16 54
4 17 43
4 18 29
4 19 21
4 20 24
5 6 51
5 7 6
5 8 51
5 9 26
5 10 49
5 11 34
5 12 47
5 13 36
5 14 31
5 15 15
5 16 0
5 17 55
5 18 31
5 19 58
5 20 47
6 7 56
6 8 14
6 9 56
6 10 1
6 11 7
6 12 16
6 13 39
6 14 55
6 15 56
6 16 52
6 17 50
6 18 25
6 19 42
6 20 36
7 8 21
7 9 0
7 10 55
7 11 45
7 12 29
7 13 42
7 14 7
7 15 4
7 16 47
7 17 33
7 18 23
7 19 25
7 20 36
8 9 47
8 10 34
8 11 36
8 12 41
8 13 23
8 14 49
8 15 13
8 16 31
8 17 49
8 18 1
8 19 7
8 20 44
9 10 32
9 11 18
9 12 57
9 13 43
9 14 33
9 15 30
9 16 38
9 17 43
9 18 54
9 19 51
9 20 11
10 11 53
10 12 16
10 13 11
10 14 4
10 15 39
10 16 55
10 17 15
10 18 12
10 19 55
10 20 9
11 12 52
11 13 41
11 14 20
11 15 29
11 16 33
11 17 26
11 18 39
11 19 21
11 20 50
12 13 7
12 14 30
12 15 33
12 16 53
12 17 29
12 18 9
12 19 54
12 20 35
13 14 31
13 15 0
13 16 55
13 17 9
13 18 39
13 19 57
13 20 21
14 15 15
14 16 18
14 17 42
14 18 0
14 19 24
14 20 8
15 16 24
15 17 35
15 18 0
15 19 22
15 20 49
16 17 44
16 18 31
16 19 13
16 20 31
17 18 43
17 19 1
17 20 43
18 19 5
18 20 56
19 20 59
