50 1225
1 2 69
1 3 40
1 4 116
1 5 147
1 6 146
1 7 93
1 8 60
1 9 130
1 10 72
1 11 32
1 12 31
1 13 55
1 14 22
1 15 98
1 16 59
1 17 79
1 18 30
1 19 98
1 20 130
1 21 114
1 22 120
1 23 118
1 24 2
1 25 107
1 26 129
1 27 80
1 28 92
1 29 23
1 30 117
1 31 63
1 32 16
1 33 61
1 34 16
1 35 56
1 36 140
1 37 144
1 38 58
1 39 102
1 40 127
1 41 61
1 42 128
1 43 146
1 44 7
1 45 125
1 46 30
1 47 124
1 48 3
1 49 50
1 50 46
2 3 118
2 4 133
2 5 53
2 6 118
2 7 99
2 8 6
2 9 35
2 10 66
2 11 53
2 12 130
2 13 100
2 14 69
2 15 46
2 16 82
2 17 28
2 18 131
2 19 72
2 20 68
2 21 76
2 22 14
2 23 82
2 24 99
2 25 47
2 26 35
2 27 117
2 28 117
2 29 87
2 30 92
2 31 57
2 32 67
2 33 107
2 34 134
2 35 109
2 36 135
2 37 127
2 38 148
2 39 149
2 40 137
2 41 20
2 42 23
2 43 63
2 44 95
2 45 15
2 46 28
2 47 29
2 48 141
2 49 1
2 50 123
3 4 39
3 5 49
3 6 147
3 7 101
3 8 18
3 9 99
3 10 54
3 11 0
3 12 64
3 13 148
3 14 60
3 15 16
3 16 143
3 17 50
3 18 112
3 19 83
3 20 75
3 21 97
3 22 113
3 23 16
3 24 98
3 25 83
3 26 30
3 27 41
3 28 111
3 29 66
3 30 44
3 31 40
3 32 21
3 33 1
3 34 126
3 35 74
3 36 61
3 37 38
3 38 42
3 39 27
3 40 78
3 41 79
3 42 111
3 43 37
3 44 135
3 45 88
3 46 13
3 47 69
3 48 90
3 49 98
3 50 42
4 5 123
4 6 89
4 7 73
4 8 42
4 9 25
4 10 109
4 11 30
4 12 28
4 13 44
4 14 141
4 15 63
4 16 35
4 17 141
4 18 109
4 19 92
4 20 79
4 21 7
4 22 134
4 23 75
4 24 91
4 25 82
4 26 34
4 27 93
4 28 38
4 29 29
4 30 146
4 31 0
4 32 49
4 33 126
4 34 47
4 35 129
4 36 86
4 37 131
4 38 95
4 39 49
4 40 24
4 41 72
4 42 148
4 43 74
4 44 57
4 45 72
4 46 22
4 47 30
4 48 6
4 49 149
4 50 136
5 6 16
5 7 93
5 8 93
5 9 15
5 10 123
5 11 121
5 12 148
5 13 73
5 14 141
5 15 2
5 16 122
5 17 75
5 18 134
5 19 128
5 20 87
5 21 68
5 22 126
5 23 123
5 24 35
5 25 130
5 26 27
5 27 94
5 28 60
5 29 101
5 30 8
5 31 16
5 32 22
5 33 85
5 34 82
5 35 149
5 36 70
5 37 80
5 38 40
5 39 79
5 40 123
5 41 40
5 42 60
5 43 68
5 44 133
5 45 1
5 46 66
5 47 3
5 48 13
5 49 68
5 50 95
6 7 128
6 8 136
6 9 114
6 10 91
6 11 146
6 12 38
6 13 109
6 14 90
6 15 51
6 16 27
6 17 16
6 18 24
6 19 118
6 20 26
6 21 78
6 22 73
6 23 116
6 24 23
6 25 123
6 26 78
6 27 117
6 28 126
6 29 65
6 30 127
6 31 2
6 32 149
6 33 20
6 34 51
6 35 128
6 36 124
6 37 64
6 38 13
6 39 83
6 40 125
6 41 96
6 42 124
6 43 11
6 44 145
6 45 32
6 46 14
6 47 67
6 48 102
6 49 126
6 50 121
7 8 26
7 9 128
7 10 103
7 11 33
7 12 1
7 13 128
7 14 140
7 15 107
7 16 52
7 17 88
7 18 52
7 19 7
7 20 122
7 21 114
7 22 63
7 23 78
7 24 88
7 25 139
7 26 90
7 27 19
7 28 139
7 29 23
7 30 61
7 31 120
7 32 37
7 33 18
7 34 3
7 35 137
7 36 85
7 37 29
7 38 23
7 39 61
7 40 11
7 41 15
