30 435
1 2 41
1 3 69
1 4 65
1 5 68
1 6 31
1 7 4
1 8 41
1 9 16
1 10 30
1 11 58
1 12 18
1 13 32
1 14 65
1 15 31
1 16 74
1 17 34
1 18 78
1 19 77
1 20 0
1 21 28
1 22 28
1 23 59
1 24 8
1 25 37
1 26 17
1 27 40
1 28 52
1 29 14
1 30 37
2 3 54
2 4 59
2 5 85
2 6 15
2 7 40
2 8 44
2 9 16
2 10 54
2 11 72
2 12 21
2 13 18
2 14 20
2 15 57
2 16 44
2 17 18
2 18 65
2 19 88
2 20 41
2 21 65
2 22 46
2 23 43
2 24 6
2 25 17
2 26 12
2 27 1
2 28 67
2 29 24
2 30 62
3 4 23
3 5 70
3 6 65
3 7 57
3 8 22
3 9 62
3 10 27
3 11 80
3 12 36
3 13 83
3 14 4
3 15 2
3 16 41
3 17 19
3 18 22
3 19 64
3 20 27
3 21 38
3 22 33
3 23 57
3 24 86
3 25 15
3 26 68
3 27 3
3 28 37
3 29 17
3 30 84
4 5 30
4 6 43
4 7 10
4 8 25
4 9 62
4 10 89
4 11 34
4 12 15
4 13 76
4 14 37
4 15 49
4 16 69
4 17 65
4 18 27
4 19 67
4 20 57
4 21 43
4 22 37
4 23 49
4 24 23
4 25 50
4 26 55
4 27 80
4 28 70
4 29 75
4 30 80
5 6 5
5 7 86
5 8 63
5 9 13
5 10 81
5 11 64
5 12 35
5 13 63
5 14 50
5 15 26
5 16 87
5 17 46
5 18 23
5 19 89
5 20 80
5 21 82
5 22 66
5 23 22
5 24 38
5 25 18
5 26 86
5 27 49
5 28 37
5 29 16
5 30 60
6 7 65
6 8 42
6 9 2
6 10 53
6 11 75
6 12 74
6 13 31
6 14 54
6 15 13
6 16 65
6 17 41
6 18 20
6 19 17
6 20 60
6 21 59
6 22 58
6 23 24
6 24 27
6 25 44
6 26 55
6 27 82
6 28 6
6 29 24
6 30 60
7 8 34
7 9 73
7 10 85
7 11 38
7 12 75
7 13 85
7 14 83
7 15 47
7 16 6
7 17 16
7 18 65
7 19 49
7 20 65
7 21 54
7 22 5
7 23 54
7 24 11
7 25 45
7 26 56
7 27 48
7 28 81
7 29 42
7 30 68
8 9 27
8 10 13
8 11 72
8 12 33
8 13 23
8 14 77
8 15 28
8 16 58
8 17 55
8 18 77
8 19 68
8 20 78
8 21 9
8 22 3
8 23 73
8 24 19
8 25 37
8 26 60
8 27 79
8 28 16
8 29 36
8 30 9
9 10 39
9 11 23
9 12 17
9 13 61
9 14 40
9 15 31
9 16 25
9 17 34
9 18 13
9 19 45
9 20 27
9 21 24
9 22 33
9 23 15
9 24 16
9 25 31
9 26 25
9 27 49
9 28 78
9 29 44
9 30 69
10 11 67
10 12 10
10 13 77
10 14 52
10 15 11
10 16 21
10 17 50
10 18 68
10 19 62
10 20 13
10 21 80
10 22 44
10 23 27
10 24 13
10 25 65
10 26 53
10 27 48
10 28 4
10 29 21
10 30 26
11 12 33
11 13 50
11 14 81
11 15 6
11 16 16
11 17 56
11 18 58
11 19 43
11 20 39
11 21 58
11 22 56
11 23 16
11 24 63
11 25 44
11 26 50
11 27 40
11 28 66
11 29 18
11 30 65
12 13 75
12 14 49
12 15 75
12 16 11
12 17 54
12 18 56
12 19 54
12 20 15
12 21 33
12 22 50
12 23 75
12 24 35
12 25 75
12 26 16
12 27 19
12 28 2
12 29 79
12 30 20
13 14 45
13 15 89
13 16 5
13 17 7
13 18 46
13 19 79
13 20 41
13 21 12
13 22 75
13 23 60
13 24 10
13 25 87
13 26 55
13 27 3
13 28 15
13 29 21
13 30 25
14 15 55
14 16 60
14 17 56
14 18 18
14 19 66
14 20 56
14 21 32
14 22 67
14 23 73
14 24 40
14 25 85
14 26 63
14 27 52
14 28 27
14 29 20
14 30 6
15 16 63
15 17 29
15 18 65
15 19 59
15 20 86
15 21 84
15 22 49
15 23 38
15 24 51
15 25 80
15 26 37
15 27 67
15 28 22
15 29 59
15 30 8
16 17 85
16 18 78
16 19 10
16 20 28
16 21 71
16 22 78
16 23 76
16 24 3
16 25 22
16 26 23
16 27 79
16 28 1
16 29 71
16 30 53
17 18 39
17 19 33
17 20 62
17 21 31
17 22 82
17 23 44
17 24 88
17 25 86
17 26 24
17 27 19
17 28 55
17 29 74
17 30 84
18 19 51
18 20 32
18 21 67
18 22 10
18 23 9
18 24 52
18 25 2
18 26 23
18 27 84
18 28 87
18 29 82
18 30 51
19 20 35
19 21 56
19 22 72
19 23 46
19 24 4
19 25 57
19 26 0
19 27 53
19 28 70
19 29 2
19 30 86
20 21 85
20 22 7
20 23 14
20 24 87
20 25 53
20 26 75
20 27 38
20 28 21
20 29 9
20 30 76
21 22 54
21 23 72
21 24 52
21 25 49
21 26 46
21 27 4
21 28 68
21 29 75
21 30 89
22 23 22
22 24 19
22 25 20
22 26 26
22 27 45
22 28 47
22 29 35
22 30 0
23 24 11
23 25 60
23 26 89
23 27 47
23 28 85
23 29 27
23 30 78
24 25 63
24 26 27
24 27 87
24 28 46
24 29 25
24 30 28
25 26 76
25 27 80
25 28 65
25 29 34
25 30 78
26 27 70
26 28 70
26 29 5
26 30 80
27 28 67
27 29 6
27 30 40
28 29 64
28 30 20
29 30 32
