30 435
1 2 7
1 3 6
1 4 71
1 5 8
1 6 72
1 7 51
1 8 80
1 9 23
1 10 59
1 11 80
1 12 7
1 13 71
1 14 45
1 15 55
1 16 50
1 17 65
1 18 87
1 19 52
1 20 72
1 21 41
1 22 65
1 23 53
1 24 48
1 25 73
1 26 34
1 27 64
1 28 66
1 29 81
1 30 4
2 3 35
2 4 52
2 5 9
2 6 57
2 7 70
2 8 86
2 9 79
2 10 33
2 11 27
2 12 21
2 13 19
2 14 43
2 15 74
2 16 42
2 17 56
2 18 77
2 19 68
2 20 67
2 21 85
2 22 86
2 23 31
2 24 51
2 25 84
2 26 52
2 27 28
2 28 75
2 29 2
2 30 34
3 4 16
3 5 59
3 6 27
3 7 73
3 8 16
3 9 33
3 10 56
3 11 31
3 12 48
3 13 79
3 14 56
3 15 89
3 16 26
3 17 31
3 18 6
3 19 6
3 20 25
3 21 21
3 22 50
3 23 50
3 24 25
3 25 72
3 26 88
3 27 12
3 28 12
3 29 53
3 30 56
4 5 32
4 6 29
4 7 28
4 8 28
4 9 84
4 10 13
4 11 23
4 12 27
4 13 84
4 14 17
4 15 87
4 16 56
4 17 27
4 18 77
4 19 41
4 20 72
4 21 30
4 22 86
4 23 80
4 24 14
4 25 49
4 26 43
4 27 34
4 28 7
4 29 72
4 30 88
5 6 60
5 7 8
5 8 43
5 9 86
5 10 53
5 11 58
5 12 22
5 13 19
5 14 29
5 15 57
5 16 58
5 17 84
5 18 8
5 19 34
5 20 14
5 21 50
5 22 57
5 23 33
5 24 49
5 25 30
5 26 11
5 27 44
5 28 54
5 29 34
5 30 67
6 7 28
6 8 57
6 9 38
6 10 30
6 11 24
6 12 86
6 13 70
6 14 73
6 15 7
6 16 61
6 17 70
6 18 70
6 19 64
6 20 39
6 21 88
6 22 7
6 23 81
6 24 6
6 25 70
6 26 44
6 27 18
6 28 46
6 29 57
6 30 82
7 8 54
7 9 21
7 10 59
7 11 19
7 12 37
7 13 22
7 14 71
7 15 18
7 16 24
7 17 44
7 18 27
7 19 52
7 20 21
7 21 59
7 22 87
7 23 85
7 24 78
7 25 46
7 26 37
7 27 38
7 28 28
7 29 11
7 30 41
8 9 59
8 10 31
8 11 50
8 12 77
8 13 67
8 14 61
8 15 70
8 16 78
8 17 46
8 18 66
8 19 79
8 20 36
8 21 89
8 22 1
8 23 28
8 24 41
8 25 77
8 26 66
8 27 45
8 28 34
8 29 29
8 30 76
9 10 81
9 11 51
9 12 67
9 13 71
9 14 51
9 15 50
9 16 82
9 17 24
9 18 23
9 19 71
9 20 6
9 21 46
9 22 12
9 23 44
9 24 89
9 25 26
9 26 28
9 27 33
9 28 61
9 29 54
9 30 62
10 11 22
10 12 78
10 13 65
10 14 86
10 15 34
10 16 9
10 17 23
10 18 58
10 19 47
10 20 1
10 21 83
10 22 3
10 23 86
10 24 78
10 25 84
10 26 56
10 27 0
10 28 53
10 29 81
10 30 8
11 12 17
11 13 79
11 14 16
11 15 9
11 16 77
11 17 73
11 18 64
11 19 73
11 20 89
11 21 7
11 22 1
11 23 42
11 24 31
11 25 84
11 26 25
11 27 85
11 28 49
11 29 47
11 30 22
12 13 82
12 14 46
12 15 35
12 16 45
12 17 62
12 18 49
12 19 87
12 20 21
12 21 36
12 22 21
12 23 1
12 24 62
12 25 66
12 26 47
12 27 13
12 28 73
12 29 42
12 30 88
13 14 73
13 15 74
13 16 25
13 17 78
13 18 18
13 19 82
13 20 58
13 21 55
13 22 41
13 23 40
13 24 10
13 25 70
13 26 35
13 27 26
13 28 16
13 29 11
13 30 89
14 15 64
14 16 12
14 17 48
14 18 12
14 19 54
14 20 81
14 21 29
14 22 3
14 23 59
14 24 63
14 25 77
14 26 65
14 27 6
14 28 74
14 29 66
14 30 62
15 16 55
15 17 43
15 18 19
15 19 55
15 20 27
15 21 65
15 22 19
15 23 20
15 24 12
15 25 80
15 26 54
15 27 63
15 28 40
15 29 8
15 30 13
16 17 55
16 18 36
16 19 36
16 20 66
16 21 88
16 22 61
16 23 62
16 24 53
16 25 27
16 26 55
16 27 88
16 28 50
16 29 66
16 30 60
17 18 19
17 19 87
17 20 41
17 21 9
17 22 65
17 23 81
17 24 7
17 25 89
17 26 16
17 27 52
17 28 14
17 29 63
17 30 20
18 19 27
18 20 60
18 21 12
18 22 9
18 23 27
18 24 62
18 25 0
18 26 67
18 27 73
18 28 73
18 29 10
18 30 85
19 20 80
19 21 35
19 22 83
19 23 62
19 24 50
19 25 83
19 26 23
19 27 41
19 28 20
19 29 65
19 30 17
20 21 20
20 22 82
20 23 12
20 24 48
20 25 73
20 26 43
20 27 47
20 28 23
20 29 78
20 30 68
21 22 34
21 23 41
21 24 23
21 25 85
21 26 81
21 27 72
21 28 63
21 29 2
21 30 62
22 23 64
22 24 63
22 25 40
22 26 48
22 27 48
22 28 52
22 29 20
22 30 73
23 24 37
23 25 14
23 26 73
23 27 79
23 28 43
23 29 47
23 30 66
24 25 52
24 26 66
24 27 37
24 28 52
24 29 65
24 30 42
25 26 27
25 27 56
25 28 26
25 29 44
25 30 31
26 27 75
26 28 89
26 29 51
26 30 23
27 28 55
27 29 44
27 30 0
28 29 45
28 30 78
29 30 58
