30 435
1 2 10
1 3 73
1 4 84
1 5 79
1 6 80
1 7 62
1 8 25
1 9 1
1 10 75
1 11 77
1 12 57
1 13 26
1 14 33
1 15 68
1 16 33
1 17 8
1 18 2
1 19 76
1 20 84
1 21 31
1 22 66
1 23 5
1 24 26
1 25 15
1 26 89
1 27 86
1 28 43
1 29 69
1 30 49
2 3 4
2 4 62
2 5 80
2 6 66
2 7 66
2 8 63
2 9 19
2 10 85
2 11 28
2 12 43
2 13 57
2 14 5
2 15 50
2 16 26
2 17 78
2 18 40
2 19 69
2 20 70
2 21 63
2 22 10
2 23 67
2 24 85
2 25 11
2 26 1
2 27 82
2 28 35
2 29 22
2 30 41
3 4 24
3 5 48
3 6 42
3 7 67
3 8 7
3 9 36
3 10 75
3 11 56
3 12 33
3 13 76
3 14 68
3 15 33
3 16 15
3 17 69
3 18 47
3 19 21
3 20 70
3 21 1
3 22 9
3 23 48
3 24 42
3 25 40
3 26 77
3 27 73
3 28 65
3 29 63
3 30 82
4 5 66
4 6 25
4 7 21
4 8 76
4 9 68
4 10 29
4 11 14
4 12 22
4 13 3
4 14 33
4 15 36
4 16 24
4 17 60
4 18 78
4 19 74
4 20 58
4 21 20
4 22 82
4 23 70
4 24 28
4 25 50
4 26 69
4 27 34
4 28 28
4 29 76
4 30 55
5 6 46
5 7 78
5 8 85
5 9 63
5 10 44
5 11 1
5 12 17
5 13 7
5 14 85
5 15 50
5 16 88
5 17 40
5 18 77
5 19 39
5 20 80
5 21 76
5 22 45
5 23 44
5 24 79
5 25 57
5 26 82
5 27 32
5 28 76
5 29 46
5 30 23
6 7 22
6 8 48
6 9 39
6 10 37
6 11 33
6 12 88
6 13 41
6 14 27
6 15 22
6 16 51
6 17 71
6 18 71
6 19 5
6 20 67
6 21 72
6 22 79
6 23 39
6 24 42
6 25 5
6 26 57
6 27 23
6 28 87
6 29 45
6 30 31
7 8 16
7 9 69
7 10 35
7 11 2
7 12 14
7 13 20
7 14 29
7 15 57
7 16 0
7 17 72
7 18 62
7 19 18
7 20 86
7 21 72
7 22 88
7 23 73
7 24 32
7 25 71
7 26 16
7 27 37
7 28 46
7 29 89
7 30 44
8 9 56
8 10 45
8 11 37
8 12 73
8 13 60
8 14 1
8 15 65
8 16 25
8 17 25
8 18 37
8 19 86
8 20 84
8 21 74
8 22 16
8 23 68
8 24 54
8 25 66
8 26 12
8 27 49
8 28 47
8 29 14
8 30 26
9 10 64
9 11 2
9 12 2
9 13 85
9 14 64
9 15 39
9 16 11
9 17 86
9 18 38
9 19 42
9 20 16
9 21 9
9 22 21
9 23 29
9 24 63
9 25 58
9 26 24
9 27 66
9 28 20
9 29 34
9 30 41
10 11 62
10 12 36
10 13 63
10 14 63
10 15 48
10 16 5
10 17 26
10 18 39
10 19 86
10 20 33
10 21 38
10 22 58
10 23 24
10 24 33
10 25 69
10 26 41
10 27 13
10 28 29
10 29 2
10 30 82
11 12 11
11 13 84
11 14 58
11 15 39
11 16 33
11 17 21
11 18 67
11 19 52
11 20 31
11 21 68
11 22 21
11 23 6
11 24 8
11 25 53
11 26 29
11 27 23
11 28 59
11 29 3
11 30 52
12 13 60
12 14 34
12 15 7
12 16 47
12 17 22
12 18 0
12 19 46
12 20 78
12 21 24
12 22 29
12 23 40
12 24 58
12 25 24
12 26 70
12 27 5
12 28 11
12 29 42
12 30 11
13 14 44
13 15 1
13 16 7
13 17 7
13 18 69
13 19 63
13 20 5
13 21 8
13 22 45
13 23 74
13 24 3
13 25 36
13 26 39
13 27 66
13 28 42
13 29 22
13 30 81
14 15 50
14 16 83
14 17 83
14 18 18
14 19 77
14 20 47
14 21 65
14 22 69
14 23 44
14 24 20
14 25 16
14 26 84
14 27 54
14 28 49
14 29 72
14 30 82
15 16 84
15 17 19
15 18 27
15 19 5
15 20 84
15 21 60
15 22 5
15 23 15
15 24 37
15 25 6
15 26 27
15 27 79
15 28 55
15 29 23
15 30 83
16 17 35
16 18 2
16 19 81
16 20 54
16 21 23
16 22 63
16 23 58
16 24 19
16 25 18
16 26 71
16 27 26
16 28 57
16 29 27
16 30 20
17 18 26
17 19 80
17 20 57
17 21 68
17 22 64
17 23 74
17 24 48
17 25 19
17 26 52
17 27 73
17 28 43
17 29 26
17 30 54
18 19 60
18 20 39
18 21 48
18 22 74
18 23 14
18 24 87
18 25 33
18 26 81
18 27 49
18 28 60
18 29 78
18 30 86
19 20 39
19 21 47
19 22 70
19 23 20
19 24 65
19 25 61
19 26 57
19 27 63
19 28 31
19 29 87
19 30 4
20 21 75
20 22 80
20 23 57
20 24 38
20 25 34
20 26 35
20 27 17
20 28 46
20 29 66
20 30 89
21 22 38
21 23 56
21 24 35
21 25 49
21 26 26
21 27 18
21 28 70
21 29 72
21 30 4
22 23 8
22 24 62
22 25 48
22 26 1
22 27 16
22 28 65
22 29 9
22 30 85
23 24 34
23 25 69
23 26 11
23 27 72
23 28 86
23 29 55
23 30 42
24 25 46
24 26 29
24 27 77
24 28 73
24 29 61
24 30 62
25 26 74
25 27 65
25 28 20
25 29 85
25 30 11
26 27 65
26 28 3
26 29 14
26 30 44
27 28 2
27 29 8
27 30 45
28 29 11
28 30 32
29 30 16
