70 2415
1 2 19
1 3 184
1 4 72
1 5 31
1 6 56
1 7 37
1 8 24
1 9 25
1 10 141
1 11 113
1 12 2
1 13 127
1 14 191
1 15 170
1 16 174
1 17 138
1 18 177
1 19 4
1 20 190
1 21 182
1 22 159
1 23 83
1 24 15
1 25 79
1 26 32
1 27 85
1 28 51
1 29 204
1 30 3
1 31 118
1 32 204
1 33 62
1 34 71
1 35 93
1 36 98
1 37 39
1 38 187
1 39 104
1 40 53
1 41 33
1 42 66
1 43 79
1 44 176
1 45 99
1 46 179
1 47 133
1 48 170
1 49 19
1 50 181
1 51 23
1 52 151
1 53 52
1 54 81
1 55 17
1 56 23
1 57 96
1 58 135
1 59 28
1 60 136
1 61 100
1 62 29
1 63 73
1 64 16
1 65 196
1 66 60
1 67 7
1 68 64
1 69 153
1 70 189
2 3 34
2 4 50
2 5 108
2 6 15
2 7 179
2 8 112
2 9 75
2 10 1
2 11 53
2 12 41
2 13 28
2 14 53
2 15 1
2 16 67
2 17 14
2 18 26
2 19 46
2 20 185
2 21 102
2 22 85
2 23 44
2 24 167
2 25 159
2 26 163
2 27 84
2 28 31
2 29 141
2 30 46
2 31 4
2 32 100
2 33 114
2 34 80
2 35 162
2 36 100
2 37 24
2 38 16
2 39 141
2 40 199
2 41 197
2 42 182
2 43 45
2 44 203
2 45 2
2 46 82
2 47 207
2 48 124
2 49 91
2 50 128
2 51 138
2 52 171
2 53 144
2 54 195
2 55 42
2 56 117
2 57 150
2 58 163
2 59 189
2 60 87
2 61 6
2 62 158
2 63 87
2 64 179
2 65 130
2 66 179
2 67 154
2 68 87
2 69 192
2 70 98
3 4 114
3 5 22
3 6 83
3 7 198
3 8 47
3 9 209
3 10 132
3 11 92
3 12 81
3 13 24
3 14 162
3 15 114
3 16 76
3 17 96
3 18 36
3 19 111
3 20 175
3 21 118
3 22 135
3 23 35
3 24 20
3 25 53
3 26 32
3 27 112
3 28 94
3 29 190
3 30 156
3 31 133
3 32 72
3 33 178
3 34 146
3 35 41
3 36 16
3 37 52
3 38 57
3 39 131
3 40 67
3 41 60
3 42 126
3 43 11
3 44 96
3 45 108
3 46 209
3 47 200
3 48 205
3 49 103
3 50 121
3 51 57
3 52 28
3 53 158
3 54 141
3 55 141
3 56 113
3 57 196
3 58 56
3 59 89
3 60 196
3 61 14
3 62 175
3 63 194
3 64 102
3 65 109
3 66 62
3 67 43
3 68 50
3 69 42
3 70 194
4 5 43
4 6 19
4 7 51
4 8 161
4 9 55
4 10 0
4 11 52
4 12 13
4 13 153
4 14 46
4 15 105
4 16 175
4 17 78
4 18 99
4 19 92
4 20 168
4 21 105
4 22 153
4 23 114
4 24 129
4 25 188
4 26 148
4 27 105
4 28 13
4 29 139
4 30 117
4 31 107
4 32 34
4 33 157
4 34 116
4 35 53
4 36 119
4 37 174
4 38 146
4 39 100
4 40 30
4 41 140
4 42 25
4 43 155
4 44 100
4 45 24
4 46 190
4 47 32
4 48 137
4 49 167
4 50 32
4 51 93
4 52 60
4 53 85
4 54 92
4 55 62
4 56 51
4 57 186
4 58 186
4 59 165
4 60 81
4 61 113
4 62 6
4 63 113
4 64 201
4 65 125
4 66 58
4 67 166
4 68 190
4 69 33
4 70 46
5 6 84
5 7 194
5 8 185
5 9 166
5 10 119
5 11 55
5 12 141
5 13 64
5 14 181
5 15 110
5 16 17
5 17 163
5 18 40
5 19 54
5 20 14
5 21 153
5 22 80
5 23 24
5 24 90
5 25 204
5 26 116
5 27 170
5 28 85
5 29 52
5 30 112
5 31 126
5 32 157
5 33 180
5 34 112
5 35 51
5 36 89
5 37 164
5 38 74
5 39 96
5 40 173
5 41 56
5 42 179
5 43 209
5 44 25
5 45 48
5 46 61
5 47 185
5 48 98
5 49 48
5 50 71
5 51 60
5 52 182
5 53 49
5 54 22
5 55 117
5 56 28
5 57 10
