60 1770
1 2 20
1 3 163
1 4 173
1 5 59
1 6 131
1 7 96
1 8 84
1 9 131
1 10 120
1 11 151
1 12 55
1 13 150
1 14 67
1 15 109
1 16 100
1 17 57
1 18 1
1 19 14
1 20 120
1 21 103
1 22 164
1 23 93
1 24 83
1 25 96
1 26 74
1 27 164
1 28 31
1 29 146
1 30 72
1 31 72
1 32 74
1 33 86
1 34 122
1 35 144
1 36 116
1 37 72
1 38 179
1 39 50
1 40 18
1 41 92
1 42 29
1 43 1
1 44 63
1 45 140
1 46 130
1 47 173
1 48 66
1 49 56
1 50 49
1 51 8
1 52 164
1 53 34
1 54 10
1 55 123
1 56 116
1 57 119
1 58 53
1 59 172
1 60 21
2 3 50
2 4 59
2 5 117
2 6 123
2 7 143
2 8 104
2 9 40
2 10 74
2 11 96
2 12 62
2 13 101
2 14 25
2 15 21
2 16 128
2 17 72
2 18 42
2 19 132
2 20 78
2 21 98
2 22 121
2 23 31
2 24 166
2 25 22
2 26 141
2 27 178
2 28 16
2 29 4
2 30 11
2 31 40
2 32 91
2 33 40
2 34 164
2 35 152
2 36 97
2 37 153
2 38 170
2 39 118
2 40 158
2 41 78
2 42 121
2 43 99
2 44 147
2 45 75
2 46 146
2 47 76
2 48 167
2 49 133
2 50 177
2 51 90
2 52 126
2 53 29
2 54 56
2 55 0
2 56 149
2 57 71
2 58 15
2 59 59
2 60 41
3 4 155
3 5 177
3 6 49
3 7 55
3 8 129
3 9 164
3 10 112
3 11 112
3 12 89
3 13 138
3 14 80
3 15 53
3 16 100
3 17 4
3 18 89
3 19 127
3 20 138
3 21 99
3 22 118
3 23 128
3 24 150
3 25 26
3 26 161
3 27 170
3 28 123
3 29 70
3 30 31
3 31 31
3 32 115
3 33 152
3 34 10
3 35 117
3 36 108
3 37 130
3 38 101
3 39 27
3 40 148
3 41 166
3 42 104
3 43 168
3 44 81
3 45 106
3 46 84
3 47 123
3 48 129
3 49 50
3 50 128
3 51 6
3 52 68
3 53 37
3 54 178
3 55 26
3 56 1
3 57 60
3 58 82
3 59 15
3 60 17
4 5 56
4 6 178
4 7 145
4 8 63
4 9 152
4 10 154
4 11 103
4 12 112
4 13 59
4 14 150
4 15 13
4 16 60
4 17 109
4 18 59
4 19 59
4 20 160
4 21 29
4 22 19
4 23 153
4 24 55
4 25 129
4 26 58
4 27 121
4 28 165
4 29 22
4 30 98
4 31 105
4 32 53
4 33 11
4 34 32
4 35 92
4 36 3
4 37 39
4 38 72
4 39 5
4 40 48
4 41 23
4 42 48
4 43 95
4 44 5
4 45 73
4 46 79
4 47 27
4 48 59
4 49 37
4 50 64
4 51 108
4 52 136
4 53 110
4 54 47
4 55 106
4 56 56
4 57 155
4 58 102
4 59 89
4 60 45
5 6 82
5 7 37
5 8 24
5 9 47
5 10 42
5 11 89
5 12 108
5 13 150
5 14 42
5 15 51
5 16 98
5 17 143
5 18 0
5 19 19
5 20 176
5 21 132
5 22 137
5 23 117
5 24 8
5 25 51
5 26 106
5 27 136
5 28 158
5 29 22
5 30 65
5 31 36
5 32 2
5 33 147
5 34 113
5 35 62
5 36 93
5 37 163
5 38 168
5 39 111
5 40 126
5 41 146
5 42 54
5 43 25
5 44 22
5 45 48
5 46 97
5 47 112
5 48 117
5 49 77
5 50 29
5 51 167
5 52 26
5 53 117
5 54 75
5 55 67
5 56 178
5 57 177
5 58 142
5 59 81
5 60 134
6 7 160
6 8 1
6 9 141
6 10 123
6 11 95
6 12 154
6 13 94
6 14 21
6 15 12
6 16 150
6 17 177
6 18 84
6 19 164
6 20 61
6 21 106
6 22 155
6 23 44
6 24 70
6 25 163
6 26 100
6 27 178
6 28 23
6 29 106
6 30 20
6 31 6
6 32 146
6 33 119
6 34 28
6 35 35
6 36 3
6 37 13
6 38 70
6 39 129
6 40 39
6 41 52
6 42 169
6 43 126
6 44 105
6 45 143
6 46 174
6 47 89
6 48 132
6 49 136
6 50 119
6 51 129
6 52 111
6 53 105
6 54 54
6 55 112
6 56 127
6 57 128
6 58 111
6 59 148
6 60 34
7 8 139
7 9 28
7 10 125
7 11 69
7 12 142
7 13 27
7 14 34
7 15 66
7 16 161
7 17 133
7 18 62
7 19 58
7 20 90
7 21 24
7 22 31
7 23 108
7 24 36
7 25 146
7 26 108
7 27 72
7 28 136
7 29 179
7 30 92
7 31 15
7 32 94
7 33 158
7 34 1
7 35 48
7 36 57
7 37 41
7 38 73
7 39 8
7 40 15
7 41 9
7 42 17
7 43 50
7 44 142
7 45 33
7 46 2
7 47 13
7 48 77
7 49 75
7 50 107
7 51 3
7 52 128
7 53 131
7 54 2
7 55 79
7 56 14
7 57 77
7 58 178
7 59 55
7 60 5
8 9 12
8 10 62
8 11 74
8 12 155
8 13 108
8 14 89
8 15 174
8 16 11
8 17 98
8 18 157
8 19 95
8 20 96
8 21 17
8 22 140
8 23 152
8 24 44
8 25 166
8 26 141
8 27 17
8 28 8
8 29 103
8 30 65
8 31 20
8 32 147
8 33 150
8 34 83
8 35 135
8 36 156
8 37 4
8 38 7
8 39 171
8 40 168
8 41 163
8 42 54
8 43 19
8 44 26
8 45 104
8 46 81
8 47 32
8 48 65
8 49 48
8 50 68
8 51 72
8 52 118
8 53 174
8 54 80
8 55 124
8 56 92
8 57 37
8 58 95
8 59 92
8 60 149
9 10 30
9 11 63
