90 4005
1 2 0
1 3 51
1 4 208
1 5 236
1 6 157
1 7 6
1 8 214
1 9 219
1 10 231
1 11 104
1 12 143
1 13 30
1 14 66
1 15 18
1 16 18
1 17 234
1 18 21
1 19 92
1 20 118
1 21 162
1 22 127
1 23 177
1 24 47
1 25 22
1 26 54
1 27 12
1 28 154
1 29 22
1 30 130
1 31 189
1 32 149
1 33 50
1 34 67
1 35 220
1 36 15
1 37 254
1 38 160
1 39 130
1 40 49
1 41 43
1 42 102
1 43 57
1 44 83
1 45 124
1 46 89
1 47 92
1 48 1
1 49 23
1 50 52
1 51 253
1 52 258
1 53 65
1 54 74
1 55 3
1 56 204
1 57 149
1 58 59
1 59 224
1 60 183
1 61 196
1 62 188
1 63 108
1 64 46
1 65 49
1 66 185
1 67 35
1 68 96
1 69 196
1 70 115
1 71 145
1 72 250
1 73 251
1 74 218
1 75 137
1 76 265
1 77 29
1 78 202
1 79 176
1 80 88
1 81 106
1 82 197
1 83 86
1 84 55
1 85 6
1 86 0
1 87 268
1 88 63
1 89 149
1 90 177
2 3 124
2 4 104
2 5 17
2 6 64
2 7 0
2 8 258
2 9 33
2 10 121
2 11 249
2 12 59
2 13 92
2 14 160
2 15 36
2 16 4
2 17 196
2 18 144
2 19 123
2 20 122
2 21 72
2 22 5
2 23 105
2 24 192
2 25 116
2 26 242
2 27 195
2 28 20
2 29 214
2 30 231
2 31 174
2 32 128
2 33 232
2 34 47
2 35 75
2 36 158
2 37 12
2 38 2
2 39 14
2 40 168
2 41 173
2 42 170
2 43 48
2 44 125
2 45 111
2 46 176
2 47 193
2 48 73
2 49 89
2 50 139
2 51 102
2 52 208
2 53 143
2 54 243
2 55 19
2 56 247
2 57 120
2 58 224
2 59 69
2 60 49
2 61 51
2 62 251
2 63 16
2 64 105
2 65 70
2 66 257
2 67 219
2 68 195
2 69 83
2 70 265
2 71 267
2 72 204
2 73 100
2 74 119
2 75 3
2 76 89
2 77 90
2 78 187
2 79 165
2 80 210
2 81 220
2 82 181
2 83 227
2 84 51
2 85 111
2 86 80
2 87 244
2 88 88
2 89 33
2 90 163
3 4 10
3 5 138
3 6 109
3 7 229
