60 1770
1 2 0
1 3 51
1 4 81
1 5 91
1 6 176
1 7 64
1 8 34
1 9 92
1 10 157
1 11 6
1 12 159
1 13 46
1 14 176
1 15 28
1 16 58
1 17 104
1 18 143
1 19 30
1 20 66
1 21 18
1 22 18
1 23 21
1 24 25
1 25 92
1 26 162
1 27 118
1 28 27
1 29 60
1 30 162
1 31 173
1 32 127
1 33 42
1 34 177
1 35 149
1 36 134
1 37 47
1 38 16
1 39 37
1 40 141
1 41 114
1 42 22
1 43 54
1 44 12
1 45 154
1 46 22
1 47 130
1 48 108
1 49 149
1 50 100
1 51 135
1 52 35
1 53 50
1 54 67
1 55 131
1 56 15
1 57 160
1 58 130
1 59 49
1 60 43
2 3 102
2 4 142
2 5 57
2 6 83
2 7 124
2 8 89
2 9 92
2 10 1
2 11 23
2 12 52
2 13 2
2 14 65
2 15 74
2 16 3
2 17 122
2 18 149
2 19 59
2 20 114
2 21 108
2 22 46
2 23 49
2 24 35
2 25 142
2 26 99
2 27 96
2 28 103
2 29 160
2 30 115
2 31 145
2 32 156
2 33 16
2 34 54
2 35 101
2 36 90
2 37 171
2 38 137
2 39 9
2 40 29
2 41 114
2 42 176
2 43 88
2 44 108
2 45 106
2 46 86
2 47 55
2 48 6
2 49 80
2 50 0
2 51 12
2 52 163
2 53 63
2 54 149
2 55 145
2 56 38
2 57 90
2 58 98
2 59 177
2 60 124
3 4 135
3 5 85
3 6 44
3 7 123
3 8 104
3 9 56
3 10 17
3 11 64
3 12 0
3 13 2
3 14 33
3 15 121
3 16 59
3 17 92
3 18 160
3 19 36
3 20 4
3 21 144
3 22 163
3 23 123
3 24 122
3 25 156
3 26 72
3 27 5
3 28 118
3 29 105
3 30 19
3 31 75
3 32 129
3 33 116
3 34 150
3 35 88
3 36 115
3 37 176
3 38 173
3 39 20
3 40 174
3 41 170
3 42 128
3 43 47
3 44 23
3 45 92
3 46 47
3 47 147
3 48 150
3 49 25
3 50 116
3 51 75
3 52 158
3 53 12
3 54 45
3 55 2
3 56 27
3 57 14
3 58 168
3 59 173
3 60 29
4 5 30
4 6 170
4 7 64
4 8 48
4 9 125
4 10 144
4 11 111
