100 4950
1 2 111
1 3 241
1 4 143
1 5 240
1 6 278
1 7 31
1 8 39
1 9 7
1 10 238
1 11 17
1 12 41
1 13 184
1 14 266
1 15 131
1 16 262
1 17 166
1 18 297
1 19 185
1 20 30
1 21 273
1 22 237
1 23 229
1 24 32
1 25 166
1 26 2
1 27 44
1 28 141
1 29 56
1 30 283
1 31 234
1 32 49
1 33 60
1 34 8
1 35 283
1 36 63
1 37 26
1 38 91
1 39 110
1 40 202
1 41 2
1 42 177
1 43 72
1 44 192
1 45 276
1 46 271
1 47 228
1 48 36
1 49 27
1 50 179
1 51 141
1 52 104
1 53 21
1 54 12
1 55 145
1 56 281
1 57 212
1 58 89
1 59 131
1 60 74
1 61 289
1 62 141
1 63 262
1 64 45
1 65 253
1 66 110
1 67 43
1 68 291
1 69 270
1 70 24
1 71 195
1 72 10
1 73 184
1 74 178
1 75 129
1 76 224
1 77 40
1 78 194
1 79 241
1 80 106
1 81 228
1 82 195
1 83 246
1 84 66
1 85 248
1 86 206
1 87 279
1 88 277
1 89 163
1 90 115
1 91 89
1 92 184
1 93 244
1 94 186
1 95 162
1 96 66
1 97 281
1 98 253
1 99 233
1 100 5
2 3 194
2 4 157
2 5 160
2 6 249
2 7 266
2 8 220
2 9 193
2 10 120
2 11 257
2 12 21
2 13 55
2 14 59
2 15 90
2 16 18
2 17 170
2 18 230
2 19 299
2 20 96
2 21 249
2 22 233
2 23 146
2 24 282
2 25 32
2 26 186
2 27 39
2 28 193
2 29 1
2 30 270
2 31 67
2 32 57
2 33 103
2 34 127
2 35 231
2 36 83
2 37 66
2 38 126
2 39 218
2 40 2
2 41 87
2 42 85
2 43 104
2 44 18
2 45 239
2 46 264
2 47 178
2 48 281
2 49 22
2 50 205
2 51 131
2 52 75
2 53 152
2 54 117
2 55 123
2 56 217
2 57 260
2 58 175
2 59 34
2 60 249
2 61 24
2 62 77
2 63 31
2 64 26
2 65 98
2 66 275
2 67 245
2 68 164
2 69 93
2 70 174
2 71 168
2 72 69
2 73 283
2 74 198
2 75 265
2 76 55
2 77 282
2 78 271
2 79 163
2 80 252
2 81 119
2 82 140
2 83 77
2 84 179
2 85 8
2 86 43
2 87 148
2 88 10
2 89 26
2 90 166
2 91 219
2 92 128
2 93 0
2 94 147
2 95 196
2 96 128
2 97 208
2 98 88
2 99 47
2 100 23
3 4 1
3 5 47
3 6 170
3 7 104
3 8 46
3 9 74
3 10 158
3 11 155
3 12 116
3 13 295
3 14 84
3 15 96
3 16 294
3 17 155
3 18 162
3 19 100
3 20 289
3 21 15
3 22 218
3 23 149
3 24 37
3 25 200
3 26 116
3 27 65
3 28 217
3 29 172
3 30 128
3 31 137
3 32 186
3 33 218
3 34 262
3 35 171
3 36 262
3 37 22
3 38 243
3 39 84
3 40 287
3 41 92
3 42 234
3 43 240
