20 190
1 2 40
1 3 15
1 4 45
1 5 8
1 6 22
1 7 43
1 8 18
1 9 11
1 10 40
1 11 7
1 12 34
1 13 49
1 14 31
1 15 11
1 16 21
1 17 47
1 18 31
1 19 26
1 20 20
2 3 52
2 4 37
2 5 39
2 6 3
2 7 38
2 8 4
2 9 42
2 10 43
2 11 51
2 12 39
2 13 38
2 14 42
2 15 33
2 16 58
2 17 3
2 18 5
2 19 24
2 20 4
3 4 46
3 5 6
3 6 31
3 7 19
3 8 57
3 9 31
3 10 2
3 11 16
3 12 52
3 13 46
3 14 12
3 15 50
3 16 4
3 17 26
3 18 15
3 19 49
3 20 39
4 5 46
4 6 8
4 7 50
4 8 45
4 9 58
4 10 15
4 11 41
4 12 45
4 13 8
4 14 55
4 15 17
4 16 22
4 17 56
4 18 58
4 19 53
4 20 9
5 6 57
5 7 41
5 8 46
5 9 26
5 10 19
5 11 32
5 12 43
5 13 32
5 14 26
5 15 50
5 16 8
5 17 12
5 18 10
5 19 40
5 20 34
6 7 9
6 8 54
6 9 37
6 10 6
6 11 22
6 12 6
6 13 19
6 14 56
6 15 18
6 16 1
6 17 4
6 18 40
6 19 17
6 20 6
7 8 57
7 9 37
7 10 33
7 11 18
7 12 20
7 13 26
7 14 23
7 15 22
7 16 43
7 17 52
7 18 37
7 19 10
7 20 8
8 9 26
8 10 35
8 11 27
8 12 32
8 13 16
8 14 53
8 15 55
8 16 59
8 17 21
8 18 43
8 19 29
8 20 16
9 10 40
9 11 6
9 12 10
9 13 37
9 14 59
9 15 17
9 16 15
9 17 30
9 18 13
9 19 26
9 20 39
10 11 43
10 12 47
10 13 20
10 14 51
10 15 22
10 16 59
10 17 49
10 18 36
10 19 58
10 20 27
11 12 0
11 13 40
11 14 58
11 15 53
11 16 28
11 17 36
11 18 11
11 19 46
11 20 50
12 13 9
12 14 7
12 15 49
12 16 57
12 17 18
12 18 1
12 19 15
12 20 27
13 14 46
13 15 32
13 16 39
13 17 49
13 18 40
13 19 44
13 20 46
14 15 59
14 16 9
14 17 43
14 18 14
14 19 30
14 20 46
15 16 31
15 17 32
15 18 55
15 19 16
15 20 21
16 17 43
16 18 58
16 19 34
16 20 21
17 18 42
17 19 49
17 20 19
18 19 28
18 20 51
19 20 33
