100 4950
1 2 265
1 3 125
1 4 15
1 5 123
1 6 156
1 7 221
1 8 8
1 9 73
1 10 256
1 11 40
1 12 16
1 13 239
1 14 54
1 15 122
1 16 62
1 17 33
1 18 200
1 19 177
1 20 179
1 21 54
1 22 77
1 23 13
1 24 243
1 25 141
1 26 286
1 27 158
1 28 89
1 29 140
1 30 31
1 31 292
1 32 283
1 33 18
1 34 93
1 35 77
1 36 94
1 37 248
1 38 156
1 39 74
1 40 216
1 41 15
1 42 18
1 43 118
1 44 71
1 45 145
1 46 135
1 47 203
1 48 284
1 49 289
1 50 250
1 51 44
1 52 133
1 53 4
1 54 71
1 55 182
1 56 290
1 57 271
1 58 143
1 59 134
1 60 246
1 61 85
1 62 234
1 63 150
1 64 11
1 65 112
1 66 268
1 67 220
1 68 62
1 69 185
1 70 79
1 71 232
1 72 42
1 73 237
1 74 235
1 75 45
1 76 201
1 77 165
1 78 128
1 79 23
1 80 3
1 81 285
1 82 272
1 83 112
1 84 14
1 85 51
1 86 79
1 87 243
1 88 273
1 89 178
1 90 53
1 91 234
1 92 273
1 93 233
1 94 41
1 95 90
1 96 268
1 97 286
1 98 209
1 99 144
1 100 128
2 3 159
2 4 201
2 5 244
2 6 254
2 7 22
2 8 96
2 9 67
2 10 95
2 11 82
2 12 62
2 13 246
2 14 77
2 15 48
2 16 237
2 17 115
2 18 267
2 19 95
2 20 171
2 21 224
2 22 229
2 23 73
2 24 168
2 25 235
2 26 71
2 27 136
2 28 213
2 29 255
2 30 30
2 31 123
2 32 153
2 33 206
2 34 213
2 35 13
2 36 169
2 37 4
2 38 215
2 39 28
2 40 39
2 41 103
2 42 265
2 43 263
2 44 150
2 45 32
2 46 259
2 47 9
2 48 180
2 49 196
2 50 158
2 51 286
2 52 137
2 53 258
2 54 115
2 55 141
2 56 133
2 57 221
2 58 298
2 59 162
2 60 168
2 61 46
2 62 86
2 63 186
2 64 18
2 65 44
2 66 205
2 67 18
2 68 83
2 69 165
2 70 103
2 71 143
2 72 55
2 73 9
2 74 0
2 75 44
2 76 270
2 77 117
2 78 42
2 79 201
2 80 44
2 81 251
2 82 294
2 83 40
2 84 144
2 85 209
2 86 39
2 87 49
2 88 127
2 89 206
2 90 21
2 91 3
2 92 204
2 93 145
2 94 178
2 95 51
2 96 148
2 97 5
2 98 247
2 99 198
2 100 189
3 4 232
3 5 202
3 6 132
3 7 275
3 8 85
3 9 201
3 10 291
3 11 120
3 12 291
3 13 112
3 14 267
3 15 41
3 16 19
3 17 297
3 18 189
3 19 36
3 20 0
3 21 251
3 22 158
3 23 85
3 24 288
3 25 104
3 26 269
3 27 246
3 28 288
3 29 224
3 30 165
3 31 207
3 32 187
3 33 20
3 34 89
3 35 124
3 36 256
3 37 281
3 38 63
3 39 258
3 40 30
3 41 17
3 42 198
3 43 86
3 44 29
3 45 106
3 46 199
3 47 275
3 48 128
3 49 251
3 50 87
3 51 250
3 52 208
3 53 2
3 54 162
3 55 58
3 56 138
3 57 79
3 58 248
3 59 219
3 60 144
3 61 5
3 62 63
3 63 170
3 64 185
3 65 135
3 66 224
3 67 38
3 68 48
3 69 155
3 70 177
3 71 265
3 72 283
3 73 113
3 74 23
3 75 147
3 76 48
3 77 225
3 78 75
3 79 93
3 80 286
3 81 287
3 82 156
3 83 101
3 84 212
3 85 149
3 86 212
3 87 227
3 88 174
3 89 148
3 90 289
3 91 130
3 92 226
3 93 268
3 94 205
3 95 66
3 96 37
3 97 159
