20 190
1 2 29
1 3 46
1 4 53
1 5 34
1 6 40
1 7 19
1 8 52
1 9 10
1 10 31
1 11 2
1 12 56
1 13 22
1 14 34
1 15 5
1 16 33
1 17 10
1 18 22
1 19 50
1 20 44
2 3 39
2 4 15
2 5 39
2 6 16
2 7 39
2 8 7
2 9 9
2 10 11
2 11 9
2 12 4
2 13 21
2 14 37
2 15 39
2 16 28
2 17 17
2 18 49
2 19 2
2 20 53
3 4 35
3 5 57
3 6 55
3 7 40
3 8 37
3 9 5
3 10 32
3 11 49
3 12 4
3 13 54
3 14 28
3 15 17
3 16 12
3 17 19
3 18 49
3 19 45
3 20 20
4 5 17
4 6 19
4 7 5
4 8 25
4 9 51
4 10 27
4 11 55
4 12 9
4 13 11
4 14 29
4 15 36
4 16 59
4 17 54
4 18 0
4 19 41
4 20 35
5 6 50
5 7 31
5 8 32
5 9 10
5 10 23
5 11 42
5 12 44
5 13 26
5 14 21
5 15 3
5 16 21
5 17 58
5 18 11
5 19 41
5 20 24
6 7 48
6 8 58
6 9 7
6 10 45
6 11 1
6 12 40
6 13 9
6 14 52
6 15 43
6 16 26
6 17 34
6 18 38
6 19 54
6 20 55
7 8 52
7 9 55
7 10 33
7 11 48
7 12 3
7 13 52
7 14 10
7 15 6
7 16 12
7 17 29
7 18 26
7 19 6
7 20 19
8 9 9
8 10 21
8 11 23
8 12 52
8 13 28
8 14 25
8 15 46
8 16 5
8 17 4
8 18 57
8 19 51
8 20 33
9 10 36
9 11 44
9 12 3
9 13 9
9 14 13
9 15 38
9 16 25
9 17 44
9 18 40
9 19 47
9 20 20
10 11 45
10 12 43
10 13 12
10 14 9
10 15 35
10 16 59
10 17 29
10 18 28
10 19 42
10 20 9
11 12 15
11 13 38
11 14 51
11 15 1
11 16 49
11 17 16
11 18 6
11 19 39
11 20 57
12 13 35
12 14 46
12 15 37
12 16 5
12 17 43
12 18 39
12 19 59
12 20 17
13 14 35
13 15 54
13 16 21
13 17 56
13 18 45
13 19 43
13 20 47
14 15 54
14 16 54
14 17 58
14 18 29
14 19 30
14 20 19
15 16 4
15 17 5
15 18 22
15 19 37
15 20 53
16 17 52
16 18 18
16 19 38
16 20 46
17 18 21
17 19 44
17 20 29
18 19 57
18 20 38
19 20 3
