60 1770
1 2 102
1 3 179
1 4 92
1 5 14
1 6 106
1 7 71
1 8 20
1 9 102
1 10 121
1 11 74
1 12 87
1 13 116
1 14 99
1 15 103
1 16 151
1 17 130
1 18 149
1 19 52
1 20 1
1 21 87
1 22 157
1 23 37
1 24 129
1 25 20
1 26 160
1 27 57
1 28 21
1 29 88
1 30 48
1 31 58
1 32 169
1 33 14
1 34 174
1 35 50
1 36 107
1 37 54
1 38 63
1 39 130
1 40 50
1 41 134
1 42 20
1 43 72
1 44 166
1 45 17
1 46 131
1 47 88
1 48 59
1 49 13
1 50 8
1 51 89
1 52 52
1 53 129
1 54 83
1 55 91
1 56 110
1 57 171
1 58 7
1 59 174
1 60 34
2 3 80
2 4 163
2 5 49
2 6 103
2 7 131
2 8 1
2 9 133
2 10 53
2 11 105
2 12 3
2 13 53
2 14 145
2 15 43
2 16 161
2 17 13
2 18 94
2 19 47
2 20 14
2 21 39
2 22 81
2 23 110
2 24 52
2 25 23
2 26 153
2 27 123
2 28 40
2 29 156
2 30 14
2 31 44
2 32 64
2 33 88
2 34 70
2 35 8
2 36 87
2 37 128
2 38 135
2 39 62
2 40 138
2 41 80
2 42 135
2 43 162
2 44 162
2 45 32
2 46 122
2 47 4
2 48 40
2 49 27
2 50 134
2 51 71
2 52 11
2 53 161
2 54 32
2 55 47
2 56 150
2 57 61
2 58 36
2 59 98
2 60 171
3 4 103
3 5 34
3 6 100
3 7 174
3 8 130
3 9 0
3 10 4
3 11 141
3 12 102
3 13 26
3 14 136
3 15 14
3 16 89
3 17 41
3 18 123
3 19 178
3 20 62
3 21 95
3 22 51
3 23 95
3 24 131
3 25 150
3 26 142
3 27 170
3 28 28
3 29 35
3 30 12
3 31 159
3 32 70
3 33 85
3 34 27
3 35 65
3 36 169
3 37 44
3 38 61
3 39 133
3 40 27
3 41 27
3 42 107
3 43 43
3 44 83
3 45 29
3 46 74
3 47 127
3 48 91
3 49 128
3 50 120
3 51 26
3 52 120
3 53 115
3 54 2
3 55 102
3 56 154
3 57 136
3 58 61
3 59 164
3 60 50
4 5 171
4 6 151
4 7 58
4 8 117
4 9 159
4 10 95
4 11 179
4 12 112
4 13 61
4 14 51
4 15 11
4 16 38
4 17 129
4 18 130
4 19 112
4 20 100
4 21 112
4 22 80
4 23 112
4 24 1
4 25 129
4 26 53
4 27 86
4 28 128
4 29 146
4 30 125
4 31 129
4 32 52
4 33 171
4 34 159
4 35 159
4 36 67
4 37 122
4 38 144
4 39 37
4 40 23
4 41 68
4 42 115
4 43 97
4 44 138
4 45 143
4 46 96
4 47 123
4 48 69
4 49 92
4 50 2
4 51 147
4 52 163
4 53 146
4 54 89
4 55 146
4 56 147
4 57 95
4 58 51
4 59 160
4 60 167
5 6 127
5 7 38
5 8 81
5 9 103
5 10 128
5 11 10
5 12 177
5 13 150
5 14 158
5 15 41
5 16 98
5 17 6
5 18 143
5 19 89
5 20 111
5 21 59
5 22 112
5 23 1
5 24 128
5 25 47
5 26 139
5 27 36
5 28 159
5 29 8
5 30 98
5 31 146
5 32 47
5 33 130
5 34 147
5 35 151
5 36 53
5 37 119
5 38 160
5 39 151
5 40 115
5 41 74
5 42 112
5 43 163
5 44 165
5 45 103
5 46 83
5 47 111
5 48 98
5 49 152
5 50 92
5 51 145
5 52 127
5 53 109
5 54 81
5 55 53
5 56 162
5 57 168
5 58 160
5 59 67
5 60 32
6 7 141
6 8 20
6 9 47
6 10 147
6 11 127
6 12 135
6 13 134
6 14 144
6 15 127
6 16 32
6 17 175
6 18 114
6 19 118
6 20 21
6 21 157
6 22 37
6 23 108
6 24 50
6 25 7
6 26 26
6 27 26
6 28 20
6 29 29
6 30 96
6 31 27
6 32 110
6 33 60
6 34 47
6 35 146
6 36 3
6 37 34
6 38 48
6 39 16
6 40 171
6 41 157
6 42 45
6 43 116
6 44 5
6 45 98
6 46 123
6 47 36
6 48 23
6 49 92
6 50 45
6 51 94
6 52 98
6 53 115
6 54 159
6 55 160
6 56 66
6 57 127
6 58 17
6 59 24
6 60 53
7 8 57
7 9 66
7 10 103
7 11 173
7 12 23
7 13 113
7 14 31
7 15 174
7 16 85
7 17 150
7 18 126
7 19 154
7 20 129
7 21 16
7 22 103
7 23 160
7 24 136
7 25 42
7 26 175
7 27 38
7 28 169
7 29 25
7 30 98
7 31 49
7 32 152
7 33 151
7 34 12
7 35 59
7 36 134
7 37 56
7 38 35
7 39 172
7 40 19
7 41 64
7 42 7
7 43 143
7 44 141
7 45 114
7 46 142
7 47 91
7 48 97
7 49 65
7 50 31
7 51 85
7 52 50
7 53 152
7 54 62
7 55 124
7 56 149
7 57 57
7 58 57
7 59 85
7 60 48
8 9 179
8 10 169
8 11 69
8 12 14
8 13 53
8 14 100
8 15 7
8 16 52
8 17 59
8 18 107
8 19 4
8 20 102
8 21 5
8 22 108
8 23 115
8 24 93
8 25 46
8 26 98
8 27 54
8 28 167
8 29 51
8 30 143
8 31 12
8 32 113
8 33 123
8 34 105
8 35 157
8 36 146
8 37 144
8 38 119
8 39 62
8 40 18
8 41 91
8 42 57
8 43 89
8 44 116
8 45 61
8 46 22
8 47 126
8 48 136
8 49 139
8 50 128
8 51 57
8 52 121
8 53 0
8 54 33
8 55 95
8 56 125
8 57 117
8 58 47
8 59 88
8 60 116
9 10 128
9 11 15
9 12 68
9 13 21
9 14 92
9 15 75
9 16 153
9 17 143
9 18 178
9 19 85
9 20 28
9 21 68
9 22 46
9 23 93
9 24 143
9 25 175
9 26 84
9 27 38
9 28 99
9 29 32
9 30 100
9 31 22
9 32 9
9 33 68
9 34 99
9 35 33
9 36 179
9 37 137
9 38 146
9 39 95
9 40 0
9 41 68
9 42 3
9 43 15
9 44 23
9 45 79
9 46 1
9 47 127
9 48 159
9 49 83
9 50 151
9 51 139
9 52 177
9 53 162
9 54 123
9 55 32
9 56 160
9 57 178
9 58 170
9 59 100
9 60 11
10 11 66
10 12 64
10 13 160
10 14 167
10 15 73
10 16 42
