40 780
1 2 47
1 3 68
1 4 25
1 5 118
1 6 67
1 7 83
1 8 23
1 9 103
1 10 92
1 11 57
1 12 14
1 13 23
1 14 72
1 15 89
1 16 110
1 17 42
1 18 90
1 19 8
1 20 39
1 21 102
1 22 68
1 23 48
1 24 7
1 25 44
1 26 0
1 27 75
1 28 55
1 29 6
1 30 19
1 31 60
1 32 44
1 33 63
1 34 69
1 35 56
1 36 24
1 37 55
1 38 53
1 39 112
1 40 61
2 3 64
2 4 34
2 5 56
2 6 73
2 7 78
2 8 38
2 9 4
2 10 110
2 11 9
2 12 87
2 13 99
2 14 67
2 15 72
2 16 83
2 17 48
2 18 1
2 19 64
2 20 16
2 21 118
2 22 31
2 23 93
2 24 44
2 25 92
2 26 71
2 27 23
2 28 10
2 29 105
2 30 35
2 31 64
2 32 61
2 33 7
2 34 23
2 35 92
2 36 119
2 37 96
2 38 21
2 39 100
2 40 35
3 4 97
3 5 67
3 6 91
3 7 97
3 8 19
3 9 27
3 10 4
3 11 19
3 12 33
3 13 30
3 14 57
3 15 101
3 16 73
3 17 93
3 18 81
3 19 31
3 20 2
3 21 83
3 22 50
3 23 18
3 24 21
3 25 119
3 26 67
3 27 75
3 28 58
3 29 47
3 30 16
3 31 12
3 32 93
3 33 107
3 34 105
3 35 9
3 36 76
3 37 67
3 38 110
3 39 14
3 40 20
4 5 53
4 6 15
4 7 59
4 8 35
4 9 48
4 10 4
4 11 43
4 12 72
4 13 90
4 14 54
4 15 43
4 16 111
4 17 87
4 18 77
4 19 50
4 20 39
4 21 3
4 22 29
4 23 12
4 24 76
4 25 79
4 26 29
4 27 8
4 28 54
4 29 38
4 30 117
4 31 70
4 32 21
4 33 44
4 34 91
4 35 7
4 36 81
4 37 106
4 38 111
4 39 69
4 40 100
5 6 52
5 7 105
5 8 41
5 9 29
5 10 26
5 11 64
5 12 62
5 13 86
5 14 98
5 15 12
5 16 6
5 17 104
5 18 34
5 19 59
5 20 106
5 21 110
5 22 116
5 23 113
5 24 93
5 25 102
5 26 106
5 27 17
5 28 5
5 29 79
5 30 49
5 31 54
5 32 76
5 33 105
5 34 104
5 35 92
5 36 54
5 37 47
5 38 37
