100 4950
1 2 271
1 3 223
1 4 218
1 5 278
1 6 71
1 7 162
1 8 118
1 9 40
1 10 282
1 11 251
1 12 272
1 13 253
1 14 230
1 15 230
1 16 190
1 17 144
1 18 105
1 19 263
1 20 255
1 21 6
1 22 282
1 23 141
1 24 25
1 25 202
1 26 203
1 27 288
1 28 266
1 29 262
1 30 274
1 31 259
1 32 248
1 33 43
1 34 144
1 35 274
1 36 79
1 37 187
1 38 75
1 39 118
1 40 6
1 41 191
1 42 280
1 43 289
1 44 42
1 45 3
1 46 70
1 47 180
1 48 22
1 49 142
1 50 4
1 51 27
1 52 264
1 53 262
1 54 26
1 55 78
1 56 138
1 57 234
1 58 213
1 59 114
1 60 273
1 61 296
1 62 82
1 63 298
1 64 123
1 65 127
1 66 158
1 67 292
1 68 136
1 69 246
1 70 176
1 71 275
1 72 244
1 73 253
1 74 223
1 75 266
1 76 294
1 77 265
1 78 188
1 79 151
1 80 52
1 81 224
1 82 54
1 83 201
1 84 155
1 85 234
1 86 233
1 87 215
1 88 246
1 89 265
1 90 270
1 91 159
1 92 184
1 93 155
1 94 178
1 95 126
1 96 236
1 97 202
1 98 242
1 99 69
1 100 57
2 3 151
2 4 223
2 5 101
2 6 245
2 7 252
2 8 153
2 9 41
2 10 137
2 11 245
2 12 194
2 13 143
2 14 249
2 15 193
2 16 286
2 17 88
2 18 168
2 19 139
2 20 186
2 21 86
2 22 37
2 23 68
2 24 146
2 25 265
2 26 142
2 27 101
2 28 291
2 29 151
2 30 188
2 31 97
2 32 86
2 33 173
2 34 212
2 35 60
2 36 152
2 37 203
2 38 55
2 39 65
2 40 233
2 41 210
2 42 51
2 43 100
2 44 116
2 45 12
2 46 292
2 47 96
2 48 223
2 49 239
2 50 287
2 51 111
2 52 100
2 53 67
2 54 170
2 55 258
2 56 96
2 57 207
2 58 11
2 59 125
2 60 27
2 61 199
2 62 37
2 63 161
2 64 134
2 65 164
2 66 220
2 67 134
2 68 64
2 69 135
2 70 130
2 71 154
2 72 50
2 73 203
2 74 275
2 75 168
2 76 251
2 77 75
2 78 70
2 79 225
2 80 278
2 81 208
