100 4950
1 2 262
1 3 102
1 4 211
1 5 77
1 6 160
1 7 183
1 8 115
1 9 217
1 10 110
1 11 216
1 12 158
1 13 151
1 14 230
1 15 175
1 16 219
1 17 56
1 18 82
1 19 12
1 20 16
1 21 250
1 22 12
1 23 76
1 24 147
1 25 157
1 26 99
1 27 44
1 28 180
1 29 112
1 30 168
1 31 78
1 32 119
1 33 219
1 34 102
1 35 156
1 36 140
1 37 46
1 38 296
1 39 236
1 40 186
1 41 202
1 42 54
1 43 24
1 44 101
1 45 232
1 46 22
1 47 201
1 48 193
1 49 227
1 50 230
1 51 57
1 52 64
1 53 267
1 54 279
1 55 211
1 56 102
1 57 106
1 58 7
1 59 123
1 60 289
1 61 156
1 62 24
1 63 253
1 64 183
1 65 163
1 66 134
1 67 68
1 68 160
1 69 3
1 70 295
1 71 240
1 72 132
1 73 15
1 74 109
1 75 7
1 76 137
1 77 174
1 78 75
1 79 62
1 80 167
1 81 89
1 82 38
1 83 41
1 84 202
1 85 252
1 86 293
1 87 151
1 88 293
1 89 73
1 90 292
1 91 297
1 92 6
1 93 75
1 94 107
1 95 225
1 96 182
1 97 17
1 98 77
1 99 8
1 100 186
2 3 221
2 4 29
2 5 260
2 6 4
2 7 262
2 8 250
2 9 78
2 10 13
2 11 38
2 12 268
2 13 18
2 14 28
2 15 250
2 16 299
2 17 295
2 18 10
2 19 194
2 20 95
2 21 157
2 22 183
2 23 177
2 24 206
2 25 161
2 26 169
2 27 232
2 28 73
2 29 265
2 30 288
2 31 122
2 32 252
2 33 169
2 34 131
2 35 96
2 36 20
2 37 291
2 38 146
2 39 43
2 40 140
2 41 202
2 42 60
2 43 83
2 44 94
2 45 57
2 46 191
2 47 86
2 48 97
2 49 33
2 50 172
2 51 293
2 52 109
2 53 2
2 54 97
2 55 265
2 56 41
2 57 75
2 58 91
2 59 23
2 60 288
2 61 0
2 62 127
2 63 183
2 64 213
2 65 174
2 66 234
2 67 53
2 68 172
2 69 131
2 70 124
2 71 113
2 72 39
2 73 85
2 74 29
2 75 290
2 76 243
2 77 299
2 78 60
2 79 178
2 80 284
2 81 78
2 82 44
2 83 247
2 84 128
2 85 283
2 86 185
2 87 31
2 88 204
2 89 83
2 90 88
2 91 256
2 92 184
2 93 53
2 94 52
2 95 220
2 96 209
2 97 164
2 98 225
2 99 245
2 100 136
3 4 235
3 5 183
3 6 97
3 7 274
3 8 79
3 9 226
3 10 291
3 11 156
3 12 162
3 13 281
3 14 143
3 15 120
3 16 168
3 17 255
3 18 90
3 19 85
3 20 45
3 21 98
3 22 96
3 23 166
3 24 291
3 25 160
3 26 168
3 27 132
3 28 170
3 29 9
3 30 65
3 31 160
3 32 193
3 33 228
3 34 277
3 35 100
3 36 216
3 37 84
3 38 250
3 39 241
3 40 118
3 41 114
3 42 190
3 43 249
3 44 11
3 45 28
3 46 171
3 47 47
3 48 213
3 49 37
3 50 78
3 51 146
3 52 196
3 53 242
3 54 73
3 55 230
3 56 119
3 57 204
3 58 54
3 59 274
3 60 191
3 61 230
3 62 246
3 63 142
3 64 1
3 65 13
3 66 84
3 67 266
3 68 267
3 69 213
3 70 227
3 71 117
3 72 201
3 73 160
3 74 82
3 75 141
3 76 80
3 77 280
3 78 190
3 79 183
3 80 199
3 81 102
3 82 74
3 83 279
3 84 290
3 85 231
3 86 41
3 87 87
3 88 249
3 89 257
3 90 275
3 91 177
3 92 235
3 93 192
3 94 238
3 95 194
3 96 287
3 97 203
3 98 247
3 99 24
3 100 16
4 5 57
4 6 150
4 7 161
4 8 62
4 9 182
4 10 95
4 11 282
4 12 67
4 13 48
4 14 74
4 15 169
4 16 252
4 17 168
4 18 296
4 19 107
4 20 208
4 21 9
4 22 98
4 23 260
4 24 170
4 25 17
4 26 282
4 27 256
4 28 30
4 29 6
4 30 122
4 31 165
4 32 52
4 33 214
4 34 104
4 35 99
4 36 76
4 37 198
4 38 24
4 39 258
4 40 253
4 41 279
4 42 45
4 43 132
4 44 3
4 45 139
4 46 22
4 47 208
4 48 59
4 49 20
4 50 148
4 51 237
4 52 148
4 53 263
4 54 65
4 55 126
4 56 296
4 57 150
4 58 47
4 59 185
4 60 105
4 61 151
4 62 193
4 63 209
4 64 37
4 65 287
4 66 230
4 67 208
4 68 263
4 69 143
4 70 12
4 71 259
4 72 34
4 73 45
4 74 142
4 75 51
4 76 177
4 77 280
4 78 55
4 79 86
4 80 257
4 81 217
4 82 268
4 83 88
4 84 128
4 85 37
4 86 215
4 87 135
4 88 277
4 89 34
4 90 127
4 91 203
4 92 132
4 93 168
4 94 133
4 95 56
4 96 96
4 97 227
4 98 196
4 99 28
4 100 137
5 6 51
5 7 86
5 8 202
5 9 30
5 10 176
5 11 296
5 12 88
5 13 52
5 14 254
5 15 213
5 16 126
5 17 193
5 18 217
5 19 119
5 20 243
5 21 253
5 22 41
5 23 263
5 24 254
5 25 52
5 26 15
5 27 189
5 28 30
5 29 243
5 30 165
5 31 210
5 32 282
5 33 17
5 34 243
5 35 171
5 36 23
5 37 92
5 38 205
5 39 198
5 40 231
5 41 179
5 42 281
5 43 6
5 44 29
5 45 178
5 46 148
5 47 280
5 48 278
5 49 88
5 50 254
5 51 195
5 52 213
5 53 237
5 54 66
5 55 91
5 56 232
5 57 54
5 58 19
5 59 226
5 60 126
5 61 21
5 62 115
5 63 169
5 64 140
5 65 29
5 66 208
5 67 82
5 68 7
5 69 61
5 70 256
5 71 88
5 72 253
5 73 16
5 74 188
5 75 99
5 76 238
5 77 262
5 78 82
5 79 95
5 80 7
5 81 216
5 82 187
5 83 32
5 84 221
5 85 232
5 86 54
5 87 15
5 88 119
5 89 173
5 90 115
5 91 33
5 92 131
5 93 219
5 94 119
5 95 197
5 96 82
5 97 177
5 98 160
5 99 225
5 100 209
6 7 108
6 8 228
6 9 21
6 10 237
6 11 271
6 12 277
6 13 196
6 14 161
6 15 42
6 16 47
6 17 9
6 18 31
6 19 250
6 20 142
6 21 253
6 22 237
6 23 151
6 24 96
6 25 128
6 26 223
6 27 68
6 28 72
6 29 91
6 30 193
6 31 54
6 32 36
6 33 180
6 34 165
6 35 73
6 36 240
6 37 154
6 38 263
6 39 171
6 40 87
6 41 24
6 42 43
6 43 106
6 44 139
6 45 78
6 46 77
6 47 287
6 48 197
6 49 216
6 50 65
6 51 30
6 52 241
6 53 248
6 54 110
6 55 279
6 56 59
6 57 297
6 58 279
6 59 9
6 60 60
6 61 91
6 62 224
6 63 279
6 64 165
6 65 31
6 66 293
6 67 22
6 68 242
6 69 254
6 70 26
6 71 42
6 72 81
6 73 43
6 74 215
6 75 134
6 76 124
6 77 215
6 78 282
6 79 127
6 80 61
6 81 79
6 82 34
6 83 266
6 84 291
6 85 22
6 86 7
6 87 36
6 88 191
6 89 284
6 90 236
6 91 256
6 92 208
6 93 171
6 94 43
6 95 294
6 96 119
6 97 241
6 98 27
6 99 230
6 100 208
