30 435
1 2 46
1 3 55
1 4 69
1 5 1
1 6 87
1 7 72
1 8 50
1 9 9
1 10 58
1 11 55
1 12 55
1 13 57
1 14 36
1 15 50
1 16 44
1 17 38
1 18 52
1 19 3
1 20 0
1 21 55
1 22 21
1 23 21
1 24 73
1 25 38
1 26 56
1 27 66
1 28 46
1 29 30
1 30 8
2 3 49
2 4 66
2 5 58
2 6 87
2 7 32
2 8 40
2 9 42
2 10 45
2 11 33
2 12 32
2 13 28
2 14 3
2 15 79
2 16 57
2 17 50
2 18 17
2 19 81
2 20 89
2 21 73
2 22 59
2 23 48
2 24 76
2 25 23
2 26 22
2 27 67
2 28 62
2 29 62
2 30 75
3 4 23
3 5 56
3 6 70
3 7 71
3 8 73
3 9 82
3 10 55
3 11 53
3 12 85
3 13 79
3 14 36
3 15 59
3 16 51
3 17 8
3 18 37
3 19 72
3 20 59
3 21 54
3 22 30
3 23 4
3 24 54
3 25 75
3 26 8
3 27 31
3 28 40
3 29 17
3 30 78
4 5 9
4 6 53
4 7 68
4 8 62
4 9 59
4 10 3
4 11 4
4 12 39
4 13 54
4 14 70
4 15 40
4 16 67
4 17 53
4 18 22
4 19 17
4 20 27
4 21 60
4 22 43
4 23 86
4 24 15
4 25 13
4 26 0
4 27 10
4 28 7
4 29 63
4 30 79
5 6 59
5 7 52
5 8 52
5 9 64
5 10 87
5 11 46
5 12 42
5 13 49
5 14 31
5 15 35
5 16 30
5 17 65
5 18 3
5 19 86
5 20 74
5 21 20
5 22 80
5 23 7
5 24 51
5 25 10
5 26 41
5 27 86
5 28 15
5 29 41
5 30 3
6 7 74
6 8 23
6 9 7
6 10 52
6 11 28
6 12 75
6 13 64
6 14 37
6 15 32
6 16 25
6 17 37
6 18 5
6 19 73
6 20 74
6 21 24
6 22 29
6 23 36
6 24 61
6 25 2
6 26 19
6 27 80
6 28 22
6 29 28
6 30 76
7 8 16
7 9 51
7 10 76
7 11 76
7 12 27
7 13 40
7 14 38
7 15 79
7 16 51
7 17 62
7 18 7
7 19 27
7 20 89
7 21 77
7 22 49
7 23 4
7 24 3
7 25 12
7 26 26
7 27 70
7 28 81
7 29 57
7 30 35
8 9 81
8 10 50
8 11 15
8 12 79
8 13 35
8 14 34
8 15 28
8 16 76
8 17 53
8 18 2
8 19 23
8 20 79
8 21 21
8 22 37
8 23 73
8 24 89
8 25 8
8 26 62
8 27 44
8 28 29
8 29 53
8 30 20
9 10 54
9 11 66
9 12 82
9 13 65
9 14 19
9 15 55
9 16 20
9 17 48
9 18 23
9 19 19
9 20 40
9 21 78
9 22 77
9 23 49
9 24 37
9 25 4
9 26 19
9 27 57
9 28 15
9 29 37
9 30 30
10 11 54
10 12 54
10 13 29
10 14 80
10 15 37
10 16 29
10 17 2
10 18 28
10 19 69
10 20 5
10 21 71
10 22 8
10 23 42
10 24 41
10 25 57
10 26 16
10 27 19
10 28 7
10 29 48
10 30 20
11 12 39
11 13 71
11 14 75
11 15 17
11 16 67
11 17 48
11 18 39
11 19 76
11 20 59
11 21 30
11 22 65
11 23 31
11 24 69
11 25 28
11 26 89
11 27 67
11 28 79
11 29 28
11 30 16
12 13 9
12 14 87
12 15 86
12 16 39
12 17 79
12 18 27
12 19 57
12 20 54
12 21 58
12 22 71
12 23 2
12 24 7
12 25 75
12 26 41
12 27 46
12 28 49
12 29 2
12 30 73
13 14 22
13 15 88
13 16 23
13 17 69
13 18 40
13 19 33
13 20 3
13 21 16
13 22 85
13 23 38
13 24 45
13 25 0
13 26 89
13 27 69
13 28 21
13 29 19
13 30 21
14 15 28
14 16 10
14 17 31
14 18 41
14 19 12
14 20 65
14 21 60
14 22 9
14 23 10
14 24 63
14 25 58
14 26 28
14 27 41
14 28 1
14 29 43
14 30 54
15 16 27
15 17 48
15 18 18
15 19 56
15 20 79
15 21 12
15 22 73
15 23 16
15 24 82
15 25 42
15 26 65
15 27 37
15 28 76
15 29 77
15 30 83
16 17 69
16 18 23
16 19 44
16 20 42
16 21 43
16 22 22
16 23 56
16 24 45
16 25 67
16 26 70
16 27 10
16 28 10
16 29 36
16 30 34
17 18 8
17 19 58
17 20 71
17 21 38
17 22 76
17 23 2
17 24 62
17 25 72
17 26 34
17 27 49
17 28 48
17 29 84
17 30 39
18 19 25
18 20 16
18 21 50
18 22 28
18 23 83
18 24 77
18 25 16
18 26 0
18 27 13
18 28 87
18 29 88
18 30 82
19 20 76
19 21 24
19 22 83
19 23 22
19 24 36
19 25 41
19 26 24
19 27 78
19 28 16
19 29 77
19 30 74
20 21 20
20 22 33
20 23 85
20 24 43
20 25 21
20 26 35
20 27 79
20 28 76
20 29 61
20 30 57
21 22 67
21 23 1
21 24 37
21 25 23
21 26 84
21 27 23
21 28 56
21 29 13
21 30 1
22 23 88
22 24 60
22 25 22
22 26 46
22 27 29
22 28 16
22 29 0
22 30 85
23 24 28
23 25 73
23 26 73
23 27 4
23 28 21
23 29 41
23 30 40
24 25 83
24 26 87
24 27 32
24 28 0
24 29 39
24 30 87
25 26 14
25 27 80
25 28 28
25 29 45
25 30 60
26 27 42
26 28 26
26 29 14
26 30 64
27 28 60
27 29 32
27 30 63
28 29 85
28 30 87
29 30 6
