70 2415
1 2 20
1 3 163
1 4 173
1 5 59
1 6 131
1 7 96
1 8 84
1 9 131
1 10 120
1 11 151
1 12 55
1 13 150
1 14 195
1 15 199
1 16 67
1 17 109
1 18 100
1 19 57
1 20 1
1 21 14
1 22 120
1 23 103
1 24 164
1 25 93
1 26 83
1 27 96
1 28 74
1 29 164
1 30 31
1 31 146
1 32 72
1 33 189
1 34 72
1 35 74
1 36 86
1 37 122
1 38 144
1 39 116
1 40 72
1 41 179
1 42 50
1 43 18
1 44 92
1 45 29
1 46 1
1 47 63
1 48 140
1 49 130
1 50 203
1 51 173
1 52 66
1 53 201
1 54 56
1 55 49
1 56 8
1 57 164
1 58 34
1 59 10
1 60 123
1 61 116
1 62 198
1 63 119
1 64 53
1 65 172
1 66 21
1 67 182
1 68 50
1 69 205
1 70 59
2 3 117
2 4 209
2 5 123
2 6 143
2 7 104
2 8 189
2 9 209
2 10 40
2 11 74
2 12 96
2 13 62
2 14 101
2 15 25
2 16 21
2 17 128
2 18 72
2 19 42
2 20 208
2 21 132
2 22 78
2 23 98
2 24 121
2 25 31
2 26 166
2 27 22
2 28 141
2 29 178
2 30 197
2 31 16
2 32 4
2 33 11
2 34 40
2 35 189
2 36 91
2 37 40
2 38 164
2 39 194
2 40 152
2 41 97
2 42 153
2 43 170
2 44 118
2 45 158
2 46 188
2 47 78
2 48 121
2 49 99
2 50 147
2 51 75
2 52 146
2 53 76
2 54 167
2 55 133
2 56 177
2 57 90
2 58 126
2 59 29
2 60 180
2 61 198
2 62 184
2 63 56
2 64 0
2 65 149
2 66 71
2 67 15
2 68 59
2 69 41
2 70 155
3 4 177
3 5 49
3 6 55
3 7 129
3 8 164
3 9 112
3 10 112
3 11 198
3 12 89
3 13 183
3 14 199
3 15 138
3 16 180
3 17 80
3 18 53
3 19 100
3 20 4
3 21 89
3 22 127
3 23 138
3 24 199
3 25 99
3 26 118
3 27 128
3 28 150
3 29 26
3 30 161
3 31 170
3 32 123
3 33 70
3 34 31
3 35 31
3 36 115
3 37 152
3 38 200
3 39 10
3 40 117
3 41 209
3 42 108
3 43 130
3 44 101
3 45 27
3 46 148
3 47 166
3 48 104
3 49 168
3 50 81
3 51 106
3 52 84
3 53 123
3 54 129
3 55 50
3 56 128
3 57 6
3 58 68
3 59 37
3 60 178
3 61 26
3 62 190
3 63 1
3 64 60
3 65 82
3 66 15
3 67 17
3 68 196
3 69 192
3 70 56
4 5 178
4 6 145
4 7 63
4 8 204
4 9 152
4 10 154
4 11 103
4 12 112
4 13 59
4 14 150
4 15 13
4 16 60
4 17 109
4 18 207
4 19 59
4 20 59
4 21 160
4 22 29
4 23 19
4 24 153
4 25 198
4 26 55
4 27 129
4 28 58
4 29 121
4 30 185
4 31 191
4 32 165
4 33 22
4 34 98
4 35 105
4 36 181
4 37 53
4 38 185
4 39 11
4 40 32
4 41 92
4 42 3
4 43 39
4 44 72
4 45 5
4 46 48
4 47 23
4 48 48
4 49 95
4 50 184
4 51 5
4 52 73
4 53 201
4 54 79
4 55 27
4 56 59
4 57 37
4 58 64
4 59 108
4 60 136
4 61 192
4 62 194
4 63 110
4 64 47
4 65 106
4 66 192
4 67 56
4 68 155
4 69 102
4 70 89
5 6 45
5 7 82
5 8 37
5 9 24
5 10 47
5 11 42
5 12 89
5 13 108
5 14 150
5 15 42
5 16 51
5 17 98
5 18 143
5 19 0
5 20 19
5 21 201
5 22 176
5 23 132
5 24 207
5 25 137
5 26 200
5 27 117
5 28 8
5 29 51
5 30 106
5 31 136
5 32 158
5 33 22
5 34 65
5 35 36
5 36 2
5 37 181
5 38 147
5 39 113
5 40 62
5 41 93
5 42 193
5 43 163
5 44 168
5 45 199
5 46 111
5 47 126
5 48 146
5 49 54
5 50 25
5 51 22
5 52 48
5 53 97
5 54 112
5 55 117
5 56 77
5 57 29
5 58 187
5 59 167
5 60 26
5 61 117
5 62 75
5 63 192
5 64 67
5 65 186
5 66 192
5 67 178
5 68 177
5 69 142
5 70 81
6 7 134
6 8 160
6 9 1
6 10 141
6 11 123
6 12 95
6 13 154
6 14 205
6 15 200
6 16 94
6 17 21
6 18 12
6 19 150
6 20 177
6 21 84
6 22 183
6 23 164
6 24 61
6 25 183
6 26 197
6 27 106
6 28 155
6 29 44
6 30 70
6 31 163
6 32 192
6 33 100
6 34 178
6 35 23
6 36 106
6 37 20
6 38 6
6 39 146
6 40 119
6 41 28
6 42 35
6 43 185
6 44 3
6 45 13
6 46 70
6 47 129
6 48 39
6 49 52
6 50 169
6 51 126
6 52 105
6 53 143
6 54 174
6 55 89
6 56 132
6 57 189
6 58 136
6 59 119
6 60 129
6 61 208
6 62 191
6 63 111
6 64 105
6 65 54
6 66 112
6 67 187
6 68 127
6 69 128
6 70 111
7 8 148
7 9 34
7 10 190
7 11 139
7 12 28
7 13 125
7 14 69
7 15 142
7 16 27
7 17 34
7 18 189
7 19 66
7 20 206
7 21 161
7 22 133
7 23 62
7 24 203
7 25 58
7 26 90
7 27 24
7 28 31
7 29 108
7 30 186
7 31 36
7 32 146
7 33 187
7 34 182
7 35 108
7 36 72
7 37 136
7 38 179
7 39 92
7 40 15
7 41 94
7 42 158
7 43 1
7 44 48
7 45 208
7 46 57
7 47 41
7 48 73
7 49 8
7 50 15
7 51 183
7 52 9
7 53 17
7 54 50
