30 435
1 2 42
1 3 19
1 4 69
1 5 62
1 6 49
1 7 46
1 8 66
1 9 8
1 10 24
1 11 17
1 12 5
1 13 85
1 14 62
1 15 10
1 16 75
1 17 55
1 18 36
1 19 68
1 20 65
1 21 67
1 22 73
1 23 5
1 24 14
1 25 70
1 26 85
1 27 13
1 28 8
1 29 18
1 30 64
2 3 9
2 4 77
2 5 10
2 6 58
2 7 77
2 8 15
2 9 59
2 10 3
2 11 50
2 12 28
2 13 3
2 14 31
2 15 21
2 16 11
2 17 55
2 18 25
2 19 29
2 20 22
2 21 89
2 22 67
2 23 52
2 24 63
2 25 85
2 26 26
2 27 35
2 28 38
2 29 11
2 30 9
3 4 32
3 5 52
3 6 46
3 7 44
3 8 28
3 9 34
3 10 13
3 11 69
3 12 53
3 13 78
3 14 83
3 15 51
3 16 77
3 17 79
3 18 7
3 19 59
3 20 27
3 21 78
3 22 11
3 23 51
3 24 16
3 25 53
3 26 47
3 27 84
3 28 19
3 29 70
3 30 14
4 5 1
4 6 10
4 7 35
4 8 82
4 9 20
4 10 68
4 11 80
4 12 14
4 13 72
4 14 36
4 15 5
4 16 22
4 17 28
4 18 86
4 19 10
4 20 76
4 21 23
4 22 23
4 23 79
4 24 19
4 25 50
4 26 87
4 27 80
4 28 66
4 29 32
4 30 5
5 6 54
5 7 66
5 8 16
5 9 46
5 10 73
5 11 53
5 12 73
5 13 77
5 14 2
5 15 27
5 16 37
5 17 20
5 18 75
5 19 31
5 20 67
5 21 27
5 22 23
5 23 19
5 24 78
5 25 59
5 26 80
5 27 22
5 28 43
5 29 61
5 30 21
6 7 87
6 8 73
6 9 70
6 10 66
6 11 66
6 12 60
6 13 62
6 14 10
6 15 15
6 16 15
6 17 72
6 18 1
6 19 34
6 20 45
6 21 46
6 22 65
6 23 75
6 24 62
6 25 63
6 26 72
6 27 83
6 28 67
6 29 22
6 30 85
7 8 30
7 9 75
7 10 55
7 11 61
7 12 42
7 13 13
7 14 2
7 15 46
7 16 51
7 17 84
7 18 79
7 19 13
7 20 51
7 21 82
7 22 71
7 23 88
7 24 28
7 25 49
7 26 81
7 27 54
7 28 73
7 29 32
7 30 60
8 9 31
8 10 4
8 11 83
8 12 66
8 13 4
8 14 60
8 15 18
8 16 72
8 17 78
8 18 12
8 19 25
8 20 86
8 21 15
8 22 78
8 23 75
8 24 46
8 25 70
8 26 36
8 27 67
8 28 84
8 29 63
8 30 43
9 10 77
9 11 37
9 12 80
9 13 56
9 14 82
9 15 67
9 16 58
9 17 0
9 18 64
9 19 85
9 20 38
9 21 86
9 22 20
9 23 24
9 24 7
9 25 37
9 26 31
9 27 54
9 28 10
9 29 64
9 30 5
10 11 72
10 12 52
10 13 48
10 14 67
10 15 44
10 16 87
10 17 42
10 18 66
10 19 21
10 20 65
10 21 49
10 22 65
10 23 85
10 24 7
10 25 71
10 26 53
10 27 75
10 28 5
10 29 82
10 30 5
11 12 69
11 13 21
11 14 72
11 15 78
11 16 76
11 17 63
11 18 58
11 19 4
11 20 73
11 21 82
11 22 4
11 23 33
11 24 76
11 25 72
11 26 76
11 27 86
11 28 89
11 29 3
11 30 57
12 13 70
12 14 81
12 15 34
12 16 39
12 17 24
12 18 22
12 19 68
12 20 54
12 21 33
12 22 72
12 23 66
12 24 66
12 25 27
12 26 57
12 27 14
12 28 50
12 29 31
12 30 84
13 14 66
13 15 64
13 16 78
13 17 76
13 18 42
13 19 40
13 20 76
13 21 7
13 22 36
13 23 81
13 24 45
13 25 45
13 26 81
13 27 67
13 28 85
13 29 56
13 30 4
14 15 76
14 16 65
14 17 63
14 18 53
14 19 84
14 20 35
14 21 17
14 22 75
14 23 2
14 24 58
14 25 53
14 26 34
14 27 73
14 28 42
14 29 86
14 30 88
15 16 41
15 17 65
15 18 23
15 19 56
15 20 44
15 21 55
15 22 29
15 23 71
15 24 27
15 25 87
15 26 0
15 27 74
15 28 7
15 29 65
15 30 8
16 17 39
16 18 25
16 19 12
16 20 52
16 21 13
16 22 45
16 23 42
16 24 12
16 25 53
16 26 73
16 27 76
16 28 61
16 29 61
16 30 59
17 18 31
17 19 57
17 20 71
17 21 42
17 22 83
17 23 42
17 24 55
17 25 82
17 26 34
17 27 76
17 28 8
17 29 79
17 30 67
18 19 57
18 20 81
18 21 86
18 22 2
18 23 26
18 24 44
18 25 10
18 26 58
18 27 45
18 28 10
18 29 49
18 30 61
19 20 73
19 21 19
19 22 56
19 23 27
19 24 48
19 25 34
19 26 48
19 27 4
19 28 7
19 29 87
19 30 67
20 21 9
20 22 36
20 23 50
20 24 39
20 25 5
20 26 12
20 27 62
20 28 5
20 29 86
20 30 16
21 22 27
21 23 58
21 24 80
21 25 40
21 26 62
21 27 3
21 28 87
21 29 37
21 30 49
22 23 2
22 24 15
22 25 7
22 26 84
22 27 43
22 28 61
22 29 31
22 30 46
23 24 73
23 25 50
23 26 31
23 27 52
23 28 18
23 29 7
23 30 85
24 25 62
24 26 41
24 27 59
24 28 45
24 29 80
24 30 59
25 26 83
25 27 85
25 28 80
25 29 77
25 30 77
26 27 49
26 28 86
26 29 39
26 30 88
27 28 56
27 29 64
27 30 77
28 29 69
28 30 55
29 30 39
