30 435
1 2 82
1 3 87
1 4 16
1 5 23
1 6 58
1 7 28
1 8 42
1 9 46
1 10 6
1 11 82
1 12 18
1 13 25
1 14 81
1 15 23
1 16 28
1 17 10
1 18 84
1 19 44
1 20 75
1 21 54
1 22 18
1 23 24
1 24 31
1 25 65
1 26 27
1 27 52
1 28 88
1 29 58
1 30 49
2 3 1
2 4 49
2 5 41
2 6 57
2 7 46
2 8 76
2 9 12
2 10 70
2 11 24
2 12 6
2 13 89
2 14 32
2 15 89
2 16 87
2 17 77
2 18 11
2 19 65
2 20 6
2 21 35
2 22 10
2 23 28
2 24 26
2 25 26
2 26 24
2 27 51
2 28 51
2 29 40
2 30 29
3 4 5
3 5 70
3 6 9
3 7 4
3 8 69
3 9 52
3 10 42
3 11 56
3 12 50
3 13 58
3 14 16
3 15 1
3 16 53
3 17 75
3 18 83
3 19 18
3 20 30
3 21 5
3 22 60
3 23 22
3 24 6
3 25 61
3 26 20
3 27 86
3 28 78
3 29 27
3 30 85
4 5 44
4 6 27
4 7 34
4 8 78
4 9 30
4 10 31
4 11 39
4 12 4
4 13 6
4 14 7
4 15 31
4 16 38
4 17 44
4 18 87
4 19 3
4 20 57
4 21 18
4 22 32
4 23 38
4 24 38
4 25 6
4 26 39
4 27 0
4 28 59
4 29 75
4 30 83
5 6 69
5 7 82
5 8 63
5 9 30
5 10 30
5 11 67
5 12 65
5 13 49
5 14 78
5 15 11
5 16 19
5 17 66
5 18 16
5 19 35
5 20 0
5 21 14
5 22 23
5 23 72
5 24 50
5 25 86
5 26 5
5 27 64
5 28 85
5 29 81
5 30 66
6 7 35
6 8 29
6 9 40
6 10 47
6 11 15
6 12 77
6 13 85
6 14 57
6 15 65
6 16 42
6 17 48
6 18 11
6 19 87
6 20 13
6 21 83
6 22 5
6 23 4
6 24 61
6 25 23
6 26 0
6 27 14
6 28 31
6 29 38
6 30 30
7 8 37
7 9 43
7 10 57
7 11 21
7 12 19
7 13 67
7 14 66
7 15 49
7 16 4
7 17 66
7 18 51
7 19 6
7 20 15
7 21 25
7 22 22
7 23 69
7 24 2
7 25 85
7 26 18
7 27 86
7 28 36
7 29 80
7 30 47
8 9 25
8 10 35
8 11 48
8 12 42
8 13 10
8 14 51
8 15 52
8 16 86
8 17 89
8 18 80
8 19 13
8 20 10
8 21 10
8 22 59
8 23 65
8 24 35
8 25 68
8 26 11
8 27 12
8 28 88
8 29 23
8 30 50
9 10 79
9 11 19
9 12 18
9 13 19
9 14 66
9 15 29
9 16 30
9 17 64
9 18 70
9 19 89
9 20 83
9 21 19
9 22 46
9 23 88
9 24 5
9 25 53
9 26 71
9 27 60
9 28 19
9 29 21
9 30 37
10 11 68
10 12 73
10 13 0
10 14 65
10 15 15
10 16 26
10 17 41
10 18 28
10 19 7
10 20 42
10 21 18
10 22 60
10 23 71
10 24 89
10 25 20
10 26 52
10 27 13
10 28 72
10 29 7
10 30 12
11 12 86
11 13 63
11 14 19
11 15 25
11 16 48
11 17 5
11 18 12
11 19 33
11 20 57
11 21 68
11 22 5
11 23 22
11 24 59
11 25 36
11 26 3
11 27 11
11 28 48
11 29 73
11 30 88
12 13 58
12 14 9
12 15 5
12 16 7
12 17 49
12 18 60
12 19 49
12 20 17
12 21 70
12 22 24
12 23 10
12 24 57
12 25 17
12 26 50
12 27 66
12 28 58
12 29 40
12 30 32
13 14 1
13 15 28
13 16 57
13 17 28
13 18 23
13 19 58
13 20 78
13 21 66
13 22 83
13 23 29
13 24 74
13 25 26
13 26 13
13 27 70
13 28 52
13 29 18
13 30 68
14 15 17
14 16 21
14 17 46
14 18 46
14 19 3
14 20 66
14 21 53
14 22 6
14 23 1
14 24 75
14 25 23
14 26 9
14 27 84
14 28 49
14 29 3
14 30 0
15 16 59
15 17 46
15 18 21
15 19 26
15 20 64
15 21 38
15 22 24
15 23 1
15 24 83
15 25 8
15 26 68
15 27 78
15 28 69
15 29 58
15 30 29
16 17 75
16 18 7
16 19 24
16 20 25
16 21 53
16 22 32
16 23 34
16 24 15
16 25 10
16 26 69
16 27 49
16 28 89
16 29 5
16 30 23
17 18 62
17 19 65
17 20 42
17 21 16
17 22 32
17 23 12
17 24 42
17 25 32
17 26 83
17 27 31
17 28 75
17 29 48
17 30 32
18 19 8
18 20 89
18 21 86
18 22 13
18 23 22
18 24 66
18 25 85
18 26 45
18 27 32
18 28 25
18 29 41
18 30 5
19 20 81
19 21 89
19 22 64
19 23 62
19 24 73
19 25 44
19 26 54
19 27 22
19 28 83
19 29 70
19 30 1
20 21 46
20 22 61
20 23 32
20 24 0
20 25 43
20 26 76
20 27 24
20 28 68
20 29 17
20 30 49
21 22 22
21 23 83
21 24 65
21 25 56
21 26 89
21 27 68
21 28 25
21 29 15
21 30 80
22 23 16
22 24 71
22 25 64
22 26 78
22 27 45
22 28 6
22 29 8
22 30 30
23 24 19
23 25 47
23 26 66
23 27 16
23 28 35
23 29 73
23 30 0
24 25 34
24 26 5
24 27 50
24 28 56
24 29 69
24 30 44
25 26 51
25 27 7
25 28 11
25 29 0
25 30 81
26 27 36
26 28 67
26 29 67
26 30 10
27 28 12
27 29 62
27 30 57
28 29 82
28 30 89
29 30 35
