20 190
1 2 23
1 3 43
1 4 5
1 5 54
1 6 24
1 7 19
1 8 7
1 9 25
1 10 3
1 11 37
1 12 42
1 13 9
1 14 4
1 15 11
1 16 17
1 17 3
1 18 1
1 19 34
1 20 35
2 3 24
2 4 42
2 5 18
2 6 10
2 7 20
2 8 50
2 9 36
2 10 36
2 11 57
2 12 5
2 13 57
2 14 38
2 15 13
2 16 11
2 17 11
2 18 56
2 19 26
2 20 29
3 4 52
3 5 29
3 6 26
3 7 47
3 8 0
3 9 11
3 10 6
3 11 46
3 12 30
3 13 4
3 14 41
3 15 30
3 16 16
3 17 19
3 18 50
3 19 37
3 20 10
4 5 35
4 6 50
4 7 45
4 8 24
4 9 47
4 10 11
4 11 51
4 12 29
4 13 47
4 14 43
4 15 11
4 16 50
4 17 34
4 18 41
4 19 43
4 20 49
5 6 4
5 7 28
5 8 48
5 9 20
5 10 18
5 11 17
5 12 59
5 13 58
5 14 34
5 15 16
5 16 18
5 17 14
5 18 25
5 19 6
5 20 14
6 7 54
6 8 58
6 9 51
6 10 31
6 11 54
6 12 0
6 13 44
6 14 14
6 15 53
6 16 41
6 17 15
6 18 1
6 19 48
6 20 14
7 8 19
7 9 33
7 10 12
7 11 59
7 12 7
7 13 40
7 14 14
7 15 6
7 16 6
7 17 42
7 18 34
7 19 57
7 20 40
8 9 17
8 10 36
8 11 8
8 12 25
8 13 9
8 14 18
8 15 17
8 16 55
8 17 31
8 18 18
8 19 32
8 20 4
9 10 0
9 11 7
9 12 0
9 13 48
9 14 58
9 15 30
9 16 35
9 17 18
9 18 20
9 19 8
9 20 2
10 11 37
10 12 8
10 13 59
10 14 14
10 15 28
10 16 25
10 17 18
10 18 49
10 19 48
10 20 43
11 12 19
11 13 6
11 14 5
11 15 30
11 16 33
11 17 6
11 18 15
11 19 48
11 20 43
12 13 1
12 14 47
12 15 0
12 16 29
12 17 36
12 18 59
12 19 41
12 20 48
13 14 53
13 15 56
13 16 38
13 17 19
13 18 30
13 19 7
13 20 45
14 15 41
14 16 38
14 17 58
14 18 55
14 19 6
14 20 0
15 16 25
15 17 33
15 18 59
15 19 36
15 20 16
16 17 50
16 18 13
16 19 12
16 20 3
17 18 13
17 19 54
17 20 37
18 19 10
18 20 47
19 20 52
