60 1770
1 2 37
1 3 140
1 4 72
1 5 137
1 6 133
1 7 79
1 8 144
1 9 129
1 10 71
1 11 134
1 12 25
1 13 178
1 14 20
1 15 101
1 16 146
1 17 139
1 18 156
1 19 157
1 20 142
1 21 50
1 22 68
1 23 96
1 24 86
1 25 141
1 26 137
1 27 7
1 28 63
1 29 61
1 30 22
1 31 57
1 32 1
1 33 128
1 34 60
1 35 8
1 36 141
1 37 115
1 38 175
1 39 121
1 40 30
1 41 71
1 42 131
1 43 149
1 44 49
1 45 57
1 46 3
1 47 24
1 48 43
1 49 76
1 50 26
1 51 52
1 52 80
1 53 109
1 54 115
1 55 41
1 56 15
1 57 64
1 58 25
1 59 111
1 60 135
2 3 26
2 4 153
2 5 104
2 6 22
2 7 9
2 8 126
2 9 23
2 10 125
2 11 100
2 12 155
2 13 165
2 14 57
2 15 83
2 16 166
2 17 136
2 18 32
2 19 162
2 20 10
2 21 23
2 22 143
2 23 87
2 24 25
2 25 92
2 26 74
2 27 46
2 28 160
2 29 151
2 30 65
2 31 113
2 32 77
2 33 3
2 34 128
2 35 6
2 36 52
2 37 2
2 38 76
2 39 149
2 40 7
2 41 77
2 42 75
2 43 76
2 44 43
2 45 20
2 46 30
2 47 36
2 48 103
2 49 7
2 50 45
2 51 57
2 52 96
2 53 13
2 54 10
2 55 23
2 56 124
2 57 81
2 58 135
2 59 121
2 60 152
3 4 148
3 5 160
3 6 140
3 7 94
3 8 60
3 9 152
3 10 82
3 11 115
3 12 97
3 13 130
3 14 103
3 15 98
3 16 10
3 17 96
3 18 82
3 19 71
3 20 176
3 21 54
3 22 15
3 23 133
3 24 145
3 25 170
3 26 20
3 27 118
3 28 176
3 29 22
3 30 141
3 31 114
3 32 97
3 33 84
3 34 10
3 35 96
3 36 61
3 37 56
3 38 149
3 39 96
3 40 25
3 41 142
3 42 141
3 43 116
3 44 43
3 45 134
3 46 143
3 47 24
3 48 137
3 49 53
3 50 69
3 51 164
3 52 101
3 53 21
3 54 40
3 55 77
3 56 177
3 57 113
3 58 47
3 59 168
3 60 45
4 5 87
4 6 144
4 7 156
4 8 45
4 9 116
4 10 66
4 11 46
4 12 128
4 13 157
4 14 63
4 15 75
4 16 35
4 17 33
4 18 130
4 19 83
4 20 48
4 21 54
4 22 32
4 23 156
4 24 55
4 25 31
4 26 28
4 27 74
4 28 136
4 29 109
4 30 99
4 31 32
4 32 8
4 33 84
4 34 50
4 35 79
4 36 169
4 37 64
4 38 108
4 39 24
4 40 113
4 41 20
4 42 44
4 43 15
4 44 158
4 45 142
4 46 19
4 47 154
4 48 86
4 49 135
4 50 53
4 51 175
4 52 110
4 53 34
4 54 100
4 55 32
4 56 147
4 57 24
4 58 94
4 59 166
4 60 175
5 6 133
5 7 79
5 8 63
5 9 113
5 10 87
5 11 160
5 12 42
5 13 158
5 14 145
5 15 68
5 16 64
5 17 145
5 18 167
5 19 163
5 20 156
5 21 150
5 22 38
5 23 169
5 24 70
5 25 153
5 26 48
5 27 178
5 28 44
5 29 105
5 30 0
5 31 86
5 32 16
5 33 19
5 34 9
5 35 112
5 36 51
5 37 111
5 38 138
5 39 123
5 40 68
5 41 151
5 42 14
5 43 21
5 44 174
5 45 124
5 46 131
5 47 88
5 48 174
5 49 54
5 50 71
5 51 14
5 52 143
5 53 153
5 54 53
5 55 114
5 56 157
5 57 44
5 58 37
5 59 150
5 60 76
6 7 12
6 8 120
6 9 59
6 10 154
6 11 167
6 12 125
6 13 43
6 14 114
6 15 38
6 16 91
6 17 112
6 18 69
6 19 161
6 20 171
6 21 154
6 22 73
6 23 52
6 24 89
6 25 27
6 26 43
6 27 1
6 28 82
6 29 127
6 30 94
6 31 154
6 32 84
6 33 30
6 34 103
6 35 64
6 36 150
6 37 98
6 38 52
6 39 131
6 40 70
6 41 140
6 42 39
6 43 83
6 44 176
6 45 61
6 46 13
6 47 164
6 48 23
6 49 150
6 50 122
6 51 95
6 52 53
6 53 137
6 54 169
6 55 88
6 56 109
6 57 82
6 58 106
6 59 139
6 60 105
7 8 36
7 9 112
