100 4950
1 2 173
1 3 182
1 4 244
1 5 126
1 6 177
1 7 146
1 8 36
1 9 140
1 10 224
1 11 92
1 12 79
1 13 296
1 14 190
1 15 196
1 16 204
1 17 260
1 18 287
1 19 197
1 20 167
1 21 161
1 22 235
1 23 276
1 24 180
1 25 138
1 26 226
1 27 272
1 28 66
1 29 185
1 30 124
1 31 183
1 32 187
1 33 37
1 34 261
1 35 3
1 36 194
1 37 135
1 38 58
1 39 226
1 40 261
1 41 158
1 42 295
1 43 49
1 44 270
1 45 228
1 46 167
1 47 98
1 48 268
1 49 143
1 50 170
1 51 143
1 52 113
1 53 99
1 54 203
1 55 243
1 56 5
1 57 175
1 58 169
1 59 40
1 60 136
1 61 139
1 62 47
1 63 281
1 64 43
1 65 186
1 66 112
1 67 159
1 68 41
1 69 209
1 70 34
1 71 50
1 72 57
1 73 64
1 74 156
1 75 169
1 76 190
1 77 98
1 78 191
1 79 80
1 80 95
1 81 223
1 82 62
1 83 77
1 84 187
1 85 61
1 86 226
1 87 225
1 88 28
1 89 266
1 90 112
1 91 203
1 92 155
1 93 127
1 94 35
1 95 131
1 96 160
1 97 150
1 98 289
1 99 201
1 100 22
2 3 266
2 4 30
2 5 82
2 6 16
2 7 90
2 8 188
2 9 51
2 10 218
2 11 247
2 12 81
2 13 94
2 14 64
2 15 108
2 16 123
2 17 224
2 18 128
2 19 0
2 20 103
2 21 170
2 22 88
2 23 206
2 24 147
2 25 0
2 26 64
2 27 289
2 28 72
2 29 120
2 30 154
2 31 30
2 32 28
2 33 11
2 34 0
2 35 115
2 36 12
2 37 271
2 38 158
2 39 286
2 40 146
2 41 68
2 42 162
2 43 174
2 44 6
2 45 288
2 46 189
2 47 107
2 48 113
2 49 139
2 50 276
2 51 240
2 52 29
2 53 155
2 54 96
2 55 189
2 56 74
2 57 258
2 58 258
2 59 298
2 60 48
2 61 225
2 62 244
2 63 106
2 64 135
2 65 59
2 66 129
2 67 0
2 68 285
2 69 92
2 70 138
2 71 179
2 72 13
2 73 256
2 74 172
2 75 9
2 76 31
2 77 102
2 78 252
2 79 90
2 80 166
2 81 139
2 82 45
2 83 13
2 84 172
2 85 82
2 86 286
2 87 242
2 88 147
2 89 5
2 90 217
2 91 10
2 92 250
2 93 194
2 94 262
2 95 237
2 96 118
2 97 135
2 98 36
2 99 135
2 100 270
3 4 139
3 5 153
3 6 183
3 7 92
3 8 83
3 9 291
3 10 169
3 11 56
3 12 148
3 13 141
3 14 125
3 15 131
3 16 4
3 17 283
3 18 133
3 19 224
3 20 148
3 21 178
3 22 115
3 23 25
3 24 191
3 25 43
3 26 237
3 27 262
3 28 49
3 29 153
3 30 97
3 31 92
3 32 225
3 33 98
3 34 228
3 35 2
3 36 50
3 37 151
3 38 231
3 39 247
3 40 44
3 41 168
3 42 197
3 43 178
3 44 99
3 45 283
3 46 33
3 47 96
3 48 119
3 49 198
3 50 51
3 51 164
3 52 38
3 53 156
3 54 262
3 55 203
3 56 258
3 57 108
3 58 239
3 59 144
3 60 187
3 61 186
3 62 70
3 63 42
3 64 43
3 65 1
3 66 231
3 67 116
3 68 20
3 69 249
3 70 219
3 71 260
3 72 245
3 73 218
3 74 142
3 75 259
3 76 36
3 77 121
3 78 66
3 79 178
3 80 109
3 81 286
3 82 51
3 83 236
3 84 203
3 85 21
3 86 175
3 87 115
3 88 233
3 89 258
3 90 279
3 91 265
3 92 210
3 93 219
3 94 268
3 95 71
3 96 206
3 97 147
3 98 238
3 99 162
3 100 148
4 5 252
4 6 54
4 7 261
4 8 92
4 9 189
4 10 244
4 11 28
4 12 100
4 13 156
4 14 240
4 15 289
4 16 10
4 17 272
4 18 12
4 19 99
4 20 238
4 21 137
4 22 40
4 23 16
4 24 138
4 25 25
4 26 69
4 27 8
4 28 237
4 29 116
4 30 129
4 31 248
4 32 228
4 33 197
