90 4005
1 2 122
1 3 174
1 4 197
1 5 87
1 6 58
1 7 252
1 8 109
1 9 94
1 10 164
1 11 44
1 12 126
1 13 52
1 14 0
1 15 183
1 16 21
1 17 149
1 18 201
1 19 56
1 20 194
1 21 174
1 22 30
1 23 136
1 24 49
1 25 168
1 26 243
1 27 161
1 28 126
1 29 3
1 30 207
1 31 98
1 32 95
1 33 255
1 34 50
1 35 145
1 36 240
1 37 217
1 38 73
1 39 187
1 40 176
1 41 151
1 42 114
1 43 222
1 44 22
1 45 190
1 46 190
1 47 56
1 48 198
1 49 231
1 50 237
1 51 199
1 52 181
1 53 240
1 54 85
1 55 59
1 56 107
1 57 51
1 58 264
1 59 165
1 60 250
1 61 54
1 62 158
1 63 54
1 64 75
1 65 264
1 66 31
1 67 78
1 68 9
1 69 125
1 70 53
1 71 196
1 72 114
1 73 187
1 74 131
1 75 260
1 76 54
1 77 40
1 78 252
1 79 224
1 80 67
1 81 181
1 82 150
1 83 236
1 84 234
1 85 27
1 86 171
1 87 86
1 88 127
1 89 15
1 90 141
2 3 0
2 4 119
2 5 126
2 6 230
2 7 79
2 8 52
2 9 215
2 10 97
2 11 174
2 12 49
2 13 252
2 14 86
2 15 148
2 16 208
2 17 7
2 18 179
2 19 10
2 20 41
2 21 143
2 22 259
2 23 74
2 24 98
2 25 151
2 26 7
2 27 52
2 28 156
2 29 115
2 30 32
2 31 5
2 32 29
2 33 36
2 34 2
2 35 208
2 36 227
2 37 22
2 38 249
2 39 155
2 40 127
2 41 218
2 42 135
2 43 217
2 44 77
2 45 4
2 46 259
2 47 242
2 48 26
2 49 121
2 50 240
2 51 57
2 52 81
2 53 178
2 54 143
2 55 207
2 56 255
2 57 35
2 58 28
2 59 90
2 60 258
2 61 23
2 62 233
2 63 118
2 64 37
2 65 218
2 66 201
2 67 111
2 68 217
2 69 246
2 70 264
2 71 44
2 72 235
2 73 148
2 74 116
2 75 54
2 76 95
2 77 148
2 78 48
2 79 19
2 80 234
2 81 252
2 82 233
2 83 177
2 84 37
2 85 132
2 86 19
2 87 185
2 88 30
2 89 182
2 90 182
3 4 127
3 5 208
3 6 2
3 7 223
3 8 69
3 9 5
3 10 199
3 11 136
3 12 41
3 13 263
3 14 20
3 15 17
3 16 176
3 17 204
3 18 101
3 19 91
3 20 217
3 21 207
3 22 16
3 23 137
3 24 110
3 25 215
3 26 167
3 27 185
3 28 186
3 29 71
3 30 130
3 31 135
3 32 41
3 33 49
3 34 94
3 35 22
3 36 245
3 37 23
3 38 69
3 39 161
3 40 245
3 41 118
3 42 38
3 43 173
3 44 125
3 45 69
3 46 21
3 47 21
3 48 10
3 49 12
3 50 193
3 51 60
3 52 97
3 53 9
3 54 266
3 55 232
3 56 28
3 57 241
3 58 257
3 59 96
3 60 27
3 61 48
3 62 79
3 63 140
3 64 201
3 65 204
3 66 205
3 67 126
3 68 197
3 69 172
3 70 43
3 71 150
3 72 121
3 73 107
3 74 198
3 75 266
3 76 266
3 77 36
3 78 162
3 79 199
3 80 250
3 81 204
3 82 2
3 83 190
3 84 200
3 85 244
3 86 34
3 87 230
3 88 84
3 89 219
3 90 96
4 5 221
4 6 39
4 7 50
4 8 28
4 9 205
4 10 256
4 11 91
4 12 141
4 13 91
4 14 87
4 15 82
4 16 152
4 17 150
4 18 93
4 19 91
4 20 206
4 21 205
4 22 20
4 23 85
4 24 43
4 25 21
4 26 35
4 27 79
4 28 242
4 29 61
4 30 185
4 31 195
4 32 1
4 33 115
4 34 252
4 35 23
4 36 94
4 37 151
4 38 101
4 39 269
4 40 129
4 41 60
4 42 150
4 43 46
4 44 29
4 45 16
4 46 232
4 47 0
4 48 85
4 49 28
4 50 235
4 51 73
4 52 132
4 53 105
4 54 102
4 55 21
4 56 100
4 57 41
4 58 168
4 59 87
4 60 123
4 61 160
4 62 128
4 63 39
4 64 87
4 65 156
4 66 60
4 67 142
4 68 192
4 69 188
4 70 219
