70 2415
1 2 192
1 3 163
1 4 140
1 5 80
1 6 65
1 7 89
1 8 151
1 9 26
1 10 109
1 11 184
1 12 131
1 13 163
1 14 178
1 15 198
1 16 84
1 17 86
1 18 189
1 19 105
1 20 179
1 21 88
1 22 203
1 23 92
1 24 180
1 25 183
1 26 145
1 27 122
1 28 209
1 29 28
1 30 53
1 31 19
1 32 141
1 33 189
1 34 122
1 35 162
1 36 186
1 37 4
1 38 59
1 39 129
1 40 76
1 41 12
1 42 114
1 43 163
1 44 132
1 45 197
1 46 148
1 47 5
1 48 125
1 49 172
1 50 150
1 51 162
1 52 174
1 53 109
1 54 94
1 55 31
1 56 189
1 57 21
1 58 95
1 59 111
1 60 136
1 61 180
1 62 74
1 63 102
1 64 58
1 65 129
1 66 78
1 67 201
1 68 73
1 69 206
1 70 21
2 3 13
2 4 15
2 5 178
2 6 4
2 7 36
2 8 93
2 9 95
2 10 164
2 11 147
2 12 176
2 13 139
2 14 109
2 15 135
2 16 125
2 17 157
2 18 47
2 19 178
2 20 174
2 21 69
2 22 127
2 23 168
2 24 138
2 25 77
2 26 170
2 27 82
2 28 48
2 29 15
2 30 145
2 31 103
2 32 98
2 33 114
2 34 200
2 35 114
2 36 34
2 37 24
2 38 114
2 39 209
2 40 60
2 41 141
2 42 0
2 43 100
2 44 97
2 45 85
2 46 113
2 47 129
2 48 111
2 49 34
2 50 7
2 51 153
2 52 121
2 53 10
2 54 185
2 55 144
2 56 145
2 57 73
2 58 70
2 59 7
2 60 127
2 61 131
2 62 99
2 63 122
2 64 178
2 65 33
2 66 27
2 67 79
2 68 64
2 69 17
2 70 65
3 4 45
3 5 190
3 6 8
3 7 119
3 8 18
3 9 186
3 10 135
3 11 180
3 12 32
3 13 172
3 14 145
3 15 180
3 16 141
3 17 171
3 18 203
3 19 128
3 20 93
3 21 206
3 22 154
3 23 24
3 24 147
3 25 178
3 26 163
3 27 161
3 28 90
3 29 78
3 30 130
3 31 159
3 32 39
3 33 1
3 34 33
3 35 81
3 36 148
3 37 148
3 38 156
