100 4950
1 2 83
1 3 230
1 4 40
1 5 31
1 6 237
1 7 39
1 8 90
1 9 153
1 10 6
1 11 12
1 12 49
1 13 194
1 14 197
1 15 192
1 16 12
1 17 21
1 18 48
1 19 297
1 20 79
1 21 57
1 22 187
1 23 39
1 24 36
1 25 65
1 26 171
1 27 15
1 28 214
1 29 103
1 30 211
1 31 186
1 32 118
1 33 25
1 34 194
1 35 125
1 36 35
1 37 56
1 38 269
1 39 22
1 40 166
1 41 31
1 42 0
1 43 6
1 44 32
1 45 32
1 46 142
1 47 31
1 48 78
1 49 70
1 50 283
1 51 249
1 52 244
1 53 299
1 54 202
1 55 71
1 56 247
1 57 277
1 58 6
1 59 68
1 60 150
1 61 299
1 62 136
1 63 160
1 64 11
1 65 1
1 66 41
1 67 244
1 68 282
1 69 37
1 70 253
1 71 295
1 72 250
1 73 160
1 74 181
1 75 291
1 76 279
1 77 106
1 78 285
1 79 42
1 80 166
1 81 4
1 82 93
1 83 32
1 84 283
1 85 223
1 86 162
1 87 256
1 88 219
1 89 228
1 90 224
1 91 206
1 92 297
1 93 229
1 94 249
1 95 7
1 96 260
1 97 265
1 98 56
1 99 111
1 100 171
2 3 62
2 4 241
2 5 198
2 6 31
2 7 130
2 8 256
2 9 15
2 10 288
2 11 15
2 12 290
2 13 278
2 14 170
2 15 104
2 16 89
2 17 129
2 18 78
2 19 53
2 20 80
2 21 191
2 22 230
2 23 87
2 24 255
2 25 70
2 26 187
2 27 279
2 28 23
2 29 85
2 30 234
2 31 247
2 32 227
2 33 159
2 34 246
2 35 259
2 36 49
2 37 247
2 38 126
2 39 9
2 40 149
2 41 245
2 42 241
2 43 102
2 44 11
2 45 68
2 46 235
2 47 80
2 48 220
2 49 157
2 50 242
2 51 199
2 52 20
2 53 289
2 54 255
2 55 17
2 56 6
2 57 121
2 58 164
2 59 291
2 60 153
2 61 170
2 62 286
2 63 180
2 64 128
2 65 9
2 66 102
2 67 152
2 68 109
2 69 4
2 70 247
2 71 130
2 72 212
2 73 113
2 74 1
2 75 169
2 76 116
2 77 54
2 78 205
2 79 240
2 80 98
2 81 253
2 82 3
2 83 35
2 84 76
2 85 116
2 86 81
2 87 212
2 88 180
2 89 277
2 90 96
2 91 60
2 92 237
2 93 67
2 94 99
2 95 141
2 96 248
2 97 163
2 98 262
2 99 41
2 100 297
3 4 120
3 5 216
3 6 252
3 7 55
3 8 186
3 9 81
3 10 105
3 11 154
3 12 20
3 13 200
