30 435
1 2 47
1 3 68
1 4 25
1 5 67
1 6 83
1 7 23
1 8 57
1 9 14
1 10 23
1 11 72
1 12 89
1 13 42
1 14 8
1 15 39
1 16 68
1 17 48
1 18 7
1 19 44
1 20 0
1 21 75
1 22 55
1 23 6
1 24 19
1 25 60
1 26 44
1 27 63
1 28 69
1 29 56
1 30 24
2 3 55
2 4 53
2 5 61
2 6 64
2 7 34
2 8 56
2 9 73
2 10 78
2 11 38
2 12 4
2 13 9
2 14 87
2 15 67
2 16 72
2 17 83
2 18 48
2 19 1
2 20 64
2 21 16
2 22 31
2 23 44
2 24 71
2 25 23
2 26 10
2 27 35
2 28 64
2 29 61
2 30 7
3 4 23
3 5 21
3 6 35
3 7 67
3 8 19
3 9 27
3 10 4
3 11 19
3 12 33
3 13 30
3 14 57
3 15 73
3 16 81
3 17 31
3 18 2
3 19 83
3 20 50
3 21 18
3 22 21
3 23 67
3 24 75
3 25 58
3 26 47
3 27 16
3 28 12
3 29 9
3 30 76
4 5 67
4 6 14
4 7 20
4 8 53
4 9 15
4 10 59
4 11 35
4 12 48
4 13 4
4 14 43
4 15 72
4 16 54
4 17 43
4 18 87
4 19 77
4 20 50
4 21 39
4 22 3
4 23 29
4 24 12
4 25 76
4 26 79
4 27 29
4 28 8
4 29 54
4 30 38
5 6 70
5 7 21
5 8 44
5 9 7
5 10 81
5 11 69
5 12 52
5 13 41
5 14 29
5 15 26
5 16 64
5 17 62
5 18 86
5 19 12
5 20 6
5 21 34
5 22 59
5 23 17
5 24 5
5 25 79
5 26 49
5 27 54
5 28 76
5 29 54
5 30 47
6 7 37
6 8 73
6 9 87
6 10 21
6 11 4
6 12 76
6 13 75
6 14 6
6 15 85
6 16 85
6 17 30
6 18 56
6 19 51
6 20 55
6 21 12
6 22 76
6 23 36
6 24 71
6 25 85
6 26 58
6 27 41
6 28 15
6 29 43
6 30 59
7 8 82
7 9 63
7 10 28
7 11 16
7 12 5
7 13 35
7 14 77
7 15 32
7 16 87
7 17 33
7 18 45
7 19 40
7 20 14
7 21 45
7 22 42
7 23 34
7 24 55
7 25 18
7 26 9
7 27 73
7 28 13
7 29 85
7 30 43
8 9 1
8 10 31
8 11 14
8 12 80
8 13 48
8 14 25
8 15 33
8 16 85
8 17 83
8 18 82
8 19 64
8 20 77
8 21 58
8 22 10
8 23 52
8 24 27
8 25 28
8 26 8
8 27 89
8 28 44
8 29 51
8 30 54
9 10 42
9 11 7
9 12 15
9 13 0
9 14 82
9 15 48
9 16 64
9 17 44
9 18 9
9 19 46
9 20 56
9 21 48
9 22 43
9 23 5
9 24 21
9 25 16
9 26 11
9 27 32
9 28 40
9 29 36
9 30 69
10 11 28
10 12 49
10 13 61
10 14 52
10 15 7
10 16 58
10 17 50
10 18 48
10 19 78
10 20 47
10 21 62
10 22 77
10 23 83
10 24 77
10 25 24
10 26 67
10 27 7
10 28 49
10 29 32
10 30 33
11 12 75
11 13 68
11 14 61
11 15 78
11 16 43
11 17 76
11 18 16
11 19 26
11 20 8
11 21 52
11 22 79
11 23 22
11 24 56
11 25 53
11 26 34
11 27 12
11 28 4
11 29 44
11 30 55
12 13 20
12 14 43
12 15 49
12 16 18
12 17 56
12 18 21
12 19 50
12 20 22
12 21 18
12 22 69
12 23 5
12 24 5
12 25 70
12 26 29
12 27 16
12 28 42
12 29 46
12 30 68
13 14 77
13 15 66
13 16 12
13 17 54
13 18 88
13 19 55
13 20 16
13 21 5
13 22 73
13 23 44
13 24 55
13 25 39
13 26 78
13 27 70
13 28 62
13 29 2
13 30 37
14 15 86
14 16 46
14 17 9
14 18 35
14 19 15
14 20 20
14 21 32
14 22 21
14 23 70
14 24 84
14 25 0
14 26 84
14 27 33
14 28 21
14 29 66
14 30 11
15 16 47
15 17 11
15 18 36
15 19 72
15 20 43
15 21 71
15 22 53
15 23 7
15 24 21
15 25 19
15 26 86
15 27 45
15 28 50
15 29 81
15 30 33
16 17 8
16 18 79
16 19 74
16 20 18
16 21 59
16 22 81
16 23 0
16 24 72
16 25 13
16 26 24
16 27 12
16 28 49
16 29 67
16 30 81
17 18 75
17 19 1
17 20 37
17 21 37
17 22 54
17 23 73
17 24 83
17 25 43
17 26 50
17 27 84
17 28 66
17 29 8
17 30 62
18 19 84
18 20 57
18 21 48
18 22 74
18 23 32
18 24 66
18 25 22
18 26 67
18 27 41
18 28 28
18 29 53
18 30 79
19 20 45
19 21 73
19 22 41
19 23 36
19 24 40
19 25 12
19 26 36
19 27 86
19 28 69
19 29 59
19 30 79
20 21 3
20 22 37
20 23 86
20 24 46
20 25 14
20 26 19
20 27 50
20 28 37
20 29 57
20 30 87
21 22 69
21 23 88
21 24 11
21 25 26
21 26 34
21 27 80
21 28 41
21 29 83
21 30 34
22 23 63
22 24 74
22 25 68
22 26 67
22 27 4
22 28 7
22 29 58
22 30 2
23 24 39
23 25 56
23 26 74
23 27 72
23 28 4
23 29 0
23 30 52
24 25 87
24 26 20
24 27 31
24 28 49
24 29 22
24 30 30
25 26 64
25 27 34
25 28 84
25 29 79
25 30 20
26 27 17
26 28 10
26 29 0
26 30 0
27 28 35
27 29 28
27 30 41
28 29 35
28 30 85
29 30 45
