80 3160
1 2 19
1 3 184
1 4 72
1 5 31
1 6 56
1 7 37
1 8 24
1 9 25
1 10 141
1 11 113
1 12 2
1 13 127
1 14 191
1 15 170
1 16 225
1 17 174
1 18 138
1 19 177
1 20 4
1 21 190
1 22 182
1 23 159
1 24 83
1 25 15
1 26 79
1 27 32
1 28 85
1 29 51
1 30 204
1 31 3
1 32 218
1 33 118
1 34 204
1 35 62
1 36 71
1 37 93
1 38 98
1 39 39
1 40 187
1 41 104
1 42 53
1 43 33
1 44 66
1 45 79
1 46 176
1 47 99
1 48 179
1 49 133
1 50 170
1 51 19
1 52 181
1 53 224
1 54 23
1 55 151
1 56 52
1 57 81
1 58 17
1 59 23
1 60 96
1 61 135
1 62 28
1 63 136
1 64 100
1 65 29
1 66 73
1 67 16
1 68 196
1 69 60
1 70 7
1 71 64
1 72 153
1 73 223
1 74 189
1 75 34
1 76 50
1 77 108
1 78 15
1 79 179
1 80 112
2 3 75
2 4 1
2 5 53
2 6 41
2 7 28
2 8 53
2 9 1
2 10 238
2 11 67
2 12 14
2 13 26
2 14 46
2 15 185
2 16 102
2 17 85
2 18 44
2 19 167
2 20 159
2 21 163
2 22 84
2 23 31
2 24 234
2 25 141
2 26 46
2 27 4
2 28 100
2 29 114
2 30 80
2 31 162
2 32 100
2 33 233
2 34 24
2 35 16
2 36 141
2 37 199
2 38 197
2 39 182
2 40 45
2 41 203
2 42 2
2 43 82
2 44 207
2 45 124
2 46 219
2 47 91
2 48 128
2 49 138
2 50 171
2 51 144
2 52 195
2 53 234
2 54 42
2 55 117
2 56 150
2 57 221
2 58 163
2 59 189
2 60 87
2 61 6
2 62 158
2 63 87
2 64 179
2 65 130
2 66 179
2 67 154
2 68 87
2 69 192
2 70 98
2 71 114
2 72 22
2 73 83
2 74 198
2 75 47
2 76 209
2 77 132
2 78 92
2 79 81
2 80 24
3 4 162
3 5 114
3 6 222
3 7 76
3 8 96
3 9 36
3 10 111
3 11 175
3 12 233
3 13 118
3 14 224
3 15 135
3 16 35
3 17 20
3 18 53
3 19 211
3 20 32
3 21 112
3 22 94
3 23 228
3 24 190
3 25 156
3 26 133
3 27 235
3 28 72
3 29 178
3 30 146
3 31 41
3 32 16
3 33 52
3 34 215
3 35 57
3 36 131
3 37 213
3 38 67
3 39 60
3 40 126
3 41 11
3 42 96
3 43 108
3 44 209
3 45 215
3 46 200
3 47 205
3 48 103
3 49 214
3 50 214
3 51 121
3 52 57
3 53 28
3 54 158
3 55 218
3 56 212
3 57 141
3 58 141
3 59 113
3 60 196
3 61 56
3 62 89
3 63 196
3 64 14
3 65 175
3 66 212
3 67 194
3 68 102
3 69 109
3 70 62
3 71 43
3 72 50
3 73 42
3 74 194
3 75 43
3 76 19
3 77 51
3 78 161
3 79 55
3 80 0
4 5 52
4 6 214
4 7 13
4 8 153
4 9 46
4 10 105
4 11 218
4 12 175
4 13 78
4 14 99
4 15 92
4 16 168
4 17 105
4 18 153
4 19 114
4 20 129
4 21 188
4 22 148
4 23 105
4 24 13
4 25 139
4 26 219
4 27 117
4 28 107
4 29 34
4 30 157
4 31 116
4 32 227
4 33 53
4 34 119
4 35 174
4 36 146
4 37 100
4 38 30
4 39 140
4 40 235
4 41 25
4 42 155
4 43 100
4 44 24
4 45 190
4 46 32
4 47 137
4 48 167
4 49 32
4 50 93
4 51 213
4 52 60
4 53 85
4 54 92
4 55 236
4 56 233
4 57 62
4 58 51
4 59 186
4 60 186
4 61 165
4 62 81
4 63 113
4 64 6
4 65 113
4 66 201
4 67 125
4 68 58
4 69 166
4 70 190
4 71 33
4 72 46
4 73 84
4 74 194
4 75 185
4 76 166
4 77 119
4 78 55
4 79 141
4 80 64
5 6 181
5 7 110
5 8 17
5 9 222
5 10 224
5 11 163
5 12 40
5 13 54
5 14 14
5 15 153
5 16 80
5 17 24
