80 3160
1 2 99
1 3 206
1 4 239
1 5 189
1 6 230
1 7 118
1 8 144
1 9 73
1 10 8
1 11 228
1 12 231
1 13 190
1 14 155
1 15 112
1 16 158
1 17 208
1 18 7
1 19 204
1 20 143
1 21 113
1 22 181
1 23 231
1 24 80
1 25 27
1 26 44
1 27 205
1 28 203
1 29 65
1 30 175
1 31 30
1 32 212
1 33 86
1 34 125
1 35 146
1 36 121
1 37 137
1 38 106
1 39 41
1 40 233
1 41 190
1 42 129
1 43 210
1 44 103
1 45 144
1 46 206
1 47 5
1 48 58
1 49 0
1 50 208
1 51 132
1 52 110
1 53 164
1 54 105
1 55 179
1 56 27
1 57 31
1 58 2
1 59 68
1 60 38
1 61 105
1 62 211
1 63 147
1 64 18
1 65 113
1 66 135
1 67 100
1 68 108
1 69 109
1 70 158
1 71 190
1 72 11
1 73 235
1 74 67
1 75 124
1 76 193
1 77 183
1 78 131
1 79 91
1 80 78
2 3 155
2 4 157
2 5 33
2 6 217
2 7 85
2 8 135
2 9 16
2 10 94
2 11 14
2 12 218
2 13 31
2 14 9
2 15 38
2 16 47
2 17 144
2 18 133
2 19 162
2 20 173
2 21 187
2 22 152
2 23 141
2 24 118
2 25 235
2 26 232
2 27 31
2 28 32
2 29 76
2 30 172
2 31 133
2 32 142
2 33 175
2 34 94
2 35 82
2 36 128
2 37 231
2 38 135
2 39 214
2 40 16
2 41 64
2 42 8
2 43 218
2 44 44
2 45 126
2 46 165
2 47 94
2 48 203
2 49 133
2 50 233
2 51 150
2 52 180
2 53 69
2 54 210
2 55 188
2 56 91
2 57 29
2 58 216
2 59 120
2 60 225
2 61 220
2 62 207
2 63 70
2 64 35
2 65 111
2 66 20
2 67 177
2 68 72
2 69 160
2 70 210
2 71 13
2 72 220
2 73 239
2 74 146
2 75 52
2 76 81
2 77 22
2 78 58
2 79 211
2 80 116
3 4 235
3 5 92
3 6 211
3 7 177
3 8 4
3 9 82
3 10 36
3 11 169
3 12 20
3 13 160
3 14 10
3 15 31
3 16 15
3 17 124
3 18 22
3 19 70
3 20 137
3 21 63
3 22 94
3 23 14
3 24 194
3 25 122
3 26 57
3 27 147
3 28 192
3 29 8
3 30 136
3 31 121
3 32 199
3 33 12
3 34 148
3 35 59
3 36 200
3 37 202
3 38 214
3 39 200
3 40 160
3 41 143
3 42 110
3 43 197
3 44 35
3 45 190
3 46 235
3 47 171
3 48 100
3 49 0
3 50 130
3 51 130
3 52 219
3 53 193
3 54 173
3 55 215
3 56 1
3 57 151
3 58 178
3 59 86
3 60 19
3 61 54
3 62 152
3 63 192
3 64 77
3 65 73
3 66 129
3 67 9
3 68 64
3 69 104
3 70 151
3 71 167
3 72 121
3 73 196
3 74 239
3 75 209
3 76 91
3 77 36
3 78 114
3 79 97
3 80 87
4 5 69
4 6 164
4 7 146
4 8 34
4 9 30
4 10 77
4 11 97
4 12 114
4 13 35
4 14 29
4 15 1
4 16 82
4 17 20
4 18 233
4 19 128
4 20 113
4 21 162
4 22 206
4 23 179
4 24 158
4 25 40
4 26 74
4 27 197
4 28 79
4 29 181
4 30 116
4 31 147
4 32 174
4 33 154
4 34 85
4 35 217
4 36 57
4 37 229
4 38 145
4 39 94
4 40 113
4 41 192
4 42 156
4 43 136
4 44 125
4 45 142
4 46 192
4 47 31
4 48 173
4 49 133
4 50 154
4 51 169
4 52 211
4 53 28
4 54 203
4 55 35
4 56 211
4 57 183
4 58 3
4 59 23
4 60 131
4 61 95
4 62 2
4 63 54
4 64 221
4 65 166
4 66 146
4 67 111
4 68 199
4 69 192
4 70 163
4 71 124
4 72 119
4 73 37
4 74 1
4 75 158
4 76 91
4 77 159
4 78 93
4 79 134
4 80 7
5 6 35
5 7 78
5 8 137
5 9 7
5 10 217
5 11 218
5 12 231
5 13 54
5 14 159
5 15 102
5 16 14
5 17 4
5 18 106
5 19 213
5 20 202
5 21 68
5 22 96
5 23 112
5 24 209
5 25 124
5 26 229
5 27 67
5 28 207
5 29 17
5 30 215
5 31 11
5 32 158
5 33 154
5 34 136
5 35 51
5 36 61
5 37 84
5 38 180
5 39 74
5 40 25
5 41 137
5 42 238
5 43 159
5 44 39
5 45 105
5 46 59
5 47 22
5 48 80
5 49 58
5 50 172
5 51 143
5 52 231
5 53 15
5 54 95
5 55 77
5 56 209
5 57 227
5 58 185
5 59 46
5 60 19
5 61 45
5 62 92
5 63 83
5 64 179
5 65 213
5 66 113
5 67 16
5 68 96
5 69 154
5 70 94
5 71 158
5 72 221
5 73 114
