100 4950
1 2 132
1 3 143
1 4 255
1 5 151
1 6 253
1 7 136
1 8 156
1 9 253
1 10 129
1 11 167
1 12 259
1 13 88
1 14 259
1 15 131
1 16 257
1 17 47
1 18 201
1 19 144
1 20 109
1 21 50
1 22 36
1 23 137
1 24 160
1 25 138
1 26 106
1 27 257
1 28 219
1 29 92
1 30 292
1 31 235
1 32 240
1 33 166
1 34 116
1 35 130
1 36 261
1 37 57
1 38 22
1 39 267
1 40 2
1 41 171
1 42 90
1 43 212
1 44 211
1 45 145
1 46 14
1 47 106
1 48 51
1 49 270
1 50 190
1 51 271
1 52 14
1 53 76
1 54 295
1 55 88
1 56 174
1 57 181
1 58 229
1 59 269
1 60 46
1 61 53
1 62 62
1 63 67
1 64 2
1 65 44
1 66 191
1 67 251
1 68 265
1 69 187
1 70 79
1 71 160
1 72 5
1 73 211
1 74 110
1 75 147
1 76 139
1 77 165
1 78 183
1 79 17
1 80 214
1 81 29
1 82 152
1 83 71
1 84 146
1 85 27
1 86 289
1 87 55
1 88 202
1 89 217
1 90 272
1 91 227
1 92 151
1 93 80
1 94 272
1 95 281
1 96 52
1 97 248
1 98 157
1 99 22
1 100 64
2 3 220
2 4 128
2 5 20
2 6 101
2 7 99
2 8 15
2 9 193
2 10 258
2 11 230
2 12 193
2 13 131
2 14 54
2 15 108
2 16 14
2 17 8
2 18 230
2 19 228
2 20 215
2 21 226
2 22 89
2 23 25
2 24 261
2 25 50
2 26 141
2 27 294
2 28 59
2 29 139
2 30 185
2 31 248
2 32 182
2 33 42
2 34 82
2 35 277
2 36 249
2 37 156
2 38 116
2 39 222
2 40 240
2 41 291
2 42 264
2 43 294
2 44 22
2 45 122
2 46 263
2 47 214
2 48 107
2 49 198
2 50 49
2 51 41
2 52 284
2 53 131
2 54 170
2 55 57
2 56 116
2 57 103
2 58 106
2 59 32
2 60 67
2 61 50
2 62 82
2 63 85
2 64 266
2 65 34
2 66 8
2 67 217
2 68 227
2 69 154
2 70 93
2 71 142
2 72 267
2 73 281
2 74 232
2 75 22
2 76 0
2 77 206
2 78 160
2 79 208
2 80 85
2 81 7
2 82 82
2 83 177
2 84 145
2 85 259
2 86 87
2 87 65
2 88 286
2 89 98
2 90 51
2 91 70
2 92 185
2 93 171
2 94 69
2 95 152
2 96 16
2 97 216
2 98 165
2 99 245
2 100 257
3 4 277
3 5 171
3 6 14
3 7 187
3 8 124
3 9 66
3 10 116
3 11 90
3 12 239
3 13 206
3 14 5
3 15 44
3 16 198
3 17 243
3 18 40
3 19 2
3 20 210
3 21 91
3 22 269
3 23 114
3 24 59
3 25 156
3 26 197
3 27 57
3 28 44
3 29 220
3 30 233
3 31 16
3 32 249
3 33 151
3 34 43
3 35 222
3 36 164
3 37 282
3 38 204
3 39 58
3 40 277
3 41 83
3 42 54
3 43 257
3 44 201
3 45 86
3 46 66
3 47 74
3 48 31
3 49 255
3 50 80
3 51 244
3 52 110
3 53 193
3 54 10
3 55 186
3 56 212
3 57 203
3 58 254
3 59 86
3 60 82
3 61 86
3 62 62
3 63 291
3 64 25
3 65 90
3 66 257
3 67 265
3 68 18
3 69 10
3 70 137
3 71 267
3 72 155
3 73 25
3 74 243
3 75 41
3 76 230
3 77 78
3 78 139
3 79 110
3 80 284
3 81 80
3 82 54
3 83 172
3 84 126
3 85 57
3 86 20
3 87 268
3 88 216
3 89 228
3 90 75
3 91 209
3 92 11
3 93 168
3 94 102
3 95 199
3 96 286
3 97 275
3 98 129
3 99 56
3 100 195
4 5 102
4 6 131
4 7 176
4 8 197
4 9 169
4 10 280
4 11 154
4 12 29
4 13 235
4 14 132
4 15 178
4 16 168
4 17 50
4 18 285
4 19 179
4 20 244
4 21 132
4 22 169
4 23 154
4 24 143
4 25 36
4 26 85
4 27 35
4 28 148
4 29 181
4 30 182
4 31 287
4 32 116
4 33 232
4 34 57
4 35 0
4 36 22
4 37 273
4 38 225
4 39 24
4 40 229
4 41 78
4 42 269
4 43 259
4 44 199
4 45 36
4 46 290
4 47 177
4 48 274
4 49 10
4 50 176
4 51 258
4 52 3
4 53 250
4 54 5
4 55 13
4 56 178
4 57 70
4 58 25
4 59 127
4 60 184
4 61 164
4 62 202
4 63 240
4 64 69
4 65 197
4 66 45
4 67 13
4 68 58
4 69 102
4 70 173
4 71 275
4 72 17
4 73 58
4 74 98
4 75 12
4 76 275
4 77 238
4 78 46
4 79 99
4 80 139
4 81 198
4 82 200
4 83 212
4 84 286
4 85 213
4 86 214
4 87 85
4 88 223
4 89 277
4 90 228
4 91 181
4 92 255
4 93 227
4 94 202
4 95 5
4 96 48
4 97 130
4 98 68
4 99 293
4 100 260
5 6 141
5 7 104
5 8 116
5 9 68
5 10 48
5 11 297
5 12 54
5 13 137
5 14 175
5 15 173
5 16 72
5 17 0
5 18 244
5 19 180
5 20 147
5 21 72
5 22 191
5 23 28
5 24 29
5 25 277
5 26 95
5 27 46
5 28 27
5 29 208
5 30 244
5 31 203
5 32 265
5 33 291
5 34 16
5 35 188
5 36 200
5 37 228
5 38 176
5 39 117
5 40 28
5 41 106
5 42 25
5 43 175
5 44 225
5 45 283
5 46 252
5 47 158
5 48 191
5 49 2
5 50 239
5 51 31
5 52 73
5 53 247
5 54 99
5 55 99
5 56 251
5 57 149
5 58 210
5 59 154
5 60 252
5 61 19
5 62 32
5 63 33
5 64 45
5 65 115
5 66 48
5 67 124
5 68 78
5 69 159
5 70 12
5 71 226
5 72 158
5 73 178
5 74 252
5 75 285
5 76 283
5 77 4
5 78 99
5 79 27
5 80 104
5 81 145
5 82 24
5 83 13
5 84 149
5 85 208
5 86 36
5 87 5
5 88 287
5 89 11
5 90 47
5 91 184
5 92 227
5 93 185
5 94 218
5 95 115
5 96 292
5 97 286
5 98 165
5 99 192
5 100 157
6 7 127
6 8 147
6 9 131
6 10 43
6 11 264
6 12 222
6 13 120
6 14 254
6 15 242
6 16 180
6 17 26
6 18 11
6 19 125
6 20 244
6 21 238
6 22 193
6 23 96
6 24 147
6 25 246
