40 780
1 2 107
1 3 88
1 4 12
1 5 22
1 6 71
1 7 102
1 8 106
1 9 28
1 10 10
1 11 80
1 12 61
1 13 104
1 14 109
1 15 26
1 16 25
1 17 87
1 18 118
1 19 107
1 20 32
1 21 119
1 22 4
1 23 77
1 24 10
1 25 10
1 26 0
1 27 86
1 28 84
1 29 5
1 30 37
1 31 101
1 32 41
1 33 104
1 34 103
1 35 67
1 36 79
1 37 68
1 38 77
1 39 45
1 40 17
2 3 118
2 4 0
2 5 31
2 6 9
2 7 59
2 8 27
2 9 117
2 10 90
2 11 43
2 12 118
2 13 114
2 14 1
2 15 71
2 16 104
2 17 63
2 18 10
2 19 45
2 20 111
2 21 30
2 22 19
2 23 65
2 24 57
2 25 75
2 26 77
2 27 81
2 28 101
2 29 13
2 30 56
2 31 79
2 32 41
2 33 21
2 34 13
2 35 67
2 36 61
2 37 74
2 38 110
2 39 57
2 40 78
3 4 92
3 5 110
3 6 60
3 7 9
3 8 78
3 9 4
3 10 50
3 11 16
3 12 101
3 13 52
3 14 1
3 15 11
3 16 100
3 17 113
3 18 3
3 19 97
3 20 12
3 21 28
3 22 85
3 23 104
3 24 17
3 25 83
3 26 119
3 27 48
3 28 35
3 29 32
3 30 103
3 31 81
3 32 10
3 33 52
3 34 62
3 35 85
3 36 52
3 37 67
3 38 56
3 39 102
3 40 48
4 5 72
4 6 109
4 7 52
4 8 99
4 9 86
4 10 86
4 11 56
4 12 12
4 13 50
4 14 59
4 15 76
4 16 107
4 17 55
4 18 33
4 19 109
4 20 80
4 21 63
4 22 4
4 23 75
4 24 95
4 25 56
4 26 26
4 27 49
4 28 28
4 29 38
4 30 8
4 31 98
4 32 101
4 33 28
4 34 65
4 35 79
4 36 34
4 37 0
4 38 90
4 39 48
4 40 27
5 6 43
5 7 43
5 8 67
5 9 19
5 10 19
5 11 91
5 12 78
5 13 38
5 14 74
5 15 78
5 16 104
5 17 110
5 18 29
5 19 42
5 20 34
5 21 34
5 22 78
5 23 36
5 24 71
5 25 39
5 26 101
5 27 109
5 28 22
5 29 73
5 30 30
5 31 109
5 32 83
5 33 72
5 34 92
5 35 21
5 36 82
5 37 61
5 38 2
5 39 105
5 40 67
6 7 83
6 8 36
6 9 55
6 10 112
6 11 36
6 12 53
6 13 39
6 14 9
6 15 19
6 16 28
6 17 68
6 18 67
6 19 99
6 20 109
6 21 113
6 22 89
6 23 114
6 24 92
6 25 37
6 26 112
6 27 50
6 28 46
6 29 93
6 30 118
6 31 63
6 32 7
6 33 0
6 34 58
6 35 53
6 36 48
6 37 84
6 38 4
6 39 78
6 40 107
7 8 89
7 9 81
7 10 119
7 11 32
7 12 107
7 13 118
7 14 30
7 15 110
7 16 99
7 17 71
7 18 31
7 19 95
7 20 46
7 21 41
7 22 108
7 23 54
7 24 86
7 25 14
7 26 82
7 27 90
7 28 115
7 29 1
7 30 93
7 31 87
7 32 57
7 33 90
7 34 107
7 35 49
7 36 34
7 37 48
7 38 10
7 39 112
7 40 77
8 9 35
8 10 27
8 11 89
8 12 31
8 13 7
8 14 80
8 15 93
8 16 51
8 17 105
8 18 63
8 19 86
8 20 59
8 21 16
8 22 26
8 23 118
8 24 47
8 25 30
8 26 76
8 27 65
8 28 6
8 29 95
8 30 102
8 31 0
8 32 72
8 33 71
8 34 114
8 35 43
8 36 18
8 37 34
8 38 71
8 39 36
8 40 90
9 10 34
9 11 98
9 12 71
9 13 105
9 14 57
9 15 83
9 16 73
9 17 96
9 18 76
9 19 47
9 20 76
9 21 111
9 22 24
9 23 19
9 24 83
9 25 15
9 26 39
9 27 46
9 28 58
9 29 41
9 30 29
9 31 16
9 32 54
9 33 103
9 34 40
9 35 119
9 36 67
9 37 72
9 38 43
9 39 96
9 40 100
10 11 7
10 12 76
10 13 17
10 14 39
10 15 72
10 16 53
10 17 1
10 18 4
10 19 41
10 20 39
10 21 103
10 22 11
10 23 20
10 24 7
10 25 65
10 26 117
10 27 76
10 28 64
10 29 33
10 30 29
10 31 68
10 32 107
10 33 64
10 34 115
10 35 11
10 36 42
10 37 19
10 38 66
10 39 50
10 40 66
11 12 41
11 13 64
11 14 64
11 15 87
11 16 8
11 17 0
11 18 81
11 19 64
11 20 64
11 21 88
11 22 42
11 23 104
11 24 76
11 25 57
11 26 74
11 27 38
11 28 95
11 29 23
11 30 15
11 31 0
11 32 54
11 33 68
11 34 56
11 35 118
11 36 88
11 37 99
11 38 63
11 39 47
11 40 116
12 13 26
12 14 54
12 15 46
12 16 30
12 17 48
12 18 18
12 19 71
12 20 111
12 21 100
12 22 56
12 23 86
12 24 24
12 25 51
12 26 40
12 27 113
12 28 79
12 29 66
12 30 111
12 31 61
12 32 96
12 33 101
12 34 18
12 35 29
12 36 79
12 37 119
12 38 11
12 39 94
12 40 64
13 14 16
13 15 21
13 16 95
13 17 94
13 18 17
13 19 17
13 20 56
13 21 15
13 22 28
13 23 29
13 24 104
13 25 24
13 26 35
13 27 109
13 28 67
13 29 46
13 30 108
13 31 53
13 32 83
13 33 105
13 34 75
13 35 40
13 36 17
13 37 11
13 38 30
13 39 11
13 40 29
14 15 54
14 16 43
14 17 91
14 18 24
14 19 5
14 20 110
14 21 95
14 22 31
14 23 97
14 24 48
14 25 62
14 26 26
14 27 39
14 28 100
14 29 12
14 30 97
14 31 16
14 32 7
14 33 113
14 34 3
14 35 86
14 36 110
14 37 27
14 38 70
14 39 75
14 40 40
15 16 85
15 17 46
15 18 3
15 19 31
15 20 63
15 21 79
15 22 107
15 23 61
15 24 8
15 25 39
15 26 94
15 27 16
15 28 56
15 29 105
15 30 10
15 31 85
15 32 29
15 33 66
15 34 94
15 35 42
15 36 22
15 37 52
15 38 77
15 39 80
15 40 62
16 17 19
16 18 87
16 19 96
16 20 113
16 21 74
16 22 16
16 23 82
16 24 21
16 25 13
16 26 62
16 27 43
16 28 3
16 29 87
16 30 108
16 31 62
16 32 89
16 33 110
16 34 117
16 35 6
16 36 79
16 37 11
16 38 67
16 39 68
16 40 45
17 18 81
17 19 67
17 20 8
17 21 2
17 22 3
17 23 86
17 24 86
17 25 59
17 26 119
17 27 101
17 28 87
17 29 17
17 30 79
17 31 79
17 32 23
17 33 99
17 34 103
17 35 27
17 36 84
17 37 82
17 38 11
17 39 117
17 40 74
18 19 82
18 20 75
18 21 35
18 22 22
18 23 48
18 24 29
18 25 86
18 26 91
18 27 93
18 28 91
18 29 101
18 30 76
18 31 15
18 32 56
18 33 42
18 34 18
18 35 93
18 36 4
18 37 0
18 38 46
18 39 45
18 40 82
19 20 113
19 21 49
19 22 95
19 23 15
19 24 113
19 25 114
19 26 16
19 27 60
19 28 28
19 29 102
19 30 90
19 31 92
19 32 98
19 33 86
19 34 28
19 35 102
19 36 97
19 37 37
19 38 77
19 39 49
19 40 109
20 21 85
20 22 95
20 23 53
20 24 91
20 25 110
20 26 1
20 27 68
20 28 62
20 29 46
20 30 48
20 31 60
20 32 30
20 33 18
20 34 47
20 35 78
20 36 5
20 37 15
20 38 110
20 39 69
20 40 23
21 22 63
21 23 34
21 24 29
21 25 91
21 26 55
21 27 88
21 28 72
21 29 109
21 30 34
21 31 108
21 32 69
21 33 59
21 34 118
21 35 6
21 36 6
21 37 17
21 38 2
21 39 63
21 40 93
22 23 67
22 24 102
22 25 43
22 26 99
22 27 23
22 28 113
22 29 10
22 30 97
22 31 19
22 32 80
22 33 83
22 34 119
22 35 29
22 36 69
22 37 29
22 38 43
22 39 19
22 40 15
23 24 65
23 25 15
23 26 22
23 27 39
23 28 21
23 29 52
23 30 2
23 31 7
23 32 13
23 33 28
23 34 18
23 35 60
23 36 10
23 37 7
23 38 16
23 39 66
23 40 77
24 25 46
24 26 75
24 27 16
24 28 21
24 29 26
24 30 86
24 31 17
24 32 111
24 33 49
24 34 30
24 35 73
24 36 71
24 37 15
24 38 2
24 39 40
24 40 59
25 26 25
25 27 28
25 28 43
25 29 42
25 30 102
25 31 62
25 32 4
25 33 47
25 34 103
25 35 11
25 36 44
25 37 110
25 38 37
25 39 42
25 40 99
26 27 94
26 28 21
26 29 119
26 30 81
26 31 113
26 32 35
26 33 85
26 34 3
26 35 45
26 36 97
26 37 14
26 38 11
26 39 105
26 40 37
27 28 101
27 29 70
