30 435
1 2 15
1 3 76
1 4 53
1 5 22
1 6 35
1 7 67
1 8 42
1 9 85
1 10 63
1 11 88
1 12 87
1 13 62
1 14 8
1 15 3
1 16 50
1 17 76
1 18 88
1 19 46
1 20 12
1 21 17
1 22 88
1 23 26
1 24 19
1 25 24
1 26 74
1 27 2
1 28 51
1 29 28
1 30 89
2 3 67
2 4 58
2 5 31
2 6 7
2 7 78
2 8 53
2 9 14
2 10 54
2 11 1
2 12 83
2 13 20
2 14 17
2 15 35
2 16 11
2 17 15
2 18 36
2 19 50
2 20 68
2 21 28
2 22 84
2 23 24
2 24 77
2 25 54
2 26 43
2 27 21
2 28 88
2 29 51
2 30 70
3 4 47
3 5 60
3 6 31
3 7 15
3 8 0
3 9 55
3 10 31
3 11 61
3 12 56
3 13 14
3 14 65
3 15 7
3 16 80
3 17 39
3 18 56
3 19 52
3 20 50
3 21 25
3 22 42
3 23 21
3 24 64
3 25 55
3 26 45
3 27 60
3 28 71
3 29 68
3 30 87
4 5 60
4 6 25
4 7 36
4 8 34
4 9 87
4 10 49
4 11 77
4 12 31
4 13 49
4 14 1
4 15 7
4 16 82
4 17 57
4 18 33
4 19 30
4 20 38
4 21 43
4 22 51
4 23 75
4 24 53
4 25 61
4 26 16
4 27 11
4 28 68
4 29 39
4 30 61
5 6 79
5 7 12
5 8 55
5 9 73
5 10 41
5 11 84
5 12 29
5 13 26
5 14 39
5 15 21
5 16 50
5 17 71
5 18 33
5 19 53
5 20 29
5 21 9
5 22 35
5 23 31
5 24 64
5 25 9
5 26 39
5 27 85
5 28 15
5 29 18
5 30 0
6 7 88
6 8 72
6 9 24
6 10 64
6 11 60
6 12 86
6 13 49
6 14 44
6 15 77
6 16 31
6 17 43
6 18 1
6 19 43
6 20 5
6 21 56
6 22 45
6 23 39
6 24 56
6 25 23
6 26 58
6 27 63
6 28 26
6 29 45
6 30 34
7 8 42
7 9 85
7 10 39
7 11 44
7 12 13
7 13 75
7 14 61
7 15 10
7 16 59
7 17 69
7 18 73
7 19 44
7 20 77
7 21 52
7 22 82
7 23 17
7 24 21
7 25 21
7 26 14
7 27 70
7 28 14
7 29 23
7 30 50
8 9 78
8 10 56
8 11 51
8 12 74
8 13 44
8 14 76
8 15 31
8 16 12
8 17 78
8 18 42
8 19 37
8 20 21
8 21 62
8 22 83
8 23 35
8 24 67
8 25 53
8 26 14
8 27 17
8 28 21
8 29 80
8 30 78
9 10 86
9 11 44
9 12 28
9 13 41
9 14 18
9 15 75
9 16 77
9 17 77
9 18 86
9 19 9
9 20 20
9 21 54
9 22 43
9 23 6
9 24 74
9 25 51
9 26 84
9 27 31
9 28 87
9 29 32
9 30 60
10 11 73
10 12 23
10 13 14
10 14 33
10 15 45
10 16 15
10 17 16
10 18 48
10 19 39
10 20 81
10 21 34
10 22 6
10 23 37
10 24 73
10 25 26
10 26 5
10 27 28
10 28 74
10 29 8
10 30 40
11 12 88
11 13 38
11 14 11
11 15 36
11 16 46
11 17 20
11 18 83
11 19 67
11 20 11
11 21 89
11 22 46
11 23 35
11 24 17
11 25 16
11 26 0
11 27 88
11 28 22
11 29 47
11 30 79
12 13 81
12 14 41
12 15 45
12 16 12
12 17 66
12 18 15
12 19 26
12 20 44
12 21 71
12 22 84
12 23 0
12 24 39
12 25 87
12 26 29
12 27 43
12 28 88
12 29 65
12 30 21
13 14 21
13 15 57
13 16 60
13 17 45
13 18 68
13 19 16
13 20 58
13 21 18
13 22 12
13 23 55
13 24 39
13 25 86
13 26 80
13 27 64
13 28 51
13 29 32
13 30 0
14 15 55
14 16 1
14 17 69
14 18 33
14 19 23
14 20 80
14 21 51
14 22 87
14 23 89
14 24 76
14 25 84
14 26 75
14 27 26
14 28 9
14 29 14
14 30 31
15 16 68
15 17 39
15 18 63
15 19 57
15 20 0
15 21 61
15 22 28
15 23 38
15 24 5
15 25 71
15 26 35
15 27 70
15 28 74
15 29 33
15 30 66
16 17 6
16 18 71
16 19 19
16 20 3
16 21 74
16 22 49
16 23 1
16 24 44
16 25 68
16 26 60
16 27 49
16 28 14
16 29 71
16 30 59
17 18 79
17 19 41
17 20 3
17 21 68
17 22 27
17 23 23
17 24 31
17 25 15
17 26 84
17 27 70
17 28 67
17 29 18
17 30 25
18 19 23
18 20 15
18 21 14
18 22 62
18 23 41
18 24 88
18 25 81
18 26 16
18 27 8
18 28 65
18 29 76
18 30 50
19 20 42
19 21 58
19 22 35
19 23 0
19 24 54
19 25 68
19 26 69
19 27 80
19 28 46
19 29 54
19 30 52
20 21 31
20 22 4
20 23 76
20 24 65
20 25 51
20 26 14
20 27 22
20 28 25
20 29 41
20 30 88
21 22 10
21 23 9
21 24 85
21 25 36
21 26 89
21 27 69
21 28 75
21 29 69
21 30 13
22 23 52
22 24 51
22 25 31
22 26 26
22 27 76
22 28 40
22 29 79
22 30 71
23 24 22
23 25 33
23 26 46
23 27 9
23 28 66
23 29 78
23 30 6
24 25 83
24 26 59
24 27 68
24 28 20
24 29 36
24 30 41
25 26 67
25 27 80
25 28 64
25 29 74
25 30 7
26 27 80
26 28 47
26 29 37
26 30 43
27 28 54
27 29 66
27 30 59
28 29 6
28 30 4
29 30 32
