30 435
1 2 33
1 3 85
1 4 68
1 5 35
1 6 69
1 7 11
1 8 78
1 9 29
1 10 18
1 11 29
1 12 89
1 13 29
1 14 20
1 15 62
1 16 5
1 17 20
1 18 51
1 19 19
1 20 85
1 21 21
1 22 63
1 23 72
1 24 42
1 25 84
1 26 72
1 27 77
1 28 36
1 29 2
1 30 37
2 3 58
2 4 42
2 5 75
2 6 34
2 7 58
2 8 62
2 9 38
2 10 88
2 11 66
2 12 70
2 13 42
2 14 43
2 15 85
2 16 31
2 17 84
2 18 89
2 19 62
2 20 84
2 21 57
2 22 77
2 23 44
2 24 19
2 25 38
2 26 23
2 27 9
2 28 13
2 29 70
2 30 8
3 4 36
3 5 48
3 6 13
3 7 1
3 8 5
3 9 73
3 10 37
3 11 0
3 12 48
3 13 44
3 14 35
3 15 20
3 16 17
3 17 70
3 18 35
3 19 38
3 20 21
3 21 17
3 22 61
3 23 11
3 24 6
3 25 59
3 26 77
3 27 29
3 28 63
3 29 17
3 30 0
4 5 85
4 6 43
4 7 44
4 8 49
4 9 38
4 10 23
4 11 15
4 12 16
4 13 77
4 14 1
4 15 70
4 16 4
4 17 78
4 18 18
4 19 17
4 20 48
4 21 77
4 22 72
4 23 28
4 24 88
4 25 23
4 26 15
4 27 57
4 28 73
4 29 6
4 30 22
5 6 4
5 7 73
5 8 16
5 9 41
5 10 80
5 11 27
5 12 25
5 13 67
5 14 38
5 15 49
5 16 36
5 17 54
5 18 57
5 19 87
5 20 21
5 21 39
5 22 45
5 23 43
5 24 37
5 25 73
5 26 56
5 27 62
5 28 33
5 29 51
5 30 12
6 7 56
6 8 86
6 9 9
6 10 68
6 11 41
6 12 62
6 13 42
6 14 32
6 15 32
6 16 56
6 17 64
6 18 57
6 19 81
6 20 60
6 21 23
6 22 0
6 23 8
6 24 32
6 25 79
6 26 56
6 27 35
6 28 7
6 29 59
6 30 25
7 8 61
7 9 25
7 10 83
7 11 72
7 12 46
7 13 72
7 14 66
7 15 15
7 16 31
7 17 86
7 18 41
7 19 69
7 20 1
7 21 11
7 22 45
7 23 12
7 24 9
7 25 24
7 26 18
7 27 71
7 28 7
7 29 55
7 30 39
8 9 5
8 10 89
8 11 65
8 12 24
8 13 35
8 14 23
8 15 24
8 16 70
8 17 34
8 18 68
8 19 65
8 20 18
8 21 23
8 22 68
8 23 13
8 24 53
8 25 19
8 26 26
8 27 82
8 28 64
8 29 84
8 30 48
9 10 79
9 11 80
9 12 37
9 13 82
9 14 46
9 15 23
9 16 47
9 17 46
9 18 80
9 19 52
9 20 86
9 21 37
9 22 21
9 23 32
9 24 3
9 25 3
9 26 82
9 27 75
9 28 13
9 29 32
9 30 54
10 11 10
10 12 73
10 13 43
10 14 38
10 15 52
10 16 57
10 17 4
10 18 62
10 19 86
10 20 77
10 21 76
10 22 33
10 23 44
10 24 25
10 25 40
10 26 8
10 27 31
10 28 24
10 29 56
10 30 44
11 12 59
11 13 48
11 14 3
11 15 41
11 16 42
11 17 10
11 18 7
11 19 59
11 20 41
11 21 30
11 22 7
11 23 78
11 24 73
11 25 52
11 26 18
11 27 33
11 28 71
11 29 67
11 30 49
12 13 84
12 14 49
12 15 44
12 16 78
12 17 1
12 18 21
12 19 0
12 20 78
12 21 48
12 22 76
12 23 80
12 24 51
12 25 28
12 26 53
12 27 74
12 28 66
12 29 19
12 30 22
13 14 55
13 15 78
13 16 69
13 17 68
13 18 18
13 19 46
13 20 20
13 21 70
13 22 74
13 23 79
13 24 5
13 25 21
13 26 30
13 27 21
13 28 28
13 29 46
13 30 34
14 15 71
14 16 3
14 17 15
14 18 43
14 19 1
14 20 9
14 21 21
14 22 6
14 23 65
14 24 82
14 25 42
14 26 48
14 27 41
14 28 8
14 29 30
14 30 44
15 16 32
15 17 70
15 18 43
15 19 26
15 20 45
15 21 31
15 22 87
15 23 30
15 24 20
15 25 26
15 26 75
15 27 67
15 28 42
15 29 13
15 30 40
16 17 55
16 18 58
16 19 57
16 20 60
16 21 49
16 22 64
16 23 60
16 24 71
16 25 2
16 26 65
16 27 66
16 28 49
16 29 1
16 30 44
17 18 7
17 19 49
17 20 37
17 21 12
17 22 70
17 23 53
17 24 17
17 25 16
17 26 9
17 27 89
17 28 18
17 29 25
17 30 55
18 19 45
18 20 27
18 21 66
18 22 83
18 23 13
18 24 2
18 25 56
18 26 12
18 27 43
18 28 74
18 29 44
18 30 26
19 20 28
19 21 62
19 22 12
19 23 32
19 24 88
19 25 42
19 26 75
19 27 51
19 28 61
19 29 52
19 30 6
20 21 36
20 22 18
20 23 39
20 24 64
20 25 40
20 26 77
20 27 88
20 28 81
20 29 8
20 30 62
21 22 4
21 23 52
21 24 29
21 25 60
21 26 14
21 27 17
21 28 80
21 29 37
21 30 26
22 23 37
22 24 2
22 25 78
22 26 21
22 27 68
22 28 8
22 29 29
22 30 60
23 24 22
23 25 18
23 26 14
23 27 10
23 28 88
23 29 75
23 30 59
24 25 40
24 26 58
24 27 42
24 28 84
24 29 87
24 30 40
25 26 82
25 27 18
25 28 6
25 29 31
25 30 62
26 27 17
26 28 59
26 29 26
26 30 4
27 28 71
27 29 21
27 30 49
28 29 1
28 30 66
29 30 43
