50 1225
1 2 135
1 3 134
1 4 71
1 5 8
1 6 72
1 7 80
1 8 23
1 9 59
1 10 7
1 11 71
1 12 113
1 13 55
1 14 50
1 15 114
1 16 65
1 17 87
1 18 123
1 19 72
1 20 65
1 21 53
1 22 48
1 23 73
1 24 34
1 25 66
1 26 4
1 27 101
1 28 137
1 29 79
1 30 27
1 31 21
1 32 147
1 33 125
1 34 68
1 35 86
1 36 90
1 37 51
1 38 84
1 39 52
1 40 75
1 41 2
1 42 144
1 43 27
1 44 73
1 45 144
1 46 48
1 47 89
1 48 124
1 49 134
1 50 134
2 3 149
2 4 50
2 5 114
2 6 140
2 7 12
2 8 56
2 9 100
2 10 28
2 11 28
2 12 84
2 13 141
2 14 120
2 15 109
2 16 17
2 17 56
2 18 27
2 19 41
2 20 72
2 21 95
2 22 30
2 23 86
2 24 103
2 25 118
2 26 80
2 27 142
2 28 98
2 29 7
2 30 136
2 31 53
2 32 104
2 33 93
2 34 147
2 35 29
2 36 136
2 37 142
2 38 50
2 39 49
2 40 30
2 41 11
2 42 44
2 43 54
2 44 110
2 45 113
2 46 28
2 47 57
2 48 30
2 49 124
2 50 116
3 4 86
3 5 123
3 6 91
3 7 126
3 8 7
3 9 88
3 10 135
3 11 6
3 12 44
3 13 146
3 14 99
3 15 106
3 16 99
3 17 54
3 18 111
3 19 21
3 20 59
3 21 147
3 22 37
3 23 71
3 24 18
3 25 116
3 26 24
3 27 44
3 28 27
3 29 52
3 30 21
3 31 117
3 32 85
3 33 78
3 34 37
3 35 38
3 36 123
3 37 101
3 38 11
3 39 116
3 40 31
3 41 50
3 42 77
3 43 67
3 44 111
3 45 97
3 46 100
3 47 70
3 48 98
3 49 123
3 50 46
4 5 1
4 6 94
4 7 109
4 8 77
4 9 66
4 10 34
4 11 29
4 12 114
4 13 76
4 14 81
4 15 51
4 16 113
4 17 51
4 18 50
4 19 82
4 20 23
4 21 92
4 22 111
4 23 90
4 24 134
4 25 46
4 26 140
4 27 122
4 28 89
4 29 26
4 30 61
4 31 54
4 32 22
4 33 86
4 34 34
4 35 9
4 36 111
4 37 97
4 38 129
4 39 83
4 40 3
4 41 86
4 42 78
4 43 0
4 44 53
4 45 114
4 46 8
4 47 145
4 48 16
4 49 9
4 50 77
5 6 73
5 7 64
5 8 89
5 9 7
5 10 1
5 11 42
5 12 31
5 13 90
5 14 25
5 15 49
5 16 47
5 17 22
5 18 117
5 19 45
5 20 62
5 21 49
5 22 87
5 23 21
5 24 149
5 25 94
5 26 129
5 27 62
5 28 66
5 29 141
5 30 73
5 31 42
5 32 88
5 33 111
5 34 73
5 35 74
5 36 78
5 37 18
5 38 82
5 39 58
5 40 41
5 41 138
5 42 35
5 43 26
5 44 16
5 45 11
5 46 89
5 47 64
5 48 140
5 49 140
5 50 54
6 7 122
6 8 118
6 9 81
6 10 127
6 11 29
6 12 3
6 13 110
6 14 59
6 15 120
6 16 77
6 17 114
6 18 134
6 19 121
6 20 74
6 21 55
6 22 43
6 23 147
6 24 27
6 25 65
6 26 19
6 27 148
6 28 98
6 29 140
6 30 54
6 31 104
6 32 136
6 33 141
6 34 36
6 35 88
6 36 53
6 37 88
6 38 50
6 39 66
6 40 60
6 41 147
6 42 87
6 43 137
6 44 65
6 45 81
6 46 135
6 47 89
6 48 144
6 49 52
6 50 14
7 8 107
7 9 148
7 10 27
7 11 111
7 12 60
7 13 12
7 14 9
7 15 27
7 16 62
7 17 128
7 18 67
7 19 73
7 20 73
7 21 138
7 22 96
7 23 119
7 24 123
7 25 83
7 26 62
7 27 50
7 28 41
7 29 106
7 30 20
7 31 105
7 32 145
7 33 20
7 34 140
7 35 99
7 36 73
7 37 47
7 38 94
7 39 96
7 40 23
7 41 101
7 42 78
7 43 34
7 44 41
7 45 23
7 46 116
7 47 2
7 48 62
7 49 95
7 50 64
8 9 112
8 10 63
8 11 125
8 12 40
8 13 48
8 14 48
8 15 120
8 16 112
8 17 148
8 18 73
8 19 106
8 20 14
8 21 73
8 22 79
8 23 108
8 24 66
8 25 66
8 26 104
8 27 52
8 28 65
8 29 27
8 30 56
8 31 104
8 32 105
8 33 104
8 34 123
8 35 92
8 36 109
8 37 117
8 38 127
8 39 117
8 40 55
8 41 44
8 42 0
8 43 45
8 44 78
8 45 58
8 46 144
8 47 102
8 48 61
8 49 6
8 50 112
9 10 10
9 11 13
9 12 86
9 13 61
9 14 105
9 15 132
9 16 53
9 17 91
9 18 127
9 19 11
9 20 139
9 21 96
9 22 49
9 23 118
9 24 71
9 25 93
9 26 108
9 27 138
9 28 140
9 29 84
9 30 135
9 31 58
9 32 103
9 33 101
9 34 67
9 35 28
9 36 50
9 37 120
9 38 130
