90 4005
1 2 255
1 3 58
1 4 16
1 5 145
1 6 187
1 7 89
1 8 34
1 9 194
1 10 227
1 11 132
1 12 240
1 13 204
1 14 216
1 15 252
1 16 175
1 17 32
1 18 202
1 19 73
1 20 28
1 21 73
1 22 135
1 23 84
1 24 104
1 25 181
1 26 259
1 27 169
1 28 118
1 29 250
1 30 181
1 31 213
1 32 21
1 33 232
1 34 186
1 35 7
1 36 61
1 37 99
1 38 118
1 39 106
1 40 52
1 41 146
1 42 70
1 43 262
1 44 172
1 45 14
1 46 83
1 47 85
1 48 40
1 49 213
1 50 49
1 51 198
1 52 144
1 53 108
1 54 206
1 55 63
1 56 209
1 57 5
1 58 269
1 59 264
1 60 192
1 61 73
1 62 4
1 63 174
1 64 255
1 65 171
1 66 87
1 67 212
1 68 156
1 69 151
1 70 164
1 71 91
1 72 123
1 73 225
1 74 200
1 75 175
1 76 197
1 77 106
1 78 86
1 79 51
1 80 42
1 81 220
1 82 81
1 83 33
1 84 91
1 85 158
1 86 148
1 87 181
1 88 5
1 89 16
1 90 23
2 3 161
2 4 162
2 5 151
2 6 79
2 7 201
2 8 225
2 9 46
2 10 241
2 11 268
2 12 77
2 13 188
2 14 253
2 15 222
2 16 173
2 17 240
2 18 184
2 19 252
2 20 262
2 21 95
2 22 158
2 23 109
2 24 154
2 25 248
2 26 137
2 27 116
2 28 169
2 29 262
2 30 43
2 31 80
2 32 107
2 33 153
2 34 151
2 35 168
2 36 28
2 37 227
2 38 31
2 39 224
2 40 243
2 41 155
2 42 39
2 43 9
2 44 189
2 45 70
2 46 80
2 47 164
2 48 252
2 49 254
2 50 107
2 51 156
2 52 19
2 53 134
2 54 215
2 55 184
2 56 225
2 57 14
2 58 100
2 59 5
2 60 129
2 61 95
2 62 58
2 63 160
2 64 124
2 65 66
2 66 167
2 67 54
2 68 111
2 69 92
2 70 14
2 71 155
2 72 116
2 73 128
2 74 8
2 75 88
2 76 81
2 77 168
2 78 86
2 79 110
2 80 225
2 81 53
2 82 25
2 83 111
2 84 240
2 85 181
2 86 265
2 87 229
2 88 115
2 89 258
2 90 37
3 4 101
3 5 122
3 6 76
3 7 75
3 8 149
3 9 66
3 10 95
3 11 160
3 12 43
3 13 266
3 14 7
3 15 201
3 16 8
3 17 209
3 18 168
3 19 133
3 20 113
3 21 97
3 22 155
3 23 267
3 24 40
3 25 154
3 26 28
3 27 56
3 28 131
3 29 40
3 30 13
3 31 23
3 32 226
3 33 114
3 34 257
3 35 219
3 36 212
3 37 239
3 38 262
3 39 163
3 40 136
3 41 200
3 42 169
3 43 34
3 44 199
3 45 10
3 46 93
3 47 232
3 48 78
3 49 74
3 50 73
3 51 78
3 52 13
3 53 199
3 54 133
3 55 70
3 56 265
3 57 26
3 58 6
3 59 193
3 60 33
3 61 248
3 62 101
3 63 32
3 64 36
3 65 34
3 66 197
3 67 153
3 68 95
3 69 65
3 70 182
3 71 22
3 72 252
3 73 0
3 74 30
