30 435
1 2 15
1 3 6
1 4 22
1 5 57
1 6 45
1 7 22
1 8 31
1 9 68
1 10 39
1 11 84
1 12 44
1 13 7
1 14 1
1 15 17
1 16 41
1 17 56
1 18 10
1 19 3
1 20 63
1 21 6
1 22 38
1 23 41
1 24 57
1 25 30
1 26 17
1 27 49
1 28 32
1 29 61
1 30 5
2 3 38
2 4 2
2 5 44
2 6 54
2 7 13
2 8 56
2 9 27
2 10 83
2 11 50
2 12 49
2 13 60
2 14 8
2 15 51
2 16 27
2 17 87
2 18 63
2 19 26
2 20 56
2 21 57
2 22 79
2 23 74
2 24 2
2 25 49
2 26 88
2 27 49
2 28 72
2 29 64
2 30 76
3 4 20
3 5 15
3 6 36
3 7 27
3 8 35
3 9 51
3 10 83
3 11 13
3 12 7
3 13 21
3 14 12
3 15 17
3 16 25
3 17 84
3 18 89
3 19 3
3 20 74
3 21 61
3 22 59
3 23 33
3 24 47
3 25 13
3 26 6
3 27 45
3 28 65
3 29 46
3 30 43
4 5 35
4 6 62
4 7 14
4 8 24
4 9 67
4 10 10
4 11 18
4 12 56
4 13 50
4 14 1
4 15 4
4 16 40
4 17 66
4 18 52
4 19 47
4 20 67
4 21 66
4 22 58
4 23 78
4 24 23
4 25 21
4 26 39
4 27 61
4 28 35
4 29 89
4 30 14
5 6 24
5 7 55
5 8 21
5 9 56
5 10 70
5 11 58
5 12 66
5 13 34
5 14 88
5 15 66
5 16 79
5 17 20
5 18 25
5 19 5
5 20 66
5 21 29
5 22 32
5 23 82
5 24 76
5 25 10
5 26 65
5 27 1
5 28 21
5 29 53
5 30 70
6 7 22
6 8 85
6 9 55
6 10 59
6 11 18
6 12 6
6 13 72
6 14 42
6 15 43
6 16 47
6 17 15
6 18 18
6 19 7
6 20 26
6 21 32
6 22 58
6 23 39
6 24 65
6 25 88
6 26 1
6 27 59
6 28 14
6 29 67
6 30 57
7 8 83
7 9 73
7 10 66
7 11 46
7 12 21
7 13 2
7 14 87
7 15 85
7 16 18
7 17 56
7 18 8
7 19 50
7 20 25
7 21 22
7 22 77
7 23 3
7 24 76
7 25 75
7 26 76
7 27 24
7 28 79
7 29 47
7 30 16
8 9 60
8 10 52
8 11 89
8 12 4
8 13 47
8 14 34
8 15 87
8 16 56
8 17 24
8 18 51
8 19 74
8 20 77
8 21 31
8 22 26
8 23 50
8 24 19
8 25 63
8 26 36
8 27 68
8 28 46
8 29 40
8 30 69
9 10 27
9 11 70
9 12 9
9 13 55
9 14 26
9 15 15
9 16 35
9 17 34
9 18 40
9 19 12
9 20 77
9 21 51
9 22 50
9 23 21
9 24 31
9 25 8
9 26 43
9 27 20
9 28 10
9 29 26
9 30 38
10 11 81
10 12 0
10 13 0
10 14 29
10 15 19
10 16 68
10 17 0
10 18 80
10 19 88
10 20 3
10 21 49
10 22 48
10 23 45
10 24 47
10 25 70
10 26 23
10 27 1
10 28 54
10 29 47
10 30 42
11 12 46
11 13 9
11 14 74
11 15 30
11 16 27
11 17 78
11 18 39
11 19 84
11 20 37
11 21 71
11 22 38
11 23 69
11 24 27
11 25 72
11 26 34
11 27 28
11 28 25
11 29 33
11 30 73
12 13 15
12 14 21
12 15 69
12 16 37
12 17 71
12 18 69
12 19 73
12 20 72
12 21 65
12 22 89
12 23 44
12 24 0
12 25 9
12 26 58
12 27 6
12 28 82
12 29 43
12 30 6
13 14 84
13 15 22
13 16 46
13 17 84
13 18 10
13 19 31
13 20 42
13 21 67
13 22 7
13 23 61
13 24 12
13 25 65
13 26 10
13 27 84
13 28 1
13 29 29
13 30 78
14 15 24
14 16 7
14 17 85
14 18 57
14 19 2
14 20 11
14 21 50
14 22 19
14 23 33
14 24 37
14 25 54
14 26 32
14 27 34
14 28 56
14 29 17
14 30 11
15 16 79
15 17 65
15 18 57
15 19 22
15 20 53
15 21 34
15 22 48
15 23 45
15 24 28
15 25 54
15 26 62
15 27 87
15 28 85
15 29 27
15 30 60
16 17 4
16 18 22
16 19 76
16 20 13
16 21 86
16 22 0
16 23 3
16 24 4
16 25 72
16 26 69
16 27 3
16 28 24
16 29 5
16 30 18
17 18 64
17 19 59
17 20 11
17 21 79
17 22 14
17 23 31
17 24 49
17 25 89
17 26 71
17 27 28
17 28 55
17 29 39
17 30 28
18 19 66
18 20 75
18 21 24
18 22 79
18 23 48
18 24 65
18 25 65
18 26 41
18 27 69
18 28 7
18 29 72
18 30 64
19 20 61
19 21 85
19 22 10
19 23 34
19 24 73
19 25 16
19 26 8
19 27 0
19 28 43
19 29 78
19 30 16
20 21 80
20 22 25
20 23 31
20 24 87
20 25 82
20 26 5
20 27 5
20 28 16
20 29 30
20 30 73
21 22 84
21 23 80
21 24 0
21 25 68
21 26 51
21 27 20
21 28 9
21 29 47
21 30 36
22 23 46
22 24 47
22 25 38
22 26 63
22 27 34
22 28 16
22 29 57
22 30 16
23 24 13
23 25 16
23 26 52
23 27 52
23 28 50
23 29 86
23 30 2
24 25 31
24 26 66
24 27 31
24 28 69
24 29 42
24 30 38
25 26 31
25 27 1
25 28 59
25 29 13
25 30 20
26 27 46
26 28 15
26 29 24
26 30 67
27 28 4
27 29 20
27 30 20
28 29 33
28 30 42
29 30 2
