20 190
1 2 4
1 3 0
1 4 49
1 5 21
1 6 58
1 7 16
1 8 51
1 9 17
1 10 59
1 11 27
1 12 2
1 13 46
1 14 30
1 15 23
1 16 0
1 17 35
1 18 50
1 19 59
1 20 11
2 3 25
2 4 1
2 5 47
2 6 34
2 7 11
2 8 2
2 9 35
2 10 53
2 11 4
2 12 36
2 13 48
2 14 53
2 15 12
2 16 24
2 17 47
2 18 32
2 19 10
2 20 48
3 4 9
3 5 34
3 6 48
3 7 52
3 8 4
3 9 56
3 10 28
3 11 9
3 12 7
3 13 20
3 14 47
3 15 40
3 16 53
3 17 32
3 18 3
3 19 34
3 20 41
4 5 43
4 6 25
4 7 29
4 8 48
4 9 54
4 10 58
4 11 26
4 12 53
4 13 21
4 14 21
4 15 40
4 16 10
4 17 27
4 18 58
4 19 7
4 20 31
5 6 35
5 7 54
5 8 51
5 9 34
5 10 46
5 11 42
5 12 52
5 13 18
5 14 23
5 15 3
5 16 59
5 17 6
5 18 24
5 19 51
5 20 6
6 7 44
6 8 23
6 9 36
6 10 21
6 11 14
6 12 19
6 13 21
6 14 51
6 15 40
6 16 19
6 17 21
6 18 27
6 19 42
6 20 49
7 8 6
7 9 16
7 10 16
7 11 44
7 12 14
7 13 39
7 14 28
7 15 59
7 16 31
7 17 17
7 18 51
7 19 33
7 20 5
8 9 13
8 10 8
8 11 0
8 12 51
8 13 54
8 14 9
8 15 4
8 16 46
8 17 6
8 18 44
8 19 43
8 20 23
9 10 25
9 11 20
9 12 21
9 13 24
9 14 36
9 15 28
9 16 23
9 17 36
9 18 27
9 19 18
9 20 25
10 11 22
10 12 23
10 13 40
10 14 59
10 15 24
10 16 33
10 17 8
10 18 9
10 19 59
10 20 44
11 12 47
11 13 5
11 14 28
11 15 21
11 16 42
11 17 24
11 18 22
11 19 24
11 20 51
12 13 4
12 14 42
12 15 34
12 16 28
12 17 35
12 18 17
12 19 52
12 20 50
13 14 26
13 15 31
13 16 50
13 17 33
13 18 27
13 19 30
13 20 20
14 15 53
14 16 5
14 17 16
14 18 35
14 19 20
14 20 26
15 16 44
15 17 47
15 18 23
15 19 33
15 20 43
16 17 34
16 18 23
16 19 15
16 20 9
17 18 3
17 19 33
17 20 46
18 19 58
18 20 49
19 20 51
