50 1225
1 2 83
1 3 40
1 4 31
1 5 91
1 6 39
1 7 90
1 8 6
1 9 123
1 10 12
1 11 49
1 12 12
1 13 21
1 14 48
1 15 41
1 16 79
1 17 90
1 18 57
1 19 147
1 20 39
1 21 143
1 22 36
1 23 65
1 24 129
1 25 116
1 26 15
1 27 103
1 28 118
1 29 25
1 30 125
1 31 35
1 32 56
1 33 13
1 34 60
1 35 22
1 36 31
1 37 94
1 38 0
1 39 149
1 40 6
1 41 32
1 42 98
1 43 32
1 44 142
1 45 31
1 46 78
1 47 80
1 48 70
1 49 66
1 50 27
2 3 62
2 4 43
2 5 71
2 6 21
2 7 6
2 8 68
2 9 43
2 10 136
2 11 60
2 12 100
2 13 11
2 14 1
2 15 41
2 16 26
2 17 37
2 18 56
2 19 39
2 20 35
2 21 23
2 22 106
2 23 29
2 24 42
2 25 4
2 26 93
2 27 32
2 28 50
2 29 85
2 30 27
2 31 104
2 32 91
2 33 0
2 34 139
2 35 62
2 36 118
2 37 113
2 38 41
2 39 133
2 40 7
2 41 4
2 42 144
2 43 102
2 44 9
2 45 56
2 46 48
2 47 111
2 48 62
2 49 31
2 50 130
3 4 0
3 5 15
3 6 32
3 7 15
3 8 61
3 9 130
3 10 34
3 11 22
3 12 66
3 13 104
3 14 89
3 15 129
3 16 78
3 17 53
3 18 80
3 19 84
3 20 87
3 21 70
3 22 130
3 23 23
3 24 23
3 25 88
3 26 85
3 27 106
3 28 3
3 29 49
3 30 62
3 31 126
3 32 9
3 33 149
3 34 65
3 35 81
3 36 102
3 37 11
3 38 68
3 39 80
3 40 99
3 41 99
3 42 138
3 43 20
3 44 120
3 45 33
3 46 17
3 47 6
3 48 121
3 49 138
3 50 49
4 5 35
4 6 114
4 7 30
4 8 128
4 9 9
4 10 102
4 11 109
4 12 4
4 13 130
4 14 113
4 15 1
4 16 99
4 17 116
4 18 54
4 19 146
4 20 98
4 21 3
4 22 35
4 23 149
4 24 76
4 25 116
4 26 57
4 27 86
4 28 81
4 29 128
4 30 100
4 31 120
4 32 149
4 33 93
4 34 21
4 35 96
4 36 60
4 37 67
4 38 99
4 39 60
4 40 124
4 41 137
4 42 141
4 43 6
