40 780
1 2 19
1 3 56
1 4 72
1 5 31
1 6 56
1 7 112
1 8 37
1 9 24
1 10 25
1 11 13
1 12 113
1 13 2
1 14 63
1 15 42
1 16 97
1 17 46
1 18 10
1 19 49
1 20 4
1 21 62
1 22 54
1 23 31
1 24 83
1 25 15
1 26 79
1 27 115
1 28 32
1 29 85
1 30 51
1 31 76
1 32 3
1 33 90
1 34 118
1 35 76
1 36 62
1 37 71
1 38 93
1 39 98
1 40 39
2 3 59
2 4 104
2 5 53
2 6 119
2 7 33
2 8 66
2 9 79
2 10 48
2 11 99
2 12 51
2 13 5
2 14 42
2 15 19
2 16 53
2 17 96
2 18 23
2 19 23
2 20 52
2 21 81
2 22 17
2 23 23
2 24 96
2 25 7
2 26 28
2 27 8
2 28 100
2 29 29
2 30 73
2 31 16
2 32 68
2 33 60
2 34 7
2 35 64
2 36 25
2 37 95
2 38 61
2 39 34
2 40 50
3 4 108
3 5 15
3 6 51
3 7 112
3 8 75
3 9 1
3 10 53
3 11 41
3 12 28
3 13 53
3 14 1
3 15 110
3 16 67
3 17 14
3 18 26
3 19 46
3 20 57
3 21 102
3 22 85
3 23 44
3 24 39
3 25 31
3 26 35
3 27 84
3 28 31
3 29 106
3 30 13
3 31 46
3 32 4
3 33 100
3 34 114
3 35 80
3 36 34
3 37 100
3 38 105
3 39 24
3 40 16
4 5 13
4 6 71
4 7 69
4 8 54
4 9 45
4 10 75
4 11 2
4 12 82
4 13 79
4 14 91
4 15 91
4 16 0
4 17 10
4 18 43
4 19 16
4 20 67
4 21 106
4 22 42
4 23 117
4 24 22
4 25 93
4 26 35
4 27 61
4 28 87
4 29 6
4 30 30
4 31 87
4 32 51
4 33 114
4 34 2
4 35 51
4 36 26
4 37 87
4 38 64
4 39 98
4 40 114
5 6 22
5 7 83
5 8 70
5 9 47
5 10 81
5 11 4
5 12 92
5 13 81
5 14 24
5 15 113
5 16 34
5 17 116
5 18 114
5 19 94
5 20 76
5 21 96
5 22 36
5 23 111
5 24 117
5 25 47
5 26 105
5 27 118
5 28 96
5 29 7
5 30 35
5 31 20
5 32 53
5 33 83
5 34 32
5 35 112
5 36 94
5 37 100
5 38 62
5 39 28
5 40 5
6 7 107
6 8 72
6 9 50
6 10 18
6 11 41
6 12 16
6 13 52
6 14 87
6 15 57
6 16 3
6 17 85
6 18 67
6 19 60
6 20 11
6 21 96
6 22 108
6 23 81
6 24 87
6 25 72
6 26 77
6 27 103
6 28 86
6 29 86
6 30 117
6 31 57
6 32 28
6 33 30
6 34 90
6 35 84
6 36 13
6 37 13
6 38 116
6 39 113
6 40 68
7 8 56
7 9 89
7 10 68
7 11 14
7 12 47
7 13 84
7 14 113
7 15 66
7 16 102
7 17 109
7 18 62
7 19 43
7 20 50
7 21 42
7 22 66
7 23 43
7 24 19
7 25 51
7 26 33
7 27 55
7 28 0
7 29 52
7 30 86
7 31 13
7 32 25
7 33 46
7 34 105
7 35 90
7 36 47
7 37 78
7 38 99
7 39 92
7 40 40
8 9 105
8 10 25
8 11 114
8 12 119
8 13 1
8 14 60
8 15 20
8 16 105
8 17 13
8 18 11
8 19 91
8 20 117
8 21 107
8 22 34
8 23 29
8 24 116
8 25 99
8 26 53
8 27 119
8 28 46
8 29 18
8 30 100
8 31 30
8 32 12
8 33 107
8 34 25
8 35 27
8 36 100
8 37 24
8 38 62
8 39 32
8 40 9
9 10 39
9 11 32
9 12 93
9 13 85
9 14 60
9 15 85
9 16 92
9 17 108
9 18 105
9 19 62
9 20 51
9 21 58
9 22 58
9 23 37
9 24 81
9 25 113
9 26 6
9 27 113
9 28 73
9 29 58
9 30 38
9 31 62
9 32 33
9 33 46
9 34 84
9 35 66
9 36 57
9 37 38
9 38 119
9 39 55
9 40 13
10 11 64
10 12 53
10 13 110
10 14 17
10 15 94
10 16 96
10 17 35
10 18 40
10 19 54
10 20 14
10 21 25
10 22 80
10 23 24
10 24 104
10 25 90
10 26 76
10 27 116
10 28 42
10 29 85
10 30 52
10 31 112
10 32 29
10 33 52
10 34 112
10 35 51
10 36 89
10 37 36
10 38 74
10 39 96
10 40 45
11 12 118
11 13 56
11 14 51
11 15 97
11 16 81
11 17 25
11 18 48
11 19 101
11 20 61
11 21 57
11 22 91
11 23 98
11 24 48
11 25 71
11 26 60
11 27 54
11 28 49
11 29 22
11 30 117
11 31 28
11 32 10
11 33 19
11 34 76
11 35 97
11 36 27
11 37 42
11 38 45
11 39 32
11 40 1
12 13 46
12 14 69
12 15 81
12 16 0
12 17 101
12 18 1
12 19 66
12 20 109
12 21 56
12 22 81
12 23 57
12 24 45
12 25 80
12 26 108
12 27 28
12 28 101
12 29 17
12 30 56
12 31 102
12 32 5
12 33 0
12 34 15
12 35 104
12 36 10
12 37 103
12 38 97
12 39 110
12 40 98
13 14 25
13 15 87
13 16 94
13 17 88
13 18 66
13 19 36
13 20 87
13 21 90
13 22 46
13 23 17
13 24 69
13 25 92
13 26 17
13 27 9
13 28 97
13 29 119
13 30 90
13 31 101
13 32 30
13 33 23
13 34 7
13 35 41
13 36 51
13 37 65
13 38 57
13 39 72
13 40 87
14 15 73
14 16 59
14 17 47
14 18 70
14 19 48
14 20 18
14 21 0
14 22 68
14 23 78
14 24 44
14 25 103
14 26 33
14 27 20
14 28 7
14 29 46
14 30 35
14 31 5
14 32 91
14 33 31
14 34 54
14 35 109
14 36 70
14 37 58
14 38 12
14 39 119
14 40 63
15 16 81
15 17 81
15 18 60
15 19 76
15 20 42
15 21 27
15 22 56
15 23 72
15 24 17
15 25 118
15 26 26
15 27 50
15 28 72
15 29 57
15 30 87
15 31 30
15 32 111
15 33 114
15 34 18
15 35 58
15 36 20
15 37 62
15 38 91
15 39 103
15 40 69
16 17 45
16 18 63
16 19 44
16 20 105
16 21 25
16 22 110
16 23 5
16 24 105
16 25 34
16 26 107
16 27 91
16 28 92
16 29 39
16 30 0
16 31 8
16 32 102
16 33 102
16 34 82
16 35 2
16 36 86
16 37 78
16 38 68
16 39 44
16 40 22
17 18 49
17 19 97
17 20 77
17 21 108
17 22 60
17 23 111
17 24 28
17 25 0
17 26 107
17 27 84
17 28 53
17 29 50
17 30 45
17 31 119
17 32 79
17 33 46
17 34 31
17 35 84
17 36 91
17 37 60
17 38 65
17 39 107
17 40 61
18 19 60
18 20 85
18 21 1
18 22 54
18 23 24
18 24 66
18 25 62
18 26 55
18 27 62
18 28 13
18 29 9
18 30 31
18 31 45
18 32 111
18 33 22
18 34 41
18 35 16
18 36 57
18 37 43
18 38 34
18 39 19
18 40 112
19 20 114
19 21 70
19 22 11
19 23 19
19 24 36
19 25 59
19 26 34
19 27 56
19 28 64
19 29 113
19 30 31
19 31 112
19 32 5
19 33 39
19 34 60
19 35 58
19 36 36
19 37 42
19 38 76
19 39 47
19 40 85
20 21 35
20 22 62
20 23 6
20 24 71
20 25 102
20 26 63
20 27 47
20 28 42
20 29 8
20 30 42
20 31 14
20 32 55
20 33 108
20 34 40
20 35 14
20 36 5
20 37 59
20 38 65
20 39 67
20 40 38
21 22 16
21 23 26
21 24 53
21 25 69
21 26 92
21 27 45
21 28 76
21 29 61
21 30 20
21 31 89
21 32 17
21 33 110
21 34 34
21 35 58
21 36 78
21 37 82
21 38 58
21 39 10
21 40 112
22 23 24
22 24 112
22 25 118
22 26 109
22 27 94
22 28 16
22 29 110
22 30 97
22 31 109
22 32 2
22 33 28
22 34 42
22 35 32
22 36 103
22 37 88
22 38 33
22 39 11
22 40 37
23 24 43
23 25 43
23 26 106
23 27 3
23 28 14
23 29 12
23 30 45
23 31 116
23 32 38
23 33 79
23 34 25
23 35 10
23 36 63
23 37 76
23 38 13
23 39 52
23 40 69
24 25 94
24 26 85
24 27 30
24 28 119
24 29 22
24 30 110
24 31 18
24 32 27
24 33 5
24 34 30
24 35 100
24 36 61
24 37 63
24 38 32
24 39 42
24 40 110
25 26 88
25 27 112
25 28 93
25 29 100
25 30 87
25 31 97
25 32 27
25 33 84
25 34 114
25 35 74
25 36 119
25 37 85
25 38 17
25 39 115
25 40 22
26 27 79
26 28 98
26 29 64
26 30 81
26 31 55
26 32 9
26 33 111
26 34 66
26 35 71
26 36 6
26 37 83
26 38 34
26 39 29
26 40 66
27 28 77
27 29 6
27 30 9
27 31 41
27 32 11
27 33 3
27 34 116
27 35 26
27 36 90
27 37 83
27 38 99
27 39 100
27 40 63
28 29 22
28 30 87
28 31 55
28 32 16
28 33 2
28 34 33
28 35 45
28 36 76
28 37 33
28 38 82
28 39 45
28 40 45
29 30 34
29 31 78
29 32 109
29 33 21
29 34 62
29 35 14
29 36 24
29 37 44
29 38 106
29 39 98
29 40 12
30 31 31
30 32 88
30 33 71
30 34 77
30 35 94
30 36 70
30 37 34
30 38 63
30 39 93
30 40 34
31 32 64
31 33 8
31 34 3
31 35 110
31 36 28
31 37 27
31 38 80
31 39 103
31 40 86
32 33 97
32 34 14
32 35 18
32 36 29
32 37 96
32 38 84
32 39 104
32 40 118
33 34 91
33 35 102
33 36 91
33 37 76
33 38 55
33 39 109
33 40 3
34 35 106
34 36 10
34 37 71
34 38 99
34 39 67
34 40 29
35 36 27
35 37 8
35 38 58
35 39 51
35 40 82
36 37 19
36 38 39
36 39 26
36 40 4
37 38 86
37 39 15
37 40 53
38 39 8
38 40 24
39 40 22
