20 190
1 2 34
1 3 3
1 4 0
1 5 23
1 6 17
1 7 17
1 8 1
1 9 36
1 10 59
1 11 15
1 12 4
1 13 47
1 14 35
1 15 18
1 16 11
1 17 59
1 18 35
1 19 51
1 20 15
2 3 39
2 4 9
2 5 18
2 6 55
2 7 7
2 8 25
2 9 35
2 10 45
2 11 31
2 12 28
2 13 0
2 14 12
2 15 31
2 16 33
2 17 1
2 18 55
2 19 6
2 20 33
3 4 17
3 5 6
3 6 46
3 7 1
3 8 54
3 9 47
3 10 25
3 11 10
3 12 35
3 13 0
3 14 58
3 15 27
3 16 33
3 17 33
3 18 3
3 19 4
3 20 1
4 5 10
4 6 41
4 7 56
4 8 45
4 9 7
4 10 5
4 11 19
4 12 42
4 13 56
4 14 41
4 15 0
4 16 46
4 17 27
4 18 21
4 19 2
4 20 43
5 6 36
5 7 54
5 8 45
5 9 32
5 10 56
5 11 22
5 12 34
5 13 11
5 14 30
5 15 21
5 16 39
5 17 4
5 18 3
5 19 43
5 20 7
6 7 8
6 8 3
6 9 6
6 10 41
6 11 23
6 12 55
6 13 42
6 14 10
6 15 41
6 16 11
6 17 16
6 18 27
6 19 42
6 20 1
7 8 6
7 9 32
7 10 26
7 11 48
7 12 34
7 13 32
7 14 42
7 15 24
7 16 22
7 17 44
7 18 11
7 19 31
7 20 12
8 9 21
8 10 42
8 11 12
8 12 35
8 13 36
8 14 53
8 15 38
8 16 52
8 17 52
8 18 43
8 19 50
8 20 50
9 10 45
9 11 35
9 12 32
9 13 23
9 14 38
9 15 28
9 16 43
9 17 16
9 18 13
9 19 2
9 20 25
10 11 40
10 12 37
10 13 42
10 14 48
10 15 12
10 16 21
10 17 52
10 18 20
10 19 15
10 20 22
11 12 53
11 13 28
11 14 35
11 15 20
11 16 41
11 17 8
11 18 59
11 19 39
11 20 52
12 13 9
12 14 33
12 15 53
12 16 20
12 17 20
12 18 34
12 19 58
12 20 27
13 14 17
13 15 6
13 16 10
13 17 57
13 18 56
13 19 54
13 20 1
14 15 50
14 16 45
14 17 52
14 18 15
14 19 3
14 20 8
15 16 37
15 17 49
15 18 29
15 19 17
15 20 58
16 17 20
16 18 34
16 19 30
16 20 32
17 18 52
17 19 19
17 20 40
18 19 54
18 20 2
19 20 6
