20 190
1 2 25
1 3 16
1 4 27
1 5 17
1 6 55
1 7 13
1 8 12
1 9 33
1 10 7
1 11 18
1 12 24
1 13 45
1 14 28
1 15 48
1 16 32
1 17 45
1 18 44
1 19 4
1 20 34
2 3 12
2 4 1
2 5 10
2 6 37
2 7 53
2 8 39
2 9 20
2 10 17
2 11 27
2 12 24
2 13 56
2 14 17
2 15 3
2 16 6
2 17 43
2 18 50
2 19 50
2 20 0
3 4 15
3 5 32
3 6 23
3 7 27
3 8 6
3 9 25
3 10 43
3 11 10
3 12 57
3 13 27
3 14 44
3 15 53
3 16 14
3 17 7
3 18 55
3 19 15
3 20 0
4 5 40
4 6 48
4 7 27
4 8 56
4 9 31
4 10 5
4 11 53
4 12 7
4 13 50
4 14 35
4 15 59
4 16 1
4 17 48
4 18 3
4 19 8
4 20 23
5 6 17
5 7 4
5 8 8
5 9 50
5 10 32
5 11 14
5 12 19
5 13 25
5 14 53
5 15 26
5 16 38
5 17 59
5 18 17
5 19 43
5 20 18
6 7 48
6 8 10
6 9 47
6 10 46
6 11 32
6 12 44
6 13 40
6 14 8
6 15 4
6 16 33
6 17 1
6 18 31
6 19 41
6 20 11
7 8 34
7 9 8
7 10 19
7 11 32
7 12 20
7 13 50
7 14 18
7 15 59
7 16 45
7 17 8
7 18 38
7 19 39
7 20 34
8 9 55
8 10 54
8 11 31
8 12 52
8 13 54
8 14 36
8 15 4
8 16 28
8 17 13
8 18 57
8 19 1
8 20 26
9 10 21
9 11 54
9 12 20
9 13 42
9 14 17
9 15 47
9 16 17
9 17 4
9 18 10
9 19 46
9 20 39
10 11 35
10 12 21
10 13 3
10 14 35
10 15 17
10 16 6
10 17 40
10 18 49
10 19 58
10 20 1
11 12 39
11 13 36
11 14 8
11 15 5
11 16 37
11 17 27
11 18 29
11 19 50
11 20 47
12 13 21
12 14 23
12 15 10
12 16 0
12 17 49
12 18 16
12 19 53
12 20 23
13 14 43
13 15 12
13 16 4
13 17 58
13 18 54
13 19 34
13 20 4
14 15 44
14 16 34
14 17 28
14 18 23
14 19 17
14 20 49
15 16 21
15 17 44
15 18 33
15 19 51
15 20 35
16 17 14
16 18 2
16 19 19
16 20 19
17 18 18
17 19 48
17 20 57
18 19 43
18 20 30
19 20 50
