90 4005
1 2 132
1 3 143
1 4 255
1 5 151
1 6 253
1 7 136
1 8 156
1 9 253
1 10 129
1 11 167
1 12 259
1 13 88
1 14 259
1 15 131
1 16 257
1 17 47
1 18 201
1 19 144
1 20 109
1 21 50
1 22 36
1 23 137
1 24 160
1 25 138
1 26 106
1 27 257
1 28 219
1 29 92
1 30 235
1 31 240
1 32 166
1 33 116
1 34 130
1 35 261
1 36 57
1 37 22
1 38 267
1 39 2
1 40 171
1 41 90
1 42 212
1 43 211
1 44 145
1 45 14
1 46 106
1 47 51
1 48 190
1 49 14
1 50 76
1 51 88
1 52 174
1 53 181
1 54 229
1 55 269
1 56 46
1 57 53
1 58 62
1 59 67
1 60 2
1 61 44
1 62 191
1 63 251
1 64 265
1 65 187
1 66 79
1 67 160
1 68 5
1 69 211
1 70 110
1 71 147
1 72 139
1 73 165
1 74 183
1 75 17
1 76 214
1 77 29
1 78 152
1 79 71
1 80 146
1 81 27
1 82 55
1 83 202
1 84 217
1 85 227
1 86 151
1 87 80
1 88 52
1 89 248
1 90 157
2 3 22
2 4 64
2 5 220
2 6 128
2 7 20
2 8 101
2 9 99
2 10 15
2 11 193
2 12 258
2 13 230
2 14 193
2 15 131
2 16 54
2 17 108
2 18 14
2 19 8
2 20 230
2 21 228
2 22 215
2 23 226
2 24 89
2 25 25
2 26 261
2 27 50
2 28 141
2 29 59
2 30 139
2 31 185
2 32 248
2 33 182
2 34 42
2 35 82
2 36 249
2 37 156
2 38 116
2 39 222
2 40 240
2 41 264
2 42 22
2 43 122
2 44 263
2 45 214
2 46 107
2 47 198
2 48 49
2 49 41
2 50 131
2 51 170
2 52 57
2 53 116
2 54 103
2 55 106
2 56 32
2 57 67
2 58 50
2 59 82
2 60 85
2 61 266
2 62 34
2 63 8
2 64 217
2 65 227
2 66 154
2 67 93
2 68 142
2 69 267
2 70 232
2 71 22
2 72 0
2 73 206
2 74 160
2 75 208
2 76 85
2 77 7
2 78 82
2 79 177
2 80 145
2 81 259
2 82 87
2 83 65
2 84 98
2 85 51
2 86 70
2 87 185
2 88 171
2 89 69
2 90 152
3 4 16
3 5 216
3 6 165
3 7 245
3 8 257
3 9 171
3 10 14
3 11 187
3 12 124
3 13 66
3 14 116
3 15 90
3 16 239
3 17 206
3 18 5
3 19 44
3 20 198
3 21 243
3 22 40
3 23 2
3 24 210
3 25 91
3 26 269
3 27 114
3 28 59
3 29 156
3 30 197
3 31 57
3 32 44
3 33 220
3 34 233
3 35 16
3 36 249
3 37 151
3 38 43
3 39 222
3 40 164
3 41 204
3 42 58
3 43 83
3 44 54
3 45 257
3 46 201
3 47 86
3 48 66
3 49 74
3 50 31
3 51 255
3 52 80
3 53 244
3 54 110
3 55 193
3 56 10
3 57 186
3 58 212
3 59 203
3 60 254
3 61 86
3 62 82
3 63 86
3 64 62
3 65 25
3 66 90
3 67 257
3 68 265
3 69 18
3 70 10
3 71 137
3 72 267
3 73 155
3 74 25
3 75 243
3 76 41
3 77 230
3 78 78
3 79 139
3 80 110
3 81 80
3 82 54
3 83 172
3 84 126
3 85 57
3 86 20
3 87 268
3 88 216
3 89 228
3 90 75
4 5 209
4 6 11
4 7 168
4 8 102
4 9 199
4 10 129
4 11 56
4 12 195
4 13 102
4 14 131
4 15 176
4 16 197
4 17 169
4 18 154
4 19 29
4 20 235
4 21 132
4 22 178
4 23 168
4 24 50
4 25 179
4 26 244
4 27 132
4 28 169
4 29 154
4 30 143
4 31 36
4 32 85
4 33 35
4 34 148
4 35 181
4 36 182
4 37 116
4 38 232
4 39 57
4 40 0
4 41 22
4 42 225
4 43 24
4 44 229
4 45 78
4 46 269
4 47 259
4 48 199
4 49 36
4 50 177
4 51 10
4 52 176
4 53 258
4 54 3
4 55 250
4 56 5
4 57 13
4 58 178
4 59 70
4 60 25
4 61 127
4 62 184
4 63 164
4 64 202
4 65 240
4 66 69
4 67 197
4 68 45
4 69 13
4 70 58
4 71 102
4 72 173
4 73 17
4 74 58
4 75 98
4 76 12
4 77 238
4 78 46
4 79 99
4 80 139
4 81 198
4 82 200
4 83 212
4 84 213
4 85 214
4 86 85
4 87 223
4 88 228
4 89 181
4 90 255
5 6 227
5 7 202
5 8 5
5 9 48
5 10 130
5 11 68
5 12 260
5 13 141
5 14 104
5 15 116
5 16 68
5 17 48
5 18 54
5 19 137
5 20 175
5 21 173
5 22 72
5 23 0
5 24 244
5 25 180
5 26 147
5 27 72
5 28 191
5 29 28
5 30 29
5 31 95
5 32 46
5 33 27
5 34 208
5 35 244
5 36 203
5 37 265
5 38 16
5 39 188
5 40 200
5 41 228
5 42 176
5 43 117
5 44 28
5 45 106
5 46 25
5 47 175
5 48 225
5 49 252
5 50 158
5 51 191
5 52 2
5 53 239
5 54 31
5 55 73
5 56 247
5 57 99
5 58 99
5 59 251
5 60 149
5 61 210
5 62 154
5 63 252
5 64 19
5 65 32
5 66 33
5 67 45
5 68 115
5 69 48
5 70 124
5 71 78
5 72 159
5 73 12
5 74 226
5 75 158
5 76 178
5 77 252
5 78 4
5 79 99
5 80 27
5 81 104
5 82 145
5 83 24
5 84 13
5 85 149
5 86 208
5 87 36
5 88 5
5 89 11
5 90 47
6 7 184
6 8 227
6 9 185
6 10 218
6 11 115
6 12 165
6 13 192
6 14 157
6 15 127
6 16 147
6 17 131
6 18 43
6 19 264
6 20 222
6 21 120
6 22 254
6 23 242
6 24 180
6 25 26
6 26 11
6 27 125
6 28 244
6 29 238
6 30 193
6 31 96
6 32 147
6 33 246
6 34 99
6 35 31
6 36 66
6 37 59
6 38 96
6 39 111
6 40 0
6 41 150
6 42 134
6 43 9
6 44 43
6 45 14
6 46 151
6 47 111
6 48 208
6 49 176
6 50 252
6 51 201
6 52 207
6 53 248
6 54 83
6 55 268
6 56 114
6 57 227
6 58 63
6 59 102
6 60 209
6 61 181
6 62 144
6 63 118
6 64 11
6 65 111
6 66 161
6 67 173
6 68 216
6 69 73
6 70 166
6 71 236
6 72 93
6 73 157
6 74 204
6 75 30
