80 3160
1 2 201
1 3 15
1 4 236
1 5 183
1 6 33
1 7 236
1 8 191
1 9 192
1 10 232
1 11 139
1 12 139
1 13 184
1 14 200
1 15 57
1 16 183
1 17 222
1 18 172
1 19 126
1 20 219
1 21 55
1 22 56
1 23 192
1 24 233
1 25 76
1 26 189
1 27 111
1 28 149
1 29 131
1 30 19
1 31 19
1 32 9
1 33 45
1 34 59
1 35 216
1 36 39
1 37 197
1 38 184
1 39 134
1 40 208
1 41 125
1 42 222
1 43 236
1 44 1
1 45 190
1 46 202
1 47 57
1 48 222
1 49 160
1 50 170
1 51 162
1 52 18
1 53 85
1 54 56
1 55 131
1 56 190
1 57 144
1 58 90
1 59 173
1 60 180
1 61 33
1 62 67
1 63 29
1 64 122
1 65 44
1 66 196
1 67 111
1 68 190
1 69 18
1 70 19
1 71 209
1 72 173
1 73 76
1 74 147
1 75 148
1 76 82
1 77 151
1 78 2
1 79 235
1 80 156
2 3 93
2 4 100
2 5 154
2 6 93
2 7 151
2 8 100
2 9 119
2 10 221
2 11 41
2 12 119
2 13 222
2 14 20
2 15 125
2 16 16
2 17 26
2 18 8
2 19 63
2 20 110
2 21 62
2 22 199
2 23 54
2 24 227
2 25 156
2 26 118
2 27 60
2 28 48
2 29 108
2 30 5
2 31 172
2 32 5
2 33 164
2 34 194
2 35 128
2 36 11
2 37 116
2 38 221
2 39 73
2 40 37
2 41 228
2 42 178
2 43 210
2 44 107
2 45 4
2 46 35
2 47 239
2 48 62
2 49 65
2 50 167
2 51 52
2 52 99
2 53 175
2 54 24
2 55 144
2 56 123
2 57 198
2 58 50
2 59 147
2 60 219
2 61 201
2 62 170
2 63 24
2 64 213
2 65 105
2 66 51
2 67 185
2 68 39
2 69 206
2 70 75
2 71 186
2 72 206
2 73 154
2 74 90
2 75 122
2 76 139
2 77 206
2 78 79
2 79 224
2 80 45
3 4 132
3 5 91
3 6 111
3 7 34
3 8 53
3 9 160
3 10 151
3 11 207
3 12 197
3 13 114
3 14 32
3 15 182
3 16 48
3 17 204
3 18 152
3 19 96
3 20 214
3 21 132
3 22 208
3 23 231
3 24 189
3 25 103
3 26 147
3 27 42
3 28 112
3 29 147
3 30 39
3 31 15
3 32 8
3 33 40
3 34 6
3 35 58
3 36 91
3 37 13
3 38 69
3 39 76
3 40 125
3 41 204
3 42 30
3 43 45
3 44 165
3 45 19
3 46 5
3 47 115
3 48 144
3 49 189
3 50 185
3 51 130
3 52 26
3 53 93
3 54 134
3 55 237
3 56 54
3 57 44
3 58 159
3 59 100
3 60 4
3 61 227
3 62 180
3 63 238
3 64 107
3 65 141
3 66 102
3 67 174
3 68 164
3 69 229
3 70 98
3 71 21
3 72 7
