100 4950
1 2 132
1 3 84
1 4 146
1 5 14
1 6 252
1 7 45
1 8 93
1 9 290
1 10 8
1 11 168
1 12 133
1 13 27
1 14 84
1 15 162
1 16 29
1 17 210
1 18 81
1 19 294
1 20 121
1 21 275
1 22 194
1 23 7
1 24 155
1 25 23
1 26 238
1 27 279
1 28 139
1 29 52
1 30 116
1 31 47
1 32 253
1 33 113
1 34 129
1 35 215
1 36 83
1 37 249
1 38 60
1 39 48
1 40 93
1 41 93
1 42 149
1 43 108
1 44 53
1 45 145
1 46 115
1 47 100
1 48 252
1 49 96
1 50 210
1 51 156
1 52 181
1 53 80
1 54 88
1 55 17
1 56 234
1 57 106
1 58 225
1 59 5
1 60 5
1 61 190
1 62 69
1 63 214
1 64 256
1 65 62
1 66 217
1 67 105
1 68 96
1 69 63
1 70 179
1 71 199
1 72 214
1 73 289
1 74 168
1 75 212
1 76 248
1 77 184
1 78 143
1 79 21
1 80 260
1 81 68
1 82 83
1 83 192
1 84 16
1 85 289
1 86 277
1 87 198
1 88 34
1 89 294
1 90 165
1 91 230
1 92 298
1 93 70
1 94 247
1 95 183
1 96 100
1 97 93
1 98 212
1 99 191
1 100 11
2 3 104
2 4 226
2 5 142
2 6 291
2 7 64
2 8 19
2 9 9
2 10 195
2 11 175
2 12 70
2 13 249
2 14 278
2 15 232
2 16 295
2 17 129
2 18 19
2 19 273
2 20 241
2 21 118
2 22 44
2 23 24
2 24 92
2 25 10
2 26 53
2 27 138
2 28 64
2 29 72
2 30 63
2 31 257
2 32 153
2 33 0
2 34 291
2 35 287
2 36 6
2 37 281
2 38 214
2 39 141
2 40 165
2 41 211
2 42 227
2 43 234
2 44 105
2 45 272
2 46 252
2 47 38
2 48 8
2 49 38
2 50 104
2 51 118
2 52 207
2 53 76
2 54 223
2 55 107
2 56 293
2 57 277
2 58 187
2 59 54
2 60 87
2 61 170
2 62 231
2 63 175
2 64 259
2 65 18
2 66 168
2 67 176
2 68 74
2 69 109
2 70 72
2 71 55
2 72 295
2 73 151
2 74 103
2 75 81
2 76 91
2 77 62
2 78 214
2 79 286
2 80 201
2 81 265
2 82 0
2 83 144
2 84 212
2 85 229
2 86 75
2 87 125
2 88 246
2 89 280
2 90 62
2 91 117
2 92 281
2 93 289
2 94 205
2 95 95
2 96 187
2 97 220
2 98 9
2 99 49
2 100 112
3 4 258
3 5 99
3 6 78
3 7 141
3 8 100
3 9 176
3 10 97
3 11 70
3 12 49
3 13 37
3 14 45
3 15 159
3 16 217
3 17 247
3 18 20
3 19 136
3 20 190
3 21 186
3 22 110
3 23 19
3 24 295
3 25 270
3 26 20
3 27 160
3 28 61
3 29 124
3 30 283
3 31 251
3 32 160
3 33 256
3 34 201
3 35 286
3 36 27
3 37 236
3 38 51
3 39 299
3 40 18
3 41 200
3 42 182
3 43 128
3 44 64
3 45 220
3 46 171
3 47 280
3 48 93
3 49 50
3 50 25
3 51 110
3 52 150
3 53 238
3 54 223
3 55 275
3 56 69
3 57 53
3 58 181
3 59 135
3 60 159
3 61 131
3 62 84
3 63 209
3 64 14
3 65 113
3 66 274
3 67 180
3 68 142
3 69 231
3 70 293
3 71 234
3 72 161
3 73 292
3 74 36
3 75 231
3 76 15
3 77 227
3 78 62
3 79 232
3 80 275
3 81 183
3 82 80
3 83 12
3 84 147
3 85 0
3 86 201
3 87 297
3 88 257
3 89 69
3 90 124
3 91 48
3 92 82
3 93 32
3 94 237
3 95 104
3 96 260
3 97 195
3 98 299
3 99 241
3 100 118
4 5 114
4 6 98
4 7 79
4 8 50
4 9 53
4 10 165
4 11 210
4 12 169
4 13 33
4 14 222
4 15 135
4 16 142
4 17 54
4 18 180
4 19 112
4 20 281
4 21 245
4 22 241
4 23 243
4 24 106
4 25 9
4 26 57
4 27 85
4 28 86
4 29 83
4 30 192
4 31 121
4 32 107
4 33 184
4 34 9
4 35 143
4 36 266
4 37 129
4 38 94
4 39 38
4 40 6
4 41 26
4 42 126
4 43 192
4 44 152
4 45 121
4 46 160
4 47 162
4 48 129
4 49 149
4 50 238
4 51 233
4 52 96
4 53 225
4 54 23
4 55 216
4 56 246
4 57 219
4 58 66
4 59 90
4 60 191
4 61 126
4 62 295
4 63 32
4 64 92
4 65 29
4 66 44
4 67 298
4 68 79
4 69 182
4 70 149
4 71 195
4 72 165
4 73 233
4 74 71
4 75 270
4 76 45
4 77 275
4 78 142
4 79 231
4 80 183
4 81 93
4 82 274
4 83 182
4 84 13
4 85 58
4 86 72
4 87 280
4 88 240
4 89 44
4 90 228
4 91 212
4 92 189
4 93 106
4 94 189
4 95 293
4 96 152
4 97 251
4 98 282
4 99 18
4 100 45
5 6 202
5 7 11
5 8 106
5 9 251
5 10 262
5 11 274
5 12 268
5 13 15
5 14 294
5 15 104
5 16 214
5 17 81
5 18 139
5 19 225
5 20 264
5 21 168
5 22 205
5 23 159
5 24 105
5 25 26
5 26 259
5 27 6
5 28 110
5 29 60
5 30 98
5 31 149
5 32 52
5 33 74
5 34 105
5 35 291
5 36 261
5 37 29
5 38 234
5 39 147
5 40 116
5 41 44
5 42 103
5 43 58
5 44 131
5 45 274
5 46 92
5 47 205
5 48 4
