40 780
1 2 75
1 3 27
1 4 6
1 5 113
1 6 2
1 7 3
1 8 67
1 9 76
1 10 48
1 11 22
1 12 49
1 13 52
1 14 5
1 15 13
1 16 89
1 17 34
1 18 75
1 19 118
1 20 74
1 21 0
1 22 117
1 23 104
1 24 76
1 25 13
1 26 82
1 27 89
1 28 35
1 29 62
1 30 100
1 31 35
1 32 33
1 33 30
1 34 119
1 35 63
1 36 96
1 37 18
1 38 86
1 39 50
1 40 80
2 3 84
2 4 6
2 5 109
2 6 73
2 7 45
2 8 30
2 9 112
2 10 32
2 11 110
2 12 27
2 13 59
2 14 89
2 15 59
2 16 88
2 17 79
2 18 25
2 19 118
2 20 97
2 21 56
2 22 4
2 23 96
2 24 68
2 25 65
2 26 107
2 27 44
2 28 37
2 29 75
2 30 117
2 31 115
2 32 68
2 33 53
2 34 75
2 35 53
2 36 107
2 37 47
2 38 60
2 39 96
2 40 42
3 4 70
3 5 70
3 6 109
3 7 67
3 8 2
3 9 28
3 10 74
3 11 58
3 12 59
3 13 84
3 14 99
3 15 54
3 16 55
3 17 84
3 18 107
3 19 109
3 20 97
3 21 20
3 22 29
3 23 105
3 24 69
3 25 51
3 26 117
3 27 43
3 28 32
3 29 43
3 30 18
3 31 109
3 32 118
3 33 116
3 34 119
3 35 70
3 36 114
3 37 91
3 38 115
3 39 34
3 40 102
4 5 100
4 6 53
4 7 58
4 8 0
4 9 112
4 10 37
4 11 20
4 12 80
4 13 67
4 14 109
4 15 87
4 16 57
4 17 54
4 18 56
4 19 102
4 20 111
4 21 97
4 22 68
4 23 25
4 24 44
4 25 22
4 26 69
4 27 106
4 28 9
4 29 59
4 30 27
4 31 28
4 32 2
4 33 68
4 34 48
4 35 44
4 36 52
4 37 68
4 38 35
4 39 71
4 40 115
5 6 54
5 7 30
5 8 49
5 9 36
5 10 46
5 11 10
5 12 76
5 13 83
5 14 72
5 15 26
5 16 72
5 17 22
5 18 105
5 19 56
5 20 78
5 21 68
5 22 89
5 23 79
5 24 4
5 25 97
5 26 28
5 27 20
5 28 81
5 29 26
5 30 107
5 31 4
5 32 91
5 33 19
5 34 114
5 35 88
5 36 43
5 37 108
5 38 93
5 39 64
5 40 97
6 7 68
6 8 95
6 9 38
6 10 37
6 11 20
6 12 66
6 13 90
6 14 74
6 15 96
6 16 95
6 17 113
6 18 34
6 19 117
6 20 74
6 21 50
6 22 80
6 23 17
6 24 20
6 25 42
6 26 103
6 27 39
6 28 30
6 29 17
6 30 70
6 31 81
6 32 67
6 33 15
6 34 0
6 35 33
6 36 44
6 37 45
6 38 20
6 39 26
6 40 40
7 8 72
7 9 88
7 10 8
7 11 15
7 12 76
7 13 62
7 14 47
7 15 19
7 16 105
7 17 14
7 18 30
7 19 43
7 20 15
7 21 14
7 22 5
7 23 65
7 24 15
7 25 22
7 26 115
7 27 82
7 28 19
7 29 28
7 30 17
7 31 89
7 32 93
7 33 30
7 34 19
7 35 66
7 36 98
7 37 47
7 38 110
7 39 59
7 40 8
8 9 41
8 10 115
8 11 37
8 12 57
8 13 1
8 14 55
8 15 36
8 16 61
8 17 13
8 18 80
8 19 46
8 20 93
8 21 104
8 22 115
8 23 81
8 24 36
8 25 10
8 26 55
8 27 66
8 28 114
8 29 15
8 30 62
8 31 94
8 32 36
8 33 96
8 34 88
8 35 51
8 36 5
8 37 98
8 38 63
8 39 26
8 40 4
9 10 30
9 11 23
9 12 93
9 13 53
9 14 32
9 15 27
9 16 66
9 17 76
9 18 68
9 19 63
9 20 22
9 21 102
9 22 29
9 23 50
9 24 87
9 25 50
9 26 117
9 27 33
9 28 69
9 29 83
9 30 46
9 31 119
9 32 45
9 33 91
9 34 111
9 35 103
9 36 17
9 37 114
9 38 17
9 39 85
9 40 56
10 11 96
10 12 24
10 13 38
10 14 53
10 15 70
10 16 91
10 17 68
10 18 87
10 19 72
10 20 55
10 21 97
10 22 88
10 23 59
10 24 50
10 25 82
10 26 71
10 27 32
10 28 17
10 29 32
10 30 117
10 31 73
10 32 64
10 33 63
10 34 77
10 35 47
10 36 47
10 37 95
10 38 64
10 39 91
10 40 23
11 12 61
11 13 94
11 14 116
11 15 35
11 16 31
11 17 34
11 18 118
11 19 83
11 20 100
11 21 28
11 22 4
11 23 105
11 24 71
11 25 13
11 26 18
11 27 18
11 28 26
11 29 99
11 30 80
11 31 51
11 32 55
11 33 47
11 34 56
11 35 113
11 36 6
11 37 33
11 38 8
11 39 70
11 40 14
12 13 54
12 14 94
12 15 49
12 16 3
12 17 64
12 18 53
12 19 37
12 20 83
12 21 35
12 22 23
12 23 11
12 24 109
12 25 5
12 26 49
12 27 44
12 28 26
12 29 106
12 30 7
12 31 75
12 32 103
12 33 34
12 34 95
12 35 3
12 36 48
12 37 34
12 38 106
12 39 29
12 40 101
13 14 74
13 15 28
13 16 28
13 17 63
13 18 57
13 19 84
13 20 45
13 21 67
13 22 46
13 23 111
13 24 92
13 25 16
13 26 61
13 27 41
13 28 17
13 29 56
13 30 68
13 31 58
13 32 32
13 33 49
13 34 5
13 35 49
13 36 2
13 37 89
13 38 51
13 39 117
13 40 54
14 15 63
14 16 64
14 17 106
14 18 72
14 19 115
14 20 90
14 21 77
14 22 100
14 23 43
14 24 91
14 25 68
14 26 82
14 27 76
14 28 71
14 29 71
14 30 107
14 31 9
14 32 93
14 33 32
14 34 51
14 35 68
14 36 59
14 37 48
14 38 34
14 39 100
14 40 82
15 16 82
15 17 69
15 18 97
15 19 93
15 20 57
15 21 63
15 22 42
15 23 15
15 24 47
15 25 66
15 26 2
15 27 74
15 28 50
15 29 90
15 30 38
15 31 32
15 32 75
15 33 55
15 34 20
15 35 56
15 36 73
15 37 3
15 38 41
15 39 8
15 40 24
16 17 119
16 18 52
16 19 98
16 20 107
16 21 18
16 22 30
16 23 31
16 24 115
16 25 78
16 26 92
16 27 83
16 28 12
16 29 87
16 30 52
16 31 8
16 32 71
16 33 102
16 34 64
16 35 62
16 36 31
16 37 105
16 38 24
16 39 25
16 40 80
17 18 38
17 19 39
17 20 74
17 21 92
17 22 84
17 23 0
17 24 46
17 25 81
17 26 10
17 27 30
17 28 118
17 29 95
17 30 52
17 31 15
17 32 61
17 33 9
17 34 34
17 35 73
17 36 0
17 37 34
17 38 76
17 39 8
17 40 114
18 19 96
18 20 30
18 21 53
18 22 105
18 23 78
18 24 108
18 25 73
18 26 108
18 27 48
18 28 99
18 29 61
18 30 64
18 31 24
18 32 29
18 33 90
18 34 49
18 35 112
18 36 102
18 37 79
18 38 10
18 39 96
18 40 95
19 20 16
19 21 18
19 22 94
19 23 62
19 24 4
19 25 3
19 26 25
19 27 75
19 28 109
19 29 108
19 30 89
19 31 97
19 32 37
19 33 96
19 34 98
19 35 62
19 36 50
19 37 72
19 38 21
19 39 48
19 40 75
20 21 39
20 22 57
20 23 32
20 24 66
20 25 80
20 26 117
20 27 92
20 28 35
20 29 27
20 30 21
20 31 39
20 32 59
20 33 89
20 34 102
20 35 118
20 36 20
20 37 43
20 38 54
20 39 12
20 40 97
21 22 105
21 23 113
21 24 114
21 25 52
21 26 4
21 27 38
21 28 13
21 29 66
21 30 15
21 31 51
21 32 52
21 33 84
21 34 46
21 35 99
21 36 32
21 37 40
21 38 12
21 39 76
21 40 7
22 23 53
22 24 1
22 25 94
22 26 81
22 27 11
22 28 3
22 29 7
22 30 41
22 31 5
22 32 73
22 33 80
22 34 71
22 35 88
22 36 25
22 37 31
22 38 61
22 39 21
22 40 48
23 24 117
23 25 77
23 26 9
23 27 17
23 28 4
23 29 118
23 30 98
23 31 115
23 32 4
23 33 109
23 34 28
23 35 87
23 36 36
23 37 111
23 38 7
23 39 118
23 40 52
24 25 102
24 26 51
24 27 29
24 28 108
24 29 33
24 30 73
24 31 82
24 32 28
24 33 84
24 34 91
24 35 50
24 36 90
24 37 72
24 38 8
24 39 43
24 40 91
25 26 25
25 27 83
25 28 11
25 29 85
25 30 19
25 31 81
25 32 84
25 33 93
25 34 5
25 35 100
25 36 105
25 37 7
25 38 105
25 39 105
25 40 57
26 27 36
26 28 16
26 29 105
26 30 20
26 31 2
26 32 82
26 33 87
26 34 60
26 35 71
26 36 86
26 37 48
26 38 9
26 39 86
26 40 11
27 28 45
27 29 28
27 30 17
27 31 82
27 32 114
27 33 38
27 34 67
27 35 49
27 36 86
27 37 13
27 38 19
27 39 103
27 40 28
28 29 82
28 30 107
28 31 64
28 32 6
28 33 28
28 34 36
28 35 93
28 36 105
28 37 92
28 38 34
28 39 8
28 40 0
29 30 61
29 31 81
29 32 89
29 33 46
29 34 89
29 35 39
29 36 13
29 37 115
29 38 89
29 39 12
29 40 41
30 31 68
30 32 111
30 33 77
30 34 77
30 35 35
30 36 21
30 37 74
30 38 84
30 39 68
30 40 69
31 32 95
31 33 5
31 34 12
31 35 86
31 36 1
31 37 39
31 38 45
31 39 87
31 40 73
32 33 29
32 34 27
32 35 93
32 36 81
32 37 43
32 38 30
32 39 119
32 40 16
33 34 81
33 35 104
33 36 75
33 37 55
33 38 29
33 39 7
33 40 107
34 35 19
34 36 62
34 37 81
34 38 74
34 39 57
34 40 54
35 36 16
35 37 80
35 38 119
35 39 110
35 40 62
36 37 29
36 38 50
36 39 74
36 40 93
37 38 34
37 39 54
37 40 83
38 39 92
38 40 111
39 40 119
